"time","target.protein","efflux.DNA","efflux.mRNA","efflux.protein","drug","target.dimer","efflux.dimer","volume","generation","target.protein.concentration","efflux.mRNA.concentration","efflux.protein.concentration","drug.concentration","target.dimer.concentration","efflux.dimer.concentration","fraction.bound.targets"
164.025,246.118698477431,0.048780487804878,0.111644516293813,10.1863731293656,3.12817550526392,12.9906765225704,6.68762914317169e-05,2.84813945190234,0,86.4138510890128,0.0391991046011609,3.57650083550575,1.0983224515831,4.56110971458705,2.34806941728393e-05,0.0501358799640897
164.25,247.952634751897,0.048780487804878,0.112538373612075,10.2650412856026,3.15112197667609,13.1567402481049,6.74181984221804e-05,2.86794982842856,0,86.4564059991795,0.0392400077911189,3.57922624163447,1.09873678592302,4.5875071166478,2.35074539149525e-05,0.0503878508694098
164.475,249.785538375349,0.048780487804878,0.113404780411546,10.3443270748454,3.17419989708466,13.3238366246529,6.79637724351206e-05,2.88789799702036,0,86.4938923165118,0.0392689702089733,3.5819572178513,1.09913850847907,4.61367979007571,2.35339934115552e-05,0.0506399159081764
164.7,251.61741529479,0.048780487804878,0.114244579701608,10.4242115292295,3.19742334498766,13.4919597052118,6.85131667566737e-05,2.90798491609733,0,86.526382548254,0.0392865104179874,3.58468555717936,1.09953230062788,4.63962506494661,2.35603583696101e-05,0.0508920505176844
164.925,253.448270566137,0.048780487804878,0.115058588601157,10.5046762634403,3.22080553177245,13.6611044338645,6.90665210524913e-05,2.92821155074543,0,86.5539480921785,0.0392931270870326,3.58740346501471,1.09992241884045,4.66534066856843,2.35865885560451e-05,0.0511442342069213
165.15,255.278108416163,0.048780487804878,0.115847599137266,10.5857034567422,3.24435886707673,13.831266583839,6.96239615304527e-05,2.9485788727633,0,86.5766592761772,0.0392892997394021,3.59010354259972,1.10031272931025,4.69082469239726,2.36127180363345e-05,0.0513964501750965
165.375,257.106932299737,0.048780487804878,0.116612379015334,10.6672758356496,3.26809501917468,14.0024427002653,7.01856025090255e-05,2.96908786070899,0,86.5945853951058,0.0392754894722073,3.5927787711551,1.10070673974407,4.71607556164459,2.36387758805716e-05,0.0516486849643808
165.6,258.934744953008,0.048780487804878,0.11735367236403,10.7493766571639,3.2920249710663,14.1746300469941,7.07515473819437e-05,2.98973949994695,0,86.6077947451952,0.0392521396483246,3.59542249662711,1.10110762864949,4.74109200726205,2.36647866421804e-05,0.051900928142778
165.825,260.761548443192,0.048780487804878,0.118072200458718,10.8319896924962,3.31615907298265,14.3478265568099,7.13218895354536e-05,3.01053478269538,0,86.6163546563406,0.0392196765629149,3.5980284150041,1.10151827244914,4.76587303999326,2.36907708043812e-05,0.0521531720131667
166.05,262.587344215167,0.048780487804878,0.118768662424042,10.9150992112575,3.34050709152395,14.5220307848349,7.18967132498095e-05,3.03147470807391,0,86.6203315224113,0.039178510085444,3.6005905581817,1.1019412705727,4.79041792635034,2.37167452059958e-05,0.0524054113464578
166.275,264.412133134856,0.048780487804878,0.119443735914799,10.9986899661391,3.36507825540977,14.6972418651458,7.2476094505063e-05,3.05256028215159,0,86.619790829646,0.0391290342776159,3.60310328036723,1.10237896859416,4.81472616645149,2.37427234210026e-05,0.0526576431377331
166.5,266.235915529514,0.048780487804878,0.120098077775163,11.0827471780786,3.38988129796276,14.8734594704875,7.3060101725945e-05,3.07379251799525,0,86.6147971832384,0.0390716279879202,3.60556124500779,1.10283347952635,4.83879747361351,2.37687161050139e-05,0.0529098663838139
166.725,268.058691225188,0.048780487804878,0.120732324677419,11.167256521888,3.41492449661554,15.0506837748139,7.36487964690335e-05,3.09517243571813,0,86.6054143322692,0.0390066554238383,3.60795941221832,1.10330670343516,4.86263175554609,2.379473131097e-05,0.0531620818802409
166.95,269.880459581605,0.048780487804878,0.121347093741353,11.2522041123167,3.44021570971459,15.2289154183971,7.42422340555151e-05,3.11670106252895,0,86.5917051931246,0.0389344667027162,3.61029302668716,1.10380034552404,4.88622909700555,2.38207747762866e-05,0.053414292035809
167.175,271.701219524655,0.048780487804878,0.121942983134857,11.3375764905377,3.46576241079002,15.4081554753464,7.48404641549895e-05,3.1383794327812,0,86.5737318715082,0.0388553983820856,3.61255760604142,1.10431593279934,4.90958974380351,2.38468501842898e-05,0.0536665007032471
167.4,273.520969576579,0.048780487804878,0.122520572656054,11.4233606110484,3.4915717204135,15.5884054234231,7.54435313222517e-05,3.16020858802288,0,86.5515556831334,0.0387697739701122,3.61474892965696,1.10485482940793,4.93271408808355,2.38729594015348e-05,0.0539187130248647
167.625,275.339707883988,0.048780487804878,0.123080424297411,11.5095438289786,3.51765043578752,15.7696671160137,7.60514754948434e-05,3.18218957704655,0,86.5252371731845,0.0386779044168839,3.61686302789693,1.10541825074178,4.9556026547764,2.3899102694387e-05,0.0541709352919794
167.85,277.157432243898,0.048780487804878,0.123623082792481,11.5961138877875,3.54400505823685,15.9519427561032,7.66643324418888e-05,3.20432345593966,0,86.4948361346444,0.0385800885872891,3.61889617176208,1.10600727640886,4.9782560891392,2.39252789226945e-05,0.0544231748169198
168.075,278.974140127901,0.048780487804878,0.124149076145921,11.6830589073382,3.57064181875694,16.1352348721005,7.72821341871668e-05,3.22661128813537,0,86.460411625572,0.0384766137162017,3.62084486293661,1.10662286216087,5.00067514529305,2.39514857185749e-05,0.0546754398165102
168.3,280.789828704607,0.048780487804878,0.124658916147262,11.7703673723377,3.59756670174789,16.3195462953951,7.79049093914983e-05,3.24905414446357,0,86.4220219854065,0.0383677558466309,3.62270582421489,1.10726585085638,5.02286067568428,2.39777196462698e-05,0.0549277393060889
168.525,282.604494860466,0.048780487804878,0.125153098868903,11.8580281211314,3.62478546704915,16.5048801395359,7.85326837065259e-05,3.27165310320238,0,86.3797248503655,0.0382537802514577,3.62447599029506,1.10793698253067,5.04481362140153,2.40039763475095e-05,0.0551800830032019
168.75,284.418135219077,0.048780487804878,0.125632105148774,11.9460303348427,3.65230367038975,16.6912397809245,7.91654800989159e-05,3.29440925012992,0,86.3335771680039,0.038134941839366,3.62615249892576,1.10863690364083,5.06653500328359,2.40302506726491e-05,0.0554324812401619
168.975,286.230746159088,0.048780487804878,0.12609640105818,12.0343635268469,3.68012668236724,16.8786288409138,7.98033191478329e-05,3.31732367857652,0,86.2836352109937,0.0380114855455676,3.62773268239262,1.10936617555101,5.08802591375604,2.40565367989888e-05,0.0556849448847094
169.2,288.042323830786,0.048780487804878,0.126546438355288,12.1230175325667,3.70825970606004,17.0670511692155,8.04462193178718e-05,3.34039748947719,0,86.229954590185,0.0378836467078934,3.62921405933163,1.11012528231795,5.1092875093397,2.40828283374331e-05,0.0559374852680794
169.425,289.852864171478,0.048780487804878,0.126982654924686,12.2119824995823,3.73670779336797,17.2565108285239,8.10941972091696e-05,3.36363179142459,0,86.1725902669975,0.0377516514287984,3.63059432685709,1.1109146378312,5.13032100377885,2.41091184284544e-05,0.0561901141198434
169.65,291.662362919727,0.048780487804878,0.127405475203449,12.3012488780444,3.76547586016895,17.4470120802744,8.17472677864482e-05,3.38702770072221,0,86.1115965651938,0.037615716923804,3.6318713529923,1.11173459235838,5.15112766174135,2.4135399828297e-05,0.0564428435089499
169.875,293.470815628544,0.048780487804878,0.127815310594116,12.3908074113824,3.79456870037521,17.6385593714575,8.24054445885938e-05,3.41058634143808,0,86.0470271820773,0.0374760518568847,3.63304316939176,1.11258543854228,5.17170879304587,2.41616649862755e-05,0.056695685790431
170.1,295.27821767759,0.048780487804878,0.128212559864975,12.4806491272977,3.82399099896824,17.8311573224116,8.30687399202761e-05,3.43430884545871,0,85.978935199158,0.0373328566632887,3.63410796434374,1.11346741689374,5.19206574737455,2.41879061139537e-05,0.0569486535572802
170.325,297.084564284475,0.048780487804878,0.128597609538066,12.5707653290329,3.85374734408582,18.0248107155272,8.37371650270039e-05,3.45819635254353,0,85.9073730923249,0.0371863238602637,3.6350640760427,1.11438072082037,5.21219990943249,2.42141152469305e-05,0.0572017595970512
170.55,298.889850515206,0.048780487804878,0.128970834265269,12.6611475869105,3.88384223822923,18.2195244847954,8.44107302548911e-05,3.48225001037961,0,85.8323927415606,0.0370366383461392,3.63590998612137,1.11532550122839,5.2321126945188,2.42402842998884e-05,0.0574550168527666
170.775,300.694071293859,0.048780487804878,0.129332597192835,12.7517877301302,3.91428010865373,18.415303706143,8.50894451963164e-05,3.50647097463682,0,85.7540454402315,0.0368839776882026,3.63664431343281,1.11630187073177,5.25180554447635,2.42664051155106e-05,0.0577084383877564
171,302.497221411506,0.048780487804878,0.129683250314726,12.8426778388189,3.94506531700194,18.6121535884958,8.57733188225736e-05,3.53086040902334,0,85.6723819039844,0.0367285123997856,3.6372658080729,1.11730990750019,5.27127992399,2.42924695078215e-05,0.0579620373540814
171.225,304.299295534484,0.048780487804878,0.130023134815107,12.9338102363244,3.9762021682352,18.8100794655182,8.64623596045372e-05,3.55541948534159,0,85.5874522792767,0.036570406206967,3.63777334563429,1.11834965877541,5.2905373172052,2.43184693004602e-05,0.0582158269642224
171.45,306.100288212022,0.048780487804878,0.130352581400315,13.0251774817461,4.0076949189147,19.0090867879801,8.71565756222852e-05,3.58014938354451,0,85.4993061515686,0.0364098163052795,3.63816592168301,1.11942114408279,5.30957922464124,2.43443963603541e-05,0.0584698204657432
171.675,307.900193883296,0.048780487804878,0.130671910620634,13.1167723626947,4.03954778488021,19.2091811167057,8.78559746645505e-05,3.60505129179229,0,85.407992553199,0.036246893606795,3.63844264644945,1.12052435816299,5.32840716037515,2.43702426272199e-05,0.0587240311186605
171.9,309.699006883941,0.048780487804878,0.130981433182189,13.208587888275,4.07176494837069,19.410368116061,8.85605643187518e-05,3.63012640650939,0,85.3135599709701,0.0360817829779478,3.63860273972551,1.12165927364661,5.34702264947445,2.43960001392648e-05,0.0589784721752788
172.125,311.496721452061,0.048780487804878,0.131281450249266,13.3006172822829,4.1043505646294,19.6126535479403,8.92703520527586e-05,3.65537593244208,0,85.2160563534589,0.0359146234684429,3.63864552596018,1.1228258434933,5.36542722565815,2.44216610555618e-05,0.0592331568622609
172.35,313.293331733786,0.048780487804878,0.131572253737338,13.3928539766129,4.13730876803054,19.8160432662163,8.99853452879693e-05,3.68080108271631,0,85.1155291180761,0.0357455485315826,3.63857042954613,1.12402400321436,5.3836224291677,2.44472176751163e-05,0.0594880983647373
172.575,315.088831788383,0.048780487804878,0.131854126597101,13.4852916048669,4.17064367776397,20.0205432116185,9.07055514659942e-05,3.70640307889596,0,85.0120251578897,0.0355746862363326,3.63837697028998,1.12525367289688,5.40160980483052,2.44726624533813e-05,0.0597433098122616
172.8,316.883215592993,0.048780487804878,0.132127343089785,13.5779239961598,4.20435940311163,20.2261594070085,9.14309781080666e-05,3.7321831510416,0,84.9055908482293,0.0354021594714369,3.63806475905942,1.12651475904612,5.41939090030017,2.4497988016089e-05,0.0599988042664443
173.025,318.67647704698,0.048780487804878,0.132392169054005,13.6707451691149,4.23846004834654,20.4328979530218,9.21616328685497e-05,3.75814253776951,0,84.7962720530864,0.0352280861418793,3.63763349360044,1.12780715626132,5.43696726445848,2.45231871708752e-05,0.060254594710104
173.25,320.468609975952,0.048780487804878,0.132648862164427,13.7637493260446,4.27294971728306,20.6407650240496,9.28975235827613e-05,3.78428248631125,0,84.6841141313239,0.0350525793579767,3.63708295451826,1.1291307487587,5.45434044596636,2.45482529168465e-05,0.060510694037798
173.475,322.259608135467,0.048780487804878,0.132897672182476,13.8569308473087,4.30783251750477,20.8497668645351,9.36386583096328e-05,3.81060425257356,0,84.5691619427085,0.0348757476173815,3.63641300141576,1.13048541175469,5.47151199195083,2.4573178452313e-05,0.0607671150475994
173.7,324.049465214442,0.048780487804878,0.133138841199363,13.9502842858465,4.3431125642951,21.0599097855597,9.43850453696461e-05,3.83710910119868,0,84.4514598537769,0.0346976949802577,3.63562356918353,1.1318710127211,5.48848344681696,2.4597957180879e-05,0.0610238704340024
173.925,325.838174838303,0.048780487804878,0.133372603871629,14.0438043618774,4.3787939842934,21.2712001616988,9.51366933784387e-05,3.86379830562516,0,84.3310517435467,0.0345185212378858,3.63471466443566,1.13328741252319,5.50525635117414,2.46225827160628e-05,0.0612809727818462
174.15,327.625730571877,0.048780487804878,0.133599187649474,14.1374859577629,4.41488091889815,21.483644428125,9.58936112764502e-05,3.890673148149,0,84.2079810090822,0.0343383220749433,3.63368636208592,1.1347344664505,5.52183224086708,2.46470488846055e-05,0.0615384345611597
174.375,329.412125922061,0.048780487804878,0.133818812998058,14.2313241130276,4.45137752743654,21.697249077941,9.66558083549496e-05,3.91773491998528,0,84.0822905709248,0.0341571892256969,3.63253880205888,1.13621202514979,5.53821264610279,2.46713497286112e-05,0.0617962681228345
174.6,331.197354340278,0.048780487804878,0.134031693612015,14.3253140195325,4.48828799011915,21.9120206597244,9.74232942787559e-05,3.94498492133019,0,83.9540228783948,0.0339752106243341,3.63127218613099,1.13771993546829,5.55439909066522,2.46954795066507e-05,0.0620544856950465
174.825,332.981409224734,0.048780487804878,0.134238036623381,14.4194510167968,4.52561651079627,22.1279657752682,9.81960791059464e-05,3.9724244614235,0,83.8232199147749,0.0337924705496546,3.62988677489656,1.13925804121509,5.57039309121028,2.47194326939468e-05,0.0623130993803475
175.05,334.7642839225,0.048780487804878,0.134438042803127,14.5137305874632,4.56336731953191,22.3450910775017,9.89741733048155e-05,4.00005485861147,0,83.6899232023798,0.0336090497643311,3.62838288485406,1.14082618384788,5.58619615663429,2.47432039817504e-05,0.0625721211533626
175.275,336.545971731423,0.048780487804878,0.134631906756511,14.6081483529025,4.60154467500982,22.5634032685784,9.97575877683344e-05,4.02787744041016,0,83.554173807521,0.0334250256489435,3.626760885608,1.14242420309125,5.60180978750952,2.47667882760047e-05,0.0628315628590268
175.5,338.326465901884,0.048780487804878,0.134819817112427,14.7027000689532,4.64015286678499,22.7829090981177,0.000100546333826337,4.05589354356926,0,83.416012345371,0.033240472330983,3.62502119718224,1.14405193749281,5.61723547558112,2.47901806953873e-05,0.0630914362113074
175.725,340.105759638414,0.048780487804878,0.135001956706943,14.797381621792,4.67919621739319,23.003615361588,0.000101340423255639,4.08410451413628,0,83.2754789847341,0.0330554608090125,3.62316428744023,1.14570922492241,5.6324747033201,2.48133765688096e-05,0.0633517527923588
175.95,341.88384610118,0.048780487804878,0.135178502761197,14.8921890239311,4.71867908432987,23.2255288988218,0.000102139868288287,4.11251170752123,0,83.1326134527279,0.032870059072166,3.62119066960839,1.14739590301957,5.64752894352748,2.48363714324478e-05,0.0636125240520642
176.175,343.660718407352,0.048780487804878,0.135349627053834,14.9871184103384,4.75860586190928,23.4486565926497,0.000102944681618116,4.14111648856174,0,82.98745503938,0.0326843322151612,3.61910089989852,1.14911180959365,5.66239965898514,2.48591610263709e-05,0.0638737613079197
176.4,345.436369632354,0.048780487804878,0.135515496088144,15.0821660346765,4.7989809830134,23.6730053676477,0.000103754876405793,4.16992023158863,0,82.8400426021464,0.032498342548993,3.61689557522556,1.15085678298098,5.67708830214934,2.48817412908317e-05,0.0641354757452247
176.625,347.210792811017,0.048780487804878,0.135676271254072,15.1773282656581,4.83980892074034,23.8985821889848,0.000104570466282309,4.19892432049197,0,82.6904145703526,0.0323121497074696,3.61457533101712,1.1526306623629,5.69159631488302,2.49041083622238e-05,0.0643976784175411
176.85,348.983980938636,0.048780487804878,0.135832108985247,15.2726015835124,4.88109418995991,24.1253940613664,0.000105391465351637,4.22813014878753,0,82.538608949564,0.0321258107497469,3.61214083911113,1.15443328804806,5.70592512822356,2.49262585688995e-05,0.0646603802473906
177.075,350.755926971938,0.048780487804878,0.135983160911195,15.3679825765607,4.92284134878441,24.3534480280641,0.000106217888191773,4.25753911968374,0,82.3846633258869,0.0319393802590113,3.6095928057385,1.15626450172232,5.7200761621829,2.49481884266663e-05,0.0649235920271627
177.3,352.526623829976,0.048780487804878,0.136129574004869,15.4634679378962,4.96505499996202,24.5827511700256,0.000107049749855101,4.28715264614914,0,82.2286148702047,0.0317529104374543,3.60693196958733,1.15812414666919,5.73405082557689,2.49698946342059e-05,0.0651873244202043
177.525,354.296064394944,0.048780487804878,0.136271490725656,15.5590544621674,5.00773979219931,24.8133106050579,0.000107887065867738,4.31697215098022,0,82.0705003423515,0.0315664511976788,3.60415909994567,1.16001206796348,5.74785051588154,2.49913740683366e-05,0.0654515879620697
177.75,356.064241512924,0.048780487804878,0.13640904915799,15.6547390424584,5.05090042141911,25.0451334870783,0.000108729852228104,4.34699906686983,0,81.9103560952262,0.0313800502506698,3.60127499491989,1.16192811264074,5.76147661911341,2.50126237791898e-05,0.0657163930619083
177.975,357.831147994574,0.048780487804878,0.136542383145707,15.7505186672664,5.09454163195908,25.2782270054277,0.000109578125404773,4.37723483647595,0,81.7482180788498,0.0311937531904583,3.59828047972564,1.16387212984456,5.77493050973223,2.50336409853195e-05,0.0659817500039711
178.2,359.596776615761,0.048780487804878,0.136671622422273,15.8463904175717,5.13866821771656,25.512598384241,0.000110431902333695,4.40768091249107,0,81.5841218443667,0.0310076035756026,3.59517640504875,1.16584397095396,5.78821355056353,2.50544230687703e-05,0.0662476689492197
178.425,361.361120118132,0.048780487804878,0.136796892737018,15.9423514639967,5.18328502324433,25.74825488187,0.00011129120041486,4.43833875771195,0,81.418102547995,0.0308216430076058,3.59196364547336,1.16784348969262,5.80132709273948,2.50749675701259e-05,0.06651415993702
178.65,363.124171209647,0.048780487804878,0.136918315977484,16.038399064054,5.22839694480184,25.9852037903545,0.000112156037508468,4.46920984510989,0,81.2501949549248,0.0306359112063841,3.58864309797466,1.16987054222183,5.81427247565629,2.50952721835577e-05,0.0667812328869084
178.875,364.885922565064,0.048780487804878,0.137036010288027,16.1345305594772,5.274008931366,26.2234524349379,0.000113026431930677,4.50029565790153,0,81.0804334431682,0.0304504460828972,3.58521568047391,1.17192498721856,5.82705102694649,2.51153347518907e-05,0.0670488976004163
179.1,366.646366826379,0.048780487804878,0.137150090184765,16.230743373635,5.32012598560534,26.4630081736231,0.000113902402448971,4.5315976896201,0,80.9088520073626,0.0302652838090451,3.58168233045323,1.17400668594024,5.83966406246481,2.5135153261701e-05,0.0673171637629424
179.325,368.405496603237,0.048780487804878,0.137260666667009,16.3270350090235,5.36675316482093,26.7038783967654,0.000114783968277216,4.56311744418716,0,80.7354842625273,0.0300804588849367,3.57804400362785,1.1761155022774,5.85211288628628,2.51547258384586e-05,0.0675860409456629
179.55,370.163304473302,0.048780487804878,0.137367847325259,16.423403044837,5.41389558185752,26.9460705267004,0.000115671149070432,4.59485643598489,0,80.5603634477773,0.0298960042036252,3.57430167267385,1.17825130279551,5.86439879071535,2.51740507417264e-05,0.0678555386074688
179.775,371.9197829826,0.048780487804878,0.137471736445889,16.5198451346119,5.46155840598765,27.1895920174022,0.00011656396491934,4.62681618992882,0,80.3835224299933,0.0297119511134078,3.57045632600892,1.18041395676703,5.87652305630504,2.51931263604256e-05,0.0681256660969241
180,373.674922110898,0.048780487804878,0.13757243201912,16.61635902091,5.50974565785713,27.4344528891041,0.000117515073970729,4.65899824154111,0,80.2049931633572,0.0295283288137953,3.56650897026602,1.1826030773591,5.88848749597924,2.52232492648157e-05,0.0683964389740429
180.225,188.713580348368,0.048780487804878,0.0709963123201102,8.35723220652338,2.78838908690004,13.8411071516333,5.93822860949771e-05,2.34570206851216,0,80.4507882231037,0.0302665514402441,3.56278502658449,1.18872261074002,5.90062452407372,2.53153573474241e-05,0.0683326923828076
180.45,190.587527414455,0.048780487804878,0.0731385393431554,8.40781195318479,2.82064012322473,13.9671600855457,6.00154110489523e-05,2.36201771666784,0,80.6884411025172,0.0309644330044797,3.55958886076684,1.19416552353548,5.91323256679441,2.54085355183608e-05,0.0682808116315868
180.675,192.459391787491,0.048780487804878,0.0752148938391239,8.45987384923589,2.85172648270113,14.0952957125102,6.06310055386162e-05,2.37844684913098,0,80.9180965544007,0.0316235335957183,3.5568900151487,1.19898684460537,5.9262605416893,2.54918479934791e-05,0.0682400185786638
180.9,194.329265611968,0.048780487804878,0.0772274992847443,8.51337011444197,2.88175184223839,14.2254218880326,6.12310778698038e-05,2.39499025524736,0,81.1398982464327,0.0322454336152479,3.55465751720259,1.20324157308137,5.93965752339289,2.55663160781753e-05,0.0682095524131173
181.125,196.197229738373,0.048780487804878,0.0791783013777754,8.56825696886811,2.91080762934373,14.357457761628,6.18173634147991e-05,2.41164872985308,0,81.3539829867036,0.0328316061944058,3.55286276264209,1.20697827727219,5.95337852644179,2.56328223300435e-05,0.0681887348702597
181.35,198.063360278463,0.048780487804878,0.0810691953871368,8.62449176735275,2.93898028665974,14.4913272215382,6.23914730211268e-05,2.4284230733128,0,81.5604836138661,0.0333834727062381,3.55147826675333,1.21024228395691,5.96738162340446,2.56921760078707e-05,0.068176935507659
181.575,199.927728244146,0.048780487804878,0.0829020203639585,8.6820331297589,2.96635089691631,14.6269592558552,6.29548932620267e-05,2.44531409155812,0,81.7595289432757,0.0339024015974711,3.55047769107928,1.21307561558532,5.98162800695067,2.5745115312329e-05,0.0681735711593581
181.8,201.790399888496,0.048780487804878,0.0846785608766828,8.74084090193215,2.99299554786233,14.7642876115047,6.35089885870728e-05,2.46232259612635,0,81.9512440026936,0.0343897103531018,3.54983579961577,1.21551723262046,5.99608176228876,2.57923103524222e-05,0.0681781021780221
182.025,203.651437145487,0.048780487804878,0.0864005499613296,8.80087608929415,3.01898579802759,14.9032503545143,6.40550269176195e-05,2.4794494041995,0,82.1357503002715,0.0348466678993292,3.54952840513217,1.21760330858709,6.01070960725085,2.58343754904327e-05,0.0681900284317363
182.25,205.510896776208,0.048780487804878,0.0880696579948766,8.86210110722714,3.04438778766268,15.0437907237934,6.45941439938483e-05,2.49669533864351,0,82.313165565433,0.0352744912972546,3.54953244397134,1.21936695300466,6.02548115941406,2.58718566875457e-05,0.0682088913834274
182.475,207.368831628377,0.048780487804878,0.0896875055573102,8.92447949161809,3.06926356879324,15.1858558716239,6.51274031704149e-05,2.51406122804782,0,82.4836043430017,0.0356743521425502,3.54982583242334,1.22083883023666,6.04036834990521,2.5905257375528e-05,0.068234266562567
182.7,209.225291037012,0.048780487804878,0.0912556669670363,8.98797581934307,3.09367153268009,15.3293964629894,6.56557642282184e-05,2.53154790676516,0,82.647178225579,0.036047379045512,3.55038741132416,1.22204739812063,6.05534519888959,2.59350273612298e-05,0.068265760263808
182.925,211.080320819902,0.048780487804878,0.0927756693844267,9.05255572836939,3.1176664106912,15.4743666800994,6.61801515005139e-05,2.54915621495165,0,82.8039959190596,0.0363946582952691,3.5511969314682,1.22301897090694,6.07038775785377,2.59615911776396e-05,0.0683030082089971
183.15,212.933963325297,0.048780487804878,0.0942489925095457,9.11818592466437,3.14129932921537,15.6207241747044,6.6701346215885e-05,2.56688699860714,0,82.9541633273456,0.036717234751934,3.55223503395831,1.22377780203021,6.08547403262419,2.59853068140822e-05,0.0683456740510051
183.375,214.786257622471,0.048780487804878,0.0956770698811677,9.1848341527834,3.16461801411165,15.7684298775298,6.72201705688321e-05,2.58474110961589,0,83.0977836903711,0.037016113345056,3.55348321679625,1.22434622265977,6.10058385300844,2.60065390374131e-05,0.0683934473356988
183.6,216.637239741589,0.048780487804878,0.0970612907732516,9.25246915348485,3.18766704645034,15.917447758412,6.77372021109025e-05,2.60271940578749,0,83.2349577368456,0.0372922607628864,3.55492379736009,1.22474479552508,6.11569872765288,2.60255492621602e-05,0.0684460413570976
183.825,218.486942897156,0.048780487804878,0.0984030019482316,9.32106062378892,3.21048810072152,16.0677446028449,6.82532658704136e-05,2.62082275089803,0,83.3657838258199,0.0375466070395312,3.55653987687455,1.22499245689982,6.13080171001233,2.60426867276798e-05,0.0685031911922238
184.05,220.33539762909,0.048780487804878,0.099703508720279,9.39057919378165,3.233120095384,16.2192898709112,6.87687069573721e-05,2.63905201473169,0,83.4903580524884,0.0377800468364075,3.55831531222637,1.22510662061077,6.14587730001985,2.60581097202677e-05,0.0685646521839102
184.275,222.18263200323,0.048780487804878,0.100964076472635,9.46099639163246,3.25559940676726,16.3720554967712,6.92842330128655e-05,2.65740807312244,0,83.6087743732058,0.0379934408620962,3.56023468406033,1.22510330261093,6.16091132647688,2.60721090274467e-05,0.0686301982507516
184.5,224.028671769779,0.048780487804878,0.102185931898967,9.53228461633135,3.27796003787424,16.5260157302217,6.9800246538541e-05,2.67589180799618,0,83.7211247107714,0.0381876171501447,3.56228326864588,1.22499722450622,6.17589084911364,2.60848537784532e-05,0.0686996204562493
184.725,225.873540485414,0.048780487804878,0.10337026401607,9.60441711448754,3.30023374817373,16.681147014587,7.03172604090559e-05,2.69450410741306,0,83.8274990429579,0.038363372218168,3.56444701199901,1.22480189920446,6.19080407734182,2.60965497197057e-05,0.0687727257985354
184.95,227.717259631139,0.048780487804878,0.104518225166536,9.67736795804735,3.32245017871558,16.8374278688621,7.08356199941106e-05,2.7132458656102,0,83.9279854868316,0.0385214721936118,3.56671250501323,1.224529712116,6.20564029315324,2.61073354582187e-05,0.0688493360768725
185.175,229.559848754764,0.048780487804878,0.105630932223225,9.75111201695356,3.34463700343635,16.9948387452371,7.13557431601803e-05,2.73211798304464,0,84.0226703895654,0.0386626539844779,3.56906695738192,1.22419200934695,6.22038976746466,2.61173725303994e-05,0.0689292867134679
185.4,231.401325612328,0.048780487804878,0.106709467805801,9.82562493195024,3.36682007928358,17.153361887673,7.18779433775784e-05,2.75112136643657,0,84.1116384160304,0.038787626423046,3.57149817228057,1.22379918252916,6.23504367962188,2.61267802484045e-05,0.0690124256364023
185.625,233.241706286651,0.048780487804878,0.107754881349429,9.90088309042286,3.3890235718798,17.3129812133505,7.24025440130347e-05,2.77025692881293,0,84.1949726253717,0.0388970713252949,3.57399452283491,1.22336074196989,6.24959404785938,2.61356783408749e-05,0.0690986123073447
185.85,235.081005288543,0.048780487804878,0.108768190065908,9.97686360482303,3.41127006265031,17.4736822114581,7.29298279382995e-05,2.78952558955126,0,84.272754539011,0.0389916444836792,3.57654493014634,1.22288538073568,6.26403366827299,2.61441688190541e-05,0.0691877168641269
186.075,236.919235655162,0.048780487804878,0.109750379899609,10.0535442911452,3.43358065287861,17.6354518448388,7.34600523513511e-05,2.80892827442388,0,84.345064205584,0.0390719766321265,3.57913884191551,1.22238103555095,6.27835605679746,2.61523418095886e-05,0.0692796193149604
186.3,238.75640904912,0.048780487804878,0.110702406502376,10.1309036469871,3.4559750685524,17.7982784508807,7.39934531351026e-05,2.82846591564237,0,84.411980264184,0.039138674392417,3.5817662114858,1.22185494597608,6.29255539281921,2.61602774584958e-05,0.0693742087674022
186.525,240.592535852755,0.048780487804878,0.111625196186691,10.2089208301037,3.47847176004579,17.9621516472466,7.45302442633311e-05,2.84813945190234,0,84.4735800039767,0.0391923211878314,3.58441747762209,1.22131370980534,6.30662646635832,2.61680460251167e-05,0.069471382711816
186.75,242.427625253701,0.048780487804878,0.112519646828678,10.2875756380879,3.50108799253056,18.1270622463,7.50706202169811e-05,2.86794982842856,0,84.5299394189663,0.0392334781150378,3.58708354522534,1.22076333338401,6.32056463004181,2.61757090283949e-05,0.0695710463712151
186.975,244.261685323348,0.048780487804878,0.113386628730584,10.3668484889626,3.52383992880477,18.2930021766529,7.56147575505457e-05,2.88789799702036,0,84.5811332586434,0.0392626847788852,3.58975576687916,1.22020927762703,6.33436575513646,2.61833200578977e-05,0.0696731121079407
187.2,246.09472309111,0.048780487804878,0.114226985462028,10.4467204022513,3.54674270768117,18.4599644088915,7.61628162692101e-05,2.90798491609733,0,84.6272350756833,0.0392804600978902,3.59242592505306,1.21965650098388,6.34802619047478,2.61909254919467e-05,0.0697774988730501
187.425,247.926744615232,0.048780487804878,0.115041534684124,10.527172980434,3.56981051870027,18.6279428847691,7.67149412501393e-05,2.92821155074543,0,84.668317271038,0.0392873030826064,3.59508621491303,1.21910949971887,6.3615427239289,2.61985652063322e-05,0.0698841316934975
