"sample.time","num.cells","parameter.index","mutant.effect","drug.outsideConcentration.MULT","cell.type"
10,99987,"24",200,0.316227766016838,"STRUCT-CAT"
20,100002,"24",200,0.316227766016838,"STRUCT-CAT"
30,199192,"24",200,0.316227766016838,"STRUCT-CAT"
40,198150,"24",200,0.316227766016838,"STRUCT-CAT"
50,381666,"24",200,0.316227766016838,"STRUCT-CAT"
60,389254,"24",200,0.316227766016838,"STRUCT-CAT"
0,100000,"25",2,0.398107170553497,"STRUCT-CAT"
10,99984,"25",2,0.398107170553497,"STRUCT-CAT"
20,99910,"25",2,0.398107170553497,"STRUCT-CAT"
30,198525,"25",2,0.398107170553497,"STRUCT-CAT"
40,196653,"25",2,0.398107170553497,"STRUCT-CAT"
50,376290,"25",2,0.398107170553497,"STRUCT-CAT"
60,380801,"25",2,0.398107170553497,"STRUCT-CAT"
0,100000,"26",10,0.398107170553497,"STRUCT-CAT"
10,99983,"26",10,0.398107170553497,"STRUCT-CAT"
20,99938,"26",10,0.398107170553497,"STRUCT-CAT"
30,198562,"26",10,0.398107170553497,"STRUCT-CAT"
40,196739,"26",10,0.398107170553497,"STRUCT-CAT"
50,376475,"26",10,0.398107170553497,"STRUCT-CAT"
60,380676,"26",10,0.398107170553497,"STRUCT-CAT"
0,100000,"27",50,0.398107170553497,"STRUCT-CAT"
10,99982,"27",50,0.398107170553497,"STRUCT-CAT"
20,99932,"27",50,0.398107170553497,"STRUCT-CAT"
30,198586,"27",50,0.398107170553497,"STRUCT-CAT"
40,196752,"27",50,0.398107170553497,"STRUCT-CAT"
50,376335,"27",50,0.398107170553497,"STRUCT-CAT"
60,380461,"27",50,0.398107170553497,"STRUCT-CAT"
0,100000,"28",200,0.398107170553497,"STRUCT-CAT"
10,99986,"28",200,0.398107170553497,"STRUCT-CAT"
20,99935,"28",200,0.398107170553497,"STRUCT-CAT"
30,198610,"28",200,0.398107170553497,"STRUCT-CAT"
40,196800,"28",200,0.398107170553497,"STRUCT-CAT"
50,376397,"28",200,0.398107170553497,"STRUCT-CAT"
60,380699,"28",200,0.398107170553497,"STRUCT-CAT"
0,100000,"29",2,0.501187233627272,"STRUCT-CAT"
10,99973,"29",2,0.501187233627272,"STRUCT-CAT"
20,99806,"29",2,0.501187233627272,"STRUCT-CAT"
30,197390,"29",2,0.501187233627272,"STRUCT-CAT"
40,194134,"29",2,0.501187233627272,"STRUCT-CAT"
50,366824,"29",2,0.501187233627272,"STRUCT-CAT"
60,365507,"29",2,0.501187233627272,"STRUCT-CAT"
0,100000,"30",10,0.501187233627272,"STRUCT-CAT"
10,99981,"30",10,0.501187233627272,"STRUCT-CAT"
20,99797,"30",10,0.501187233627272,"STRUCT-CAT"
30,197492,"30",10,0.501187233627272,"STRUCT-CAT"
40,194283,"30",10,0.501187233627272,"STRUCT-CAT"
50,367059,"30",10,0.501187233627272,"STRUCT-CAT"
60,365599,"30",10,0.501187233627272,"STRUCT-CAT"
0,100000,"31",50,0.501187233627272,"STRUCT-CAT"
10,99971,"31",50,0.501187233627272,"STRUCT-CAT"
20,99778,"31",50,0.501187233627272,"STRUCT-CAT"
30,197406,"31",50,0.501187233627272,"STRUCT-CAT"
40,194114,"31",50,0.501187233627272,"STRUCT-CAT"
50,366999,"31",50,0.501187233627272,"STRUCT-CAT"
60,365584,"31",50,0.501187233627272,"STRUCT-CAT"
0,100000,"32",200,0.501187233627272,"STRUCT-CAT"
10,99976,"32",200,0.501187233627272,"STRUCT-CAT"
20,99797,"32",200,0.501187233627272,"STRUCT-CAT"
30,197439,"32",200,0.501187233627272,"STRUCT-CAT"
40,194059,"32",200,0.501187233627272,"STRUCT-CAT"
50,366838,"32",200,0.501187233627272,"STRUCT-CAT"
60,365507,"32",200,0.501187233627272,"STRUCT-CAT"
0,100000,"33",2,0.630957344480193,"STRUCT-CAT"
10,99960,"33",2,0.630957344480193,"STRUCT-CAT"
20,99544,"33",2,0.630957344480193,"STRUCT-CAT"
30,195283,"33",2,0.630957344480193,"STRUCT-CAT"
40,189187,"33",2,0.630957344480193,"STRUCT-CAT"
50,349306,"33",2,0.630957344480193,"STRUCT-CAT"
60,338573,"33",2,0.630957344480193,"STRUCT-CAT"
0,100000,"34",10,0.630957344480193,"STRUCT-CAT"
10,99953,"34",10,0.630957344480193,"STRUCT-CAT"
20,99540,"34",10,0.630957344480193,"STRUCT-CAT"
30,195359,"34",10,0.630957344480193,"STRUCT-CAT"
40,189371,"34",10,0.630957344480193,"STRUCT-CAT"
50,349787,"34",10,0.630957344480193,"STRUCT-CAT"
60,339316,"34",10,0.630957344480193,"STRUCT-CAT"
0,100000,"35",50,0.630957344480193,"STRUCT-CAT"
10,99953,"35",50,0.630957344480193,"STRUCT-CAT"
20,99578,"35",50,0.630957344480193,"STRUCT-CAT"
30,195428,"35",50,0.630957344480193,"STRUCT-CAT"
40,189421,"35",50,0.630957344480193,"STRUCT-CAT"
50,349760,"35",50,0.630957344480193,"STRUCT-CAT"
60,339163,"35",50,0.630957344480193,"STRUCT-CAT"
0,100000,"36",200,0.630957344480193,"STRUCT-CAT"
10,99953,"36",200,0.630957344480193,"STRUCT-CAT"
20,99516,"36",200,0.630957344480193,"STRUCT-CAT"
30,195438,"36",200,0.630957344480193,"STRUCT-CAT"
40,189412,"36",200,0.630957344480193,"STRUCT-CAT"
50,349901,"36",200,0.630957344480193,"STRUCT-CAT"
60,339291,"36",200,0.630957344480193,"STRUCT-CAT"
0,100000,"37",2,0.794328234724281,"STRUCT-CAT"
10,99933,"37",2,0.794328234724281,"STRUCT-CAT"
20,99112,"37",2,0.794328234724281,"STRUCT-CAT"
30,191682,"37",2,0.794328234724281,"STRUCT-CAT"
40,181184,"37",2,0.794328234724281,"STRUCT-CAT"
50,321449,"37",2,0.794328234724281,"STRUCT-CAT"
60,296886,"37",2,0.794328234724281,"STRUCT-CAT"
0,100000,"38",10,0.794328234724281,"STRUCT-CAT"
10,99925,"38",10,0.794328234724281,"STRUCT-CAT"
20,99064,"38",10,0.794328234724281,"STRUCT-CAT"
30,191661,"38",10,0.794328234724281,"STRUCT-CAT"
40,180958,"38",10,0.794328234724281,"STRUCT-CAT"
50,320360,"38",10,0.794328234724281,"STRUCT-CAT"
60,296054,"38",10,0.794328234724281,"STRUCT-CAT"
0,100000,"39",50,0.794328234724281,"STRUCT-CAT"
10,99930,"39",50,0.794328234724281,"STRUCT-CAT"
20,99127,"39",50,0.794328234724281,"STRUCT-CAT"
30,191599,"39",50,0.794328234724281,"STRUCT-CAT"
40,180737,"39",50,0.794328234724281,"STRUCT-CAT"
50,320131,"39",50,0.794328234724281,"STRUCT-CAT"
60,295856,"39",50,0.794328234724281,"STRUCT-CAT"
0,100000,"40",200,0.794328234724281,"STRUCT-CAT"
10,99912,"40",200,0.794328234724281,"STRUCT-CAT"
20,99052,"40",200,0.794328234724281,"STRUCT-CAT"
30,191585,"40",200,0.794328234724281,"STRUCT-CAT"
40,180740,"40",200,0.794328234724281,"STRUCT-CAT"
50,320416,"40",200,0.794328234724281,"STRUCT-CAT"
60,295853,"40",200,0.794328234724281,"STRUCT-CAT"
0,100000,"41",2,1,"STRUCT-CAT"
10,99863,"41",2,1,"STRUCT-CAT"
20,98121,"41",2,1,"STRUCT-CAT"
30,184482,"41",2,1,"STRUCT-CAT"
40,166118,"41",2,1,"STRUCT-CAT"
50,273110,"41",2,1,"STRUCT-CAT"
60,231868,"41",2,1,"STRUCT-CAT"
0,100000,"42",10,1,"STRUCT-CAT"
10,99867,"42",10,1,"STRUCT-CAT"
20,98204,"42",10,1,"STRUCT-CAT"
30,184742,"42",10,1,"STRUCT-CAT"
40,166221,"42",10,1,"STRUCT-CAT"
50,273621,"42",10,1,"STRUCT-CAT"
60,232451,"42",10,1,"STRUCT-CAT"
0,100000,"43",50,1,"STRUCT-CAT"
10,99868,"43",50,1,"STRUCT-CAT"
20,98206,"43",50,1,"STRUCT-CAT"
30,184784,"43",50,1,"STRUCT-CAT"
40,166651,"43",50,1,"STRUCT-CAT"
50,274362,"43",50,1,"STRUCT-CAT"
60,233248,"43",50,1,"STRUCT-CAT"
0,100000,"44",200,1,"STRUCT-CAT"
10,99886,"44",200,1,"STRUCT-CAT"
20,98210,"44",200,1,"STRUCT-CAT"
30,184717,"44",200,1,"STRUCT-CAT"
40,166287,"44",200,1,"STRUCT-CAT"
50,273388,"44",200,1,"STRUCT-CAT"
60,232275,"44",200,1,"STRUCT-CAT"
0,100000,"45",2,1.25892541179417,"STRUCT-CAT"
10,99782,"45",2,1.25892541179417,"STRUCT-CAT"
20,96532,"45",2,1.25892541179417,"STRUCT-CAT"
30,173137,"45",2,1.25892541179417,"STRUCT-CAT"
40,143667,"45",2,1.25892541179417,"STRUCT-CAT"
50,208729,"45",2,1.25892541179417,"STRUCT-CAT"
60,154482,"45",2,1.25892541179417,"STRUCT-CAT"
0,100000,"46",10,1.25892541179417,"STRUCT-CAT"
10,99752,"46",10,1.25892541179417,"STRUCT-CAT"
20,96533,"46",10,1.25892541179417,"STRUCT-CAT"
30,172761,"46",10,1.25892541179417,"STRUCT-CAT"
40,143054,"46",10,1.25892541179417,"STRUCT-CAT"
50,207592,"46",10,1.25892541179417,"STRUCT-CAT"
60,153930,"46",10,1.25892541179417,"STRUCT-CAT"
0,100000,"47",50,1.25892541179417,"STRUCT-CAT"
10,99806,"47",50,1.25892541179417,"STRUCT-CAT"
20,96665,"47",50,1.25892541179417,"STRUCT-CAT"
30,173277,"47",50,1.25892541179417,"STRUCT-CAT"
40,143929,"47",50,1.25892541179417,"STRUCT-CAT"
50,208912,"47",50,1.25892541179417,"STRUCT-CAT"
60,154093,"47",50,1.25892541179417,"STRUCT-CAT"
0,100000,"48",200,1.25892541179417,"STRUCT-CAT"
10,99756,"48",200,1.25892541179417,"STRUCT-CAT"
20,96672,"48",200,1.25892541179417,"STRUCT-CAT"
30,172979,"48",200,1.25892541179417,"STRUCT-CAT"
40,143189,"48",200,1.25892541179417,"STRUCT-CAT"
50,207820,"48",200,1.25892541179417,"STRUCT-CAT"
60,153157,"48",200,1.25892541179417,"STRUCT-CAT"
0,100000,"49",2,1.58489319246111,"STRUCT-CAT"
10,99595,"49",2,1.58489319246111,"STRUCT-CAT"
20,93685,"49",2,1.58489319246111,"STRUCT-CAT"
30,154002,"49",2,1.58489319246111,"STRUCT-CAT"
40,111706,"49",2,1.58489319246111,"STRUCT-CAT"
50,132826,"49",2,1.58489319246111,"STRUCT-CAT"
60,78930,"49",2,1.58489319246111,"STRUCT-CAT"
0,100000,"50",10,1.58489319246111,"STRUCT-CAT"
10,99605,"50",10,1.58489319246111,"STRUCT-CAT"
20,93701,"50",10,1.58489319246111,"STRUCT-CAT"
30,154069,"50",10,1.58489319246111,"STRUCT-CAT"
40,111270,"50",10,1.58489319246111,"STRUCT-CAT"
50,131374,"50",10,1.58489319246111,"STRUCT-CAT"
60,78280,"50",10,1.58489319246111,"STRUCT-CAT"
0,100000,"51",50,1.58489319246111,"STRUCT-CAT"
10,99596,"51",50,1.58489319246111,"STRUCT-CAT"
20,93758,"51",50,1.58489319246111,"STRUCT-CAT"
30,153746,"51",50,1.58489319246111,"STRUCT-CAT"
40,111154,"51",50,1.58489319246111,"STRUCT-CAT"
50,130987,"51",50,1.58489319246111,"STRUCT-CAT"
60,77927,"51",50,1.58489319246111,"STRUCT-CAT"
0,100000,"52",200,1.58489319246111,"STRUCT-CAT"
10,99589,"52",200,1.58489319246111,"STRUCT-CAT"
20,93610,"52",200,1.58489319246111,"STRUCT-CAT"
30,153632,"52",200,1.58489319246111,"STRUCT-CAT"
40,110718,"52",200,1.58489319246111,"STRUCT-CAT"
50,130749,"52",200,1.58489319246111,"STRUCT-CAT"
60,78003,"52",200,1.58489319246111,"STRUCT-CAT"
0,100000,"53",2,1.99526231496888,"STRUCT-CAT"
10,99224,"53",2,1.99526231496888,"STRUCT-CAT"
20,88690,"53",2,1.99526231496888,"STRUCT-CAT"
30,125818,"53",2,1.99526231496888,"STRUCT-CAT"
40,73580,"53",2,1.99526231496888,"STRUCT-CAT"
50,64242,"53",2,1.99526231496888,"STRUCT-CAT"
60,28188,"53",2,1.99526231496888,"STRUCT-CAT"
0,100000,"54",10,1.99526231496888,"STRUCT-CAT"
10,99265,"54",10,1.99526231496888,"STRUCT-CAT"
20,88883,"54",10,1.99526231496888,"STRUCT-CAT"
30,126160,"54",10,1.99526231496888,"STRUCT-CAT"
40,73519,"54",10,1.99526231496888,"STRUCT-CAT"
50,64462,"54",10,1.99526231496888,"STRUCT-CAT"
60,28208,"54",10,1.99526231496888,"STRUCT-CAT"
0,100000,"55",50,1.99526231496888,"STRUCT-CAT"
10,99257,"55",50,1.99526231496888,"STRUCT-CAT"
20,88770,"55",50,1.99526231496888,"STRUCT-CAT"
30,126147,"55",50,1.99526231496888,"STRUCT-CAT"
40,73614,"55",50,1.99526231496888,"STRUCT-CAT"
50,64742,"55",50,1.99526231496888,"STRUCT-CAT"
60,28161,"55",50,1.99526231496888,"STRUCT-CAT"
0,100000,"56",200,1.99526231496888,"STRUCT-CAT"
10,99226,"56",200,1.99526231496888,"STRUCT-CAT"
20,88627,"56",200,1.99526231496888,"STRUCT-CAT"
30,126036,"56",200,1.99526231496888,"STRUCT-CAT"
40,73501,"56",200,1.99526231496888,"STRUCT-CAT"
50,64147,"56",200,1.99526231496888,"STRUCT-CAT"
60,27734,"56",200,1.99526231496888,"STRUCT-CAT"
0,100000,"57",2,2.51188643150958,"STRUCT-CAT"
10,98597,"57",2,2.51188643150958,"STRUCT-CAT"
20,80456,"57",2,2.51188643150958,"STRUCT-CAT"
30,91411,"57",2,2.51188643150958,"STRUCT-CAT"
40,39730,"57",2,2.51188643150958,"STRUCT-CAT"
50,22798,"57",2,2.51188643150958,"STRUCT-CAT"
60,6721,"57",2,2.51188643150958,"STRUCT-CAT"
0,100000,"58",10,2.51188643150958,"STRUCT-CAT"
10,98637,"58",10,2.51188643150958,"STRUCT-CAT"
20,80283,"58",10,2.51188643150958,"STRUCT-CAT"
30,90789,"58",10,2.51188643150958,"STRUCT-CAT"
40,39509,"58",10,2.51188643150958,"STRUCT-CAT"
50,23184,"58",10,2.51188643150958,"STRUCT-CAT"
60,6677,"58",10,2.51188643150958,"STRUCT-CAT"
0,100000,"59",50,2.51188643150958,"STRUCT-CAT"
10,98616,"59",50,2.51188643150958,"STRUCT-CAT"
20,80427,"59",50,2.51188643150958,"STRUCT-CAT"
30,90653,"59",50,2.51188643150958,"STRUCT-CAT"
40,39246,"59",50,2.51188643150958,"STRUCT-CAT"
50,23006,"59",50,2.51188643150958,"STRUCT-CAT"
60,6652,"59",50,2.51188643150958,"STRUCT-CAT"
0,100000,"60",200,2.51188643150958,"STRUCT-CAT"
10,98637,"60",200,2.51188643150958,"STRUCT-CAT"
20,80505,"60",200,2.51188643150958,"STRUCT-CAT"
30,91697,"60",200,2.51188643150958,"STRUCT-CAT"
40,39782,"60",200,2.51188643150958,"STRUCT-CAT"
50,23104,"60",200,2.51188643150958,"STRUCT-CAT"
60,6775,"60",200,2.51188643150958,"STRUCT-CAT"
0,100000,"61",2,3.16227766016838,"STRUCT-CAT"
10,97549,"61",2,3.16227766016838,"STRUCT-CAT"
20,68474,"61",2,3.16227766016838,"STRUCT-CAT"
30,55858,"61",2,3.16227766016838,"STRUCT-CAT"
40,17153,"61",2,3.16227766016838,"STRUCT-CAT"
50,6258,"61",2,3.16227766016838,"STRUCT-CAT"
60,1166,"61",2,3.16227766016838,"STRUCT-CAT"
0,100000,"62",10,3.16227766016838,"STRUCT-CAT"
10,97542,"62",10,3.16227766016838,"STRUCT-CAT"
20,68431,"62",10,3.16227766016838,"STRUCT-CAT"
30,55651,"62",10,3.16227766016838,"STRUCT-CAT"
40,17014,"62",10,3.16227766016838,"STRUCT-CAT"
50,6104,"62",10,3.16227766016838,"STRUCT-CAT"
60,1119,"62",10,3.16227766016838,"STRUCT-CAT"
0,100000,"63",50,3.16227766016838,"STRUCT-CAT"
10,97505,"63",50,3.16227766016838,"STRUCT-CAT"
20,68514,"63",50,3.16227766016838,"STRUCT-CAT"
30,56165,"63",50,3.16227766016838,"STRUCT-CAT"
40,17344,"63",50,3.16227766016838,"STRUCT-CAT"
50,6151,"63",50,3.16227766016838,"STRUCT-CAT"
60,1173,"63",50,3.16227766016838,"STRUCT-CAT"
0,100000,"64",200,3.16227766016838,"STRUCT-CAT"
10,97465,"64",200,3.16227766016838,"STRUCT-CAT"
20,68464,"64",200,3.16227766016838,"STRUCT-CAT"
30,56247,"64",200,3.16227766016838,"STRUCT-CAT"
40,17240,"64",200,3.16227766016838,"STRUCT-CAT"
50,6222,"64",200,3.16227766016838,"STRUCT-CAT"
60,1155,"64",200,3.16227766016838,"STRUCT-CAT"
0,100000,"65",2,3.98107170553497,"STRUCT-CAT"
10,95536,"65",2,3.98107170553497,"STRUCT-CAT"
20,52999,"65",2,3.98107170553497,"STRUCT-CAT"
30,28933,"65",2,3.98107170553497,"STRUCT-CAT"
40,6657,"65",2,3.98107170553497,"STRUCT-CAT"
50,1402,"65",2,3.98107170553497,"STRUCT-CAT"
60,162,"65",2,3.98107170553497,"STRUCT-CAT"
0,100000,"66",10,3.98107170553497,"STRUCT-CAT"
10,95495,"66",10,3.98107170553497,"STRUCT-CAT"
20,52833,"66",10,3.98107170553497,"STRUCT-CAT"
30,29060,"66",10,3.98107170553497,"STRUCT-CAT"
40,6664,"66",10,3.98107170553497,"STRUCT-CAT"
50,1391,"66",10,3.98107170553497,"STRUCT-CAT"
60,154,"66",10,3.98107170553497,"STRUCT-CAT"
0,100000,"67",50,3.98107170553497,"STRUCT-CAT"
10,95553,"67",50,3.98107170553497,"STRUCT-CAT"
20,52811,"67",50,3.98107170553497,"STRUCT-CAT"
30,29091,"67",50,3.98107170553497,"STRUCT-CAT"
40,6546,"67",50,3.98107170553497,"STRUCT-CAT"
50,1288,"67",50,3.98107170553497,"STRUCT-CAT"
60,140,"67",50,3.98107170553497,"STRUCT-CAT"
0,100000,"68",200,3.98107170553497,"STRUCT-CAT"
10,95549,"68",200,3.98107170553497,"STRUCT-CAT"
20,53101,"68",200,3.98107170553497,"STRUCT-CAT"
30,29325,"68",200,3.98107170553497,"STRUCT-CAT"
40,6744,"68",200,3.98107170553497,"STRUCT-CAT"
50,1505,"68",200,3.98107170553497,"STRUCT-CAT"
60,198,"68",200,3.98107170553497,"STRUCT-CAT"
0,100000,"69",2,5.01187233627272,"STRUCT-CAT"
10,92198,"69",2,5.01187233627272,"STRUCT-CAT"
20,37240,"69",2,5.01187233627272,"STRUCT-CAT"
30,13579,"69",2,5.01187233627272,"STRUCT-CAT"
40,2525,"69",2,5.01187233627272,"STRUCT-CAT"
50,372,"69",2,5.01187233627272,"STRUCT-CAT"
60,37,"69",2,5.01187233627272,"STRUCT-CAT"
0,100000,"70",10,5.01187233627272,"STRUCT-CAT"
10,92113,"70",10,5.01187233627272,"STRUCT-CAT"
20,36957,"70",10,5.01187233627272,"STRUCT-CAT"
30,13101,"70",10,5.01187233627272,"STRUCT-CAT"
40,2485,"70",10,5.01187233627272,"STRUCT-CAT"
50,354,"70",10,5.01187233627272,"STRUCT-CAT"
60,23,"70",10,5.01187233627272,"STRUCT-CAT"
0,100000,"71",50,5.01187233627272,"STRUCT-CAT"
10,92238,"71",50,5.01187233627272,"STRUCT-CAT"
20,37279,"71",50,5.01187233627272,"STRUCT-CAT"
30,13545,"71",50,5.01187233627272,"STRUCT-CAT"
40,2594,"71",50,5.01187233627272,"STRUCT-CAT"
50,362,"71",50,5.01187233627272,"STRUCT-CAT"
60,38,"71",50,5.01187233627272,"STRUCT-CAT"
0,100000,"72",200,5.01187233627272,"STRUCT-CAT"
10,92013,"72",200,5.01187233627272,"STRUCT-CAT"
20,37033,"72",200,5.01187233627272,"STRUCT-CAT"
30,13381,"72",200,5.01187233627272,"STRUCT-CAT"
40,2478,"72",200,5.01187233627272,"STRUCT-CAT"
50,326,"72",200,5.01187233627272,"STRUCT-CAT"
60,20,"72",200,5.01187233627272,"STRUCT-CAT"
0,100000,"73",2,6.30957344480193,"STRUCT-CAT"
10,86747,"73",2,6.30957344480193,"STRUCT-CAT"
20,23732,"73",2,6.30957344480193,"STRUCT-CAT"
30,5894,"73",2,6.30957344480193,"STRUCT-CAT"
40,1064,"73",2,6.30957344480193,"STRUCT-CAT"
50,112,"73",2,6.30957344480193,"STRUCT-CAT"
60,6,"73",2,6.30957344480193,"STRUCT-CAT"
0,100000,"74",10,6.30957344480193,"STRUCT-CAT"
10,86487,"74",10,6.30957344480193,"STRUCT-CAT"
20,23556,"74",10,6.30957344480193,"STRUCT-CAT"
30,5920,"74",10,6.30957344480193,"STRUCT-CAT"
40,1053,"74",10,6.30957344480193,"STRUCT-CAT"
50,119,"74",10,6.30957344480193,"STRUCT-CAT"
60,6,"74",10,6.30957344480193,"STRUCT-CAT"
0,100000,"75",50,6.30957344480193,"STRUCT-CAT"
10,86491,"75",50,6.30957344480193,"STRUCT-CAT"
20,23923,"75",50,6.30957344480193,"STRUCT-CAT"
30,5930,"75",50,6.30957344480193,"STRUCT-CAT"
40,1069,"75",50,6.30957344480193,"STRUCT-CAT"
50,124,"75",50,6.30957344480193,"STRUCT-CAT"
60,7,"75",50,6.30957344480193,"STRUCT-CAT"
0,100000,"76",200,6.30957344480193,"STRUCT-CAT"
10,86438,"76",200,6.30957344480193,"STRUCT-CAT"
20,23606,"76",200,6.30957344480193,"STRUCT-CAT"
30,5976,"76",200,6.30957344480193,"STRUCT-CAT"
40,1099,"76",200,6.30957344480193,"STRUCT-CAT"
50,103,"76",200,6.30957344480193,"STRUCT-CAT"
60,11,"76",200,6.30957344480193,"STRUCT-CAT"
0,100000,"77",2,7.94328234724282,"STRUCT-CAT"
10,78674,"77",2,7.94328234724282,"STRUCT-CAT"
20,14737,"77",2,7.94328234724282,"STRUCT-CAT"
30,2797,"77",2,7.94328234724282,"STRUCT-CAT"
40,500,"77",2,7.94328234724282,"STRUCT-CAT"
50,23,"77",2,7.94328234724282,"STRUCT-CAT"
60,1,"77",2,7.94328234724282,"STRUCT-CAT"
0,100000,"78",10,7.94328234724282,"STRUCT-CAT"
10,78664,"78",10,7.94328234724282,"STRUCT-CAT"
20,14557,"78",10,7.94328234724282,"STRUCT-CAT"
30,2673,"78",10,7.94328234724282,"STRUCT-CAT"
40,469,"78",10,7.94328234724282,"STRUCT-CAT"
50,49,"78",10,7.94328234724282,"STRUCT-CAT"
60,1,"78",10,7.94328234724282,"STRUCT-CAT"
0,100000,"79",50,7.94328234724282,"STRUCT-CAT"
10,78571,"79",50,7.94328234724282,"STRUCT-CAT"
20,14737,"79",50,7.94328234724282,"STRUCT-CAT"
30,2818,"79",50,7.94328234724282,"STRUCT-CAT"
40,489,"79",50,7.94328234724282,"STRUCT-CAT"
50,31,"79",50,7.94328234724282,"STRUCT-CAT"
60,4,"79",50,7.94328234724282,"STRUCT-CAT"
0,100000,"80",200,7.94328234724282,"STRUCT-CAT"
10,78444,"80",200,7.94328234724282,"STRUCT-CAT"
20,14786,"80",200,7.94328234724282,"STRUCT-CAT"
30,2864,"80",200,7.94328234724282,"STRUCT-CAT"
40,518,"80",200,7.94328234724282,"STRUCT-CAT"
50,40,"80",200,7.94328234724282,"STRUCT-CAT"
60,0,"80",200,7.94328234724282,"STRUCT-CAT"
0,100000,"81",2,10,"STRUCT-CAT"
10,68261,"81",2,10,"STRUCT-CAT"
20,9451,"81",2,10,"STRUCT-CAT"
30,1410,"81",2,10,"STRUCT-CAT"
40,263,"81",2,10,"STRUCT-CAT"
50,21,"81",2,10,"STRUCT-CAT"
60,1,"81",2,10,"STRUCT-CAT"
0,100000,"82",10,10,"STRUCT-CAT"
10,68219,"82",10,10,"STRUCT-CAT"
20,9369,"82",10,10,"STRUCT-CAT"
30,1394,"82",10,10,"STRUCT-CAT"
40,251,"82",10,10,"STRUCT-CAT"
50,21,"82",10,10,"STRUCT-CAT"
60,1,"82",10,10,"STRUCT-CAT"
0,100000,"83",50,10,"STRUCT-CAT"
10,68356,"83",50,10,"STRUCT-CAT"
20,9626,"83",50,10,"STRUCT-CAT"
30,1368,"83",50,10,"STRUCT-CAT"
40,224,"83",50,10,"STRUCT-CAT"
50,20,"83",50,10,"STRUCT-CAT"
60,0,"83",50,10,"STRUCT-CAT"
0,100000,"84",200,10,"STRUCT-CAT"
10,68520,"84",200,10,"STRUCT-CAT"
20,9571,"84",200,10,"STRUCT-CAT"
30,1392,"84",200,10,"STRUCT-CAT"
40,240,"84",200,10,"STRUCT-CAT"
50,19,"84",200,10,"STRUCT-CAT"
60,2,"84",200,10,"STRUCT-CAT"
0,100000,"85",2,12.5892541179417,"STRUCT-CAT"
10,57094,"85",2,12.5892541179417,"STRUCT-CAT"
20,6830,"85",2,12.5892541179417,"STRUCT-CAT"
30,825,"85",2,12.5892541179417,"STRUCT-CAT"
40,144,"85",2,12.5892541179417,"STRUCT-CAT"
50,7,"85",2,12.5892541179417,"STRUCT-CAT"
60,0,"85",2,12.5892541179417,"STRUCT-CAT"
0,100000,"86",10,12.5892541179417,"STRUCT-CAT"
10,57189,"86",10,12.5892541179417,"STRUCT-CAT"
20,6720,"86",10,12.5892541179417,"STRUCT-CAT"
30,845,"86",10,12.5892541179417,"STRUCT-CAT"
40,165,"86",10,12.5892541179417,"STRUCT-CAT"
50,12,"86",10,12.5892541179417,"STRUCT-CAT"
60,2,"86",10,12.5892541179417,"STRUCT-CAT"
0,100000,"87",50,12.5892541179417,"STRUCT-CAT"
10,57103,"87",50,12.5892541179417,"STRUCT-CAT"
20,6715,"87",50,12.5892541179417,"STRUCT-CAT"
30,812,"87",50,12.5892541179417,"STRUCT-CAT"
40,160,"87",50,12.5892541179417,"STRUCT-CAT"
50,4,"87",50,12.5892541179417,"STRUCT-CAT"
60,0,"87",50,12.5892541179417,"STRUCT-CAT"
0,100000,"88",200,12.5892541179417,"STRUCT-CAT"
10,57160,"88",200,12.5892541179417,"STRUCT-CAT"
20,6832,"88",200,12.5892541179417,"STRUCT-CAT"
30,815,"88",200,12.5892541179417,"STRUCT-CAT"
40,128,"88",200,12.5892541179417,"STRUCT-CAT"
50,3,"88",200,12.5892541179417,"STRUCT-CAT"
60,0,"88",200,12.5892541179417,"STRUCT-CAT"
0,100000,"89",2,15.8489319246111,"STRUCT-CAT"
10,46674,"89",2,15.8489319246111,"STRUCT-CAT"
20,5579,"89",2,15.8489319246111,"STRUCT-CAT"
30,515,"89",2,15.8489319246111,"STRUCT-CAT"
40,101,"89",2,15.8489319246111,"STRUCT-CAT"
50,11,"89",2,15.8489319246111,"STRUCT-CAT"
60,1,"89",2,15.8489319246111,"STRUCT-CAT"
0,100000,"90",10,15.8489319246111,"STRUCT-CAT"
10,46746,"90",10,15.8489319246111,"STRUCT-CAT"
20,5548,"90",10,15.8489319246111,"STRUCT-CAT"
30,524,"90",10,15.8489319246111,"STRUCT-CAT"
40,92,"90",10,15.8489319246111,"STRUCT-CAT"
50,6,"90",10,15.8489319246111,"STRUCT-CAT"
60,0,"90",10,15.8489319246111,"STRUCT-CAT"
0,100000,"91",50,15.8489319246111,"STRUCT-CAT"
10,46780,"91",50,15.8489319246111,"STRUCT-CAT"
20,5513,"91",50,15.8489319246111,"STRUCT-CAT"
30,540,"91",50,15.8489319246111,"STRUCT-CAT"
40,116,"91",50,15.8489319246111,"STRUCT-CAT"
50,8,"91",50,15.8489319246111,"STRUCT-CAT"
60,0,"91",50,15.8489319246111,"STRUCT-CAT"
0,100000,"92",200,15.8489319246111,"STRUCT-CAT"
10,46538,"92",200,15.8489319246111,"STRUCT-CAT"
20,5590,"92",200,15.8489319246111,"STRUCT-CAT"
