"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT","efflux.binom.param"
41,10,997,9,1,0.630957344480193,0.5
41,20,998,9,1,0.630957344480193,0.5
41,30,1882,9,1,0.630957344480193,0.5
41,40,1758,9,1,0.630957344480193,0.5
41,50,3184,9,1,0.630957344480193,0.5
41,60,2858,9,1,0.630957344480193,0.5
41,70,4796,9,1,0.630957344480193,0.5
41,80,4491,9,1,0.630957344480193,0.5
41,90,5883,9,1,0.630957344480193,0.5
41,100,6924,9,1,0.630957344480193,0.5
41,110,7061,9,1,0.630957344480193,0.5
41,120,10510,9,1,0.630957344480193,0.5
41,130,9426,9,1,0.630957344480193,0.5
41,140,15465,9,1,0.630957344480193,0.5
41,150,13870,9,1,0.630957344480193,0.5
41,160,21177,9,1,0.630957344480193,0.5
41,170,20611,9,1,0.630957344480193,0.5
41,180,26607,9,1,0.630957344480193,0.5
42,0,1000,9,1,0.630957344480193,0.5
42,10,998,9,1,0.630957344480193,0.5
42,20,984,9,1,0.630957344480193,0.5
42,30,1891,9,1,0.630957344480193,0.5
42,40,1771,9,1,0.630957344480193,0.5
42,50,3263,9,1,0.630957344480193,0.5
42,60,2957,9,1,0.630957344480193,0.5
42,70,5056,9,1,0.630957344480193,0.5
42,80,4680,9,1,0.630957344480193,0.5
42,90,6143,9,1,0.630957344480193,0.5
42,100,7253,9,1,0.630957344480193,0.5
42,110,7391,9,1,0.630957344480193,0.5
42,120,11128,9,1,0.630957344480193,0.5
42,130,10023,9,1,0.630957344480193,0.5
42,140,16515,9,1,0.630957344480193,0.5
42,150,14707,9,1,0.630957344480193,0.5
42,160,22926,9,1,0.630957344480193,0.5
42,170,22113,9,1,0.630957344480193,0.5
42,180,28815,9,1,0.630957344480193,0.5
43,0,1000,9,1,0.630957344480193,0.5
43,10,999,9,1,0.630957344480193,0.5
43,20,989,9,1,0.630957344480193,0.5
43,30,1872,9,1,0.630957344480193,0.5
43,40,1751,9,1,0.630957344480193,0.5
43,50,3245,9,1,0.630957344480193,0.5
43,60,2946,9,1,0.630957344480193,0.5
43,70,4922,9,1,0.630957344480193,0.5
43,80,4624,9,1,0.630957344480193,0.5
43,90,6039,9,1,0.630957344480193,0.5
43,100,7068,9,1,0.630957344480193,0.5
43,110,7188,9,1,0.630957344480193,0.5
43,120,10681,9,1,0.630957344480193,0.5
43,130,9638,9,1,0.630957344480193,0.5
43,140,15756,9,1,0.630957344480193,0.5
43,150,14049,9,1,0.630957344480193,0.5
43,160,21847,9,1,0.630957344480193,0.5
43,170,21005,9,1,0.630957344480193,0.5
43,180,27396,9,1,0.630957344480193,0.5
44,0,1000,9,1,0.630957344480193,0.5
44,10,995,9,1,0.630957344480193,0.5
44,20,985,9,1,0.630957344480193,0.5
44,30,1873,9,1,0.630957344480193,0.5
44,40,1755,9,1,0.630957344480193,0.5
44,50,3168,9,1,0.630957344480193,0.5
44,60,2857,9,1,0.630957344480193,0.5
44,70,4794,9,1,0.630957344480193,0.5
44,80,4475,9,1,0.630957344480193,0.5
44,90,5877,9,1,0.630957344480193,0.5
44,100,6913,9,1,0.630957344480193,0.5
44,110,6972,9,1,0.630957344480193,0.5
44,120,10462,9,1,0.630957344480193,0.5
44,130,9408,9,1,0.630957344480193,0.5
44,140,15470,9,1,0.630957344480193,0.5
44,150,13752,9,1,0.630957344480193,0.5
44,160,21216,9,1,0.630957344480193,0.5
44,170,20628,9,1,0.630957344480193,0.5
44,180,26545,9,1,0.630957344480193,0.5
45,0,1000,9,1,0.630957344480193,0.5
45,10,998,9,1,0.630957344480193,0.5
45,20,993,9,1,0.630957344480193,0.5
45,30,1903,9,1,0.630957344480193,0.5
45,40,1783,9,1,0.630957344480193,0.5
45,50,3268,9,1,0.630957344480193,0.5
45,60,2960,9,1,0.630957344480193,0.5
45,70,4958,9,1,0.630957344480193,0.5
45,80,4657,9,1,0.630957344480193,0.5
45,90,6158,9,1,0.630957344480193,0.5
45,100,7196,9,1,0.630957344480193,0.5
45,110,7271,9,1,0.630957344480193,0.5
45,120,10958,9,1,0.630957344480193,0.5
45,130,9910,9,1,0.630957344480193,0.5
45,140,16442,9,1,0.630957344480193,0.5
45,150,14704,9,1,0.630957344480193,0.5
45,160,22667,9,1,0.630957344480193,0.5
45,170,21890,9,1,0.630957344480193,0.5
45,180,28171,9,1,0.630957344480193,0.5
46,0,1000,9,1,0.630957344480193,0.5
46,10,996,9,1,0.630957344480193,0.5
46,20,991,9,1,0.630957344480193,0.5
46,30,1859,9,1,0.630957344480193,0.5
46,40,1725,9,1,0.630957344480193,0.5
46,50,3118,9,1,0.630957344480193,0.5
46,60,2815,9,1,0.630957344480193,0.5
46,70,4726,9,1,0.630957344480193,0.5
46,80,4438,9,1,0.630957344480193,0.5
46,90,5904,9,1,0.630957344480193,0.5
46,100,6877,9,1,0.630957344480193,0.5
46,110,6939,9,1,0.630957344480193,0.5
46,120,10350,9,1,0.630957344480193,0.5
46,130,9331,9,1,0.630957344480193,0.5
46,140,15266,9,1,0.630957344480193,0.5
46,150,13675,9,1,0.630957344480193,0.5
46,160,20955,9,1,0.630957344480193,0.5
46,170,20267,9,1,0.630957344480193,0.5
46,180,26293,9,1,0.630957344480193,0.5
47,0,1000,9,1,0.630957344480193,0.5
47,10,999,9,1,0.630957344480193,0.5
47,20,1000,9,1,0.630957344480193,0.5
47,30,1856,9,1,0.630957344480193,0.5
47,40,1740,9,1,0.630957344480193,0.5
47,50,3166,9,1,0.630957344480193,0.5
47,60,2866,9,1,0.630957344480193,0.5
47,70,4832,9,1,0.630957344480193,0.5
47,80,4528,9,1,0.630957344480193,0.5
47,90,5992,9,1,0.630957344480193,0.5
47,100,7044,9,1,0.630957344480193,0.5
47,110,7175,9,1,0.630957344480193,0.5
47,120,10724,9,1,0.630957344480193,0.5
47,130,9704,9,1,0.630957344480193,0.5
47,140,15923,9,1,0.630957344480193,0.5
47,150,14272,9,1,0.630957344480193,0.5
47,160,22008,9,1,0.630957344480193,0.5
47,170,21201,9,1,0.630957344480193,0.5
47,180,27568,9,1,0.630957344480193,0.5
48,0,1000,9,1,0.630957344480193,0.5
48,10,996,9,1,0.630957344480193,0.5
48,20,991,9,1,0.630957344480193,0.5
48,30,1870,9,1,0.630957344480193,0.5
48,40,1767,9,1,0.630957344480193,0.5
48,50,3232,9,1,0.630957344480193,0.5
48,60,2922,9,1,0.630957344480193,0.5
48,70,4995,9,1,0.630957344480193,0.5
48,80,4688,9,1,0.630957344480193,0.5
48,90,6120,9,1,0.630957344480193,0.5
48,100,7133,9,1,0.630957344480193,0.5
48,110,7248,9,1,0.630957344480193,0.5
48,120,10867,9,1,0.630957344480193,0.5
48,130,9829,9,1,0.630957344480193,0.5
48,140,16163,9,1,0.630957344480193,0.5
48,150,14506,9,1,0.630957344480193,0.5
48,160,22444,9,1,0.630957344480193,0.5
48,170,21779,9,1,0.630957344480193,0.5
48,180,28252,9,1,0.630957344480193,0.5
49,0,1000,9,1,0.630957344480193,0.5
49,10,997,9,1,0.630957344480193,0.5
49,20,991,9,1,0.630957344480193,0.5
49,30,1883,9,1,0.630957344480193,0.5
49,40,1733,9,1,0.630957344480193,0.5
49,50,3166,9,1,0.630957344480193,0.5
49,60,2869,9,1,0.630957344480193,0.5
49,70,4880,9,1,0.630957344480193,0.5
49,80,4564,9,1,0.630957344480193,0.5
49,90,6040,9,1,0.630957344480193,0.5
49,100,7029,9,1,0.630957344480193,0.5
49,110,7120,9,1,0.630957344480193,0.5
49,120,10654,9,1,0.630957344480193,0.5
49,130,9697,9,1,0.630957344480193,0.5
49,140,15860,9,1,0.630957344480193,0.5
49,150,14152,9,1,0.630957344480193,0.5
49,160,22070,9,1,0.630957344480193,0.5
49,170,21195,9,1,0.630957344480193,0.5
49,180,27634,9,1,0.630957344480193,0.5
50,0,1000,9,1,0.630957344480193,0.5
50,10,997,9,1,0.630957344480193,0.5
50,20,993,9,1,0.630957344480193,0.5
50,30,1860,9,1,0.630957344480193,0.5
50,40,1745,9,1,0.630957344480193,0.5
50,50,3211,9,1,0.630957344480193,0.5
50,60,2913,9,1,0.630957344480193,0.5
50,70,4904,9,1,0.630957344480193,0.5
50,80,4649,9,1,0.630957344480193,0.5
50,90,6146,9,1,0.630957344480193,0.5
50,100,7126,9,1,0.630957344480193,0.5
50,110,7165,9,1,0.630957344480193,0.5
50,120,10730,9,1,0.630957344480193,0.5
50,130,9709,9,1,0.630957344480193,0.5
50,140,15980,9,1,0.630957344480193,0.5
50,150,14254,9,1,0.630957344480193,0.5
50,160,21903,9,1,0.630957344480193,0.5
50,170,21211,9,1,0.630957344480193,0.5
50,180,27460,9,1,0.630957344480193,0.5
51,0,1000,9,1,0.630957344480193,0.5
51,10,998,9,1,0.630957344480193,0.5
51,20,989,9,1,0.630957344480193,0.5
51,30,1877,9,1,0.630957344480193,0.5
51,40,1757,9,1,0.630957344480193,0.5
51,50,3213,9,1,0.630957344480193,0.5
51,60,2913,9,1,0.630957344480193,0.5
51,70,4896,9,1,0.630957344480193,0.5
51,80,4618,9,1,0.630957344480193,0.5
51,90,5951,9,1,0.630957344480193,0.5
51,100,7002,9,1,0.630957344480193,0.5
51,110,6951,9,1,0.630957344480193,0.5
51,120,10555,9,1,0.630957344480193,0.5
51,130,9519,9,1,0.630957344480193,0.5
51,140,15758,9,1,0.630957344480193,0.5
51,150,14016,9,1,0.630957344480193,0.5
51,160,21552,9,1,0.630957344480193,0.5
51,170,20956,9,1,0.630957344480193,0.5
51,180,26735,9,1,0.630957344480193,0.5
52,0,1000,9,1,0.630957344480193,0.5
52,10,999,9,1,0.630957344480193,0.5
52,20,985,9,1,0.630957344480193,0.5
52,30,1852,9,1,0.630957344480193,0.5
52,40,1746,9,1,0.630957344480193,0.5
52,50,3136,9,1,0.630957344480193,0.5
52,60,2819,9,1,0.630957344480193,0.5
52,70,4743,9,1,0.630957344480193,0.5
52,80,4485,9,1,0.630957344480193,0.5
52,90,5802,9,1,0.630957344480193,0.5
52,100,6868,9,1,0.630957344480193,0.5
52,110,6824,9,1,0.630957344480193,0.5
52,120,10387,9,1,0.630957344480193,0.5
52,130,9343,9,1,0.630957344480193,0.5
52,140,15392,9,1,0.630957344480193,0.5
52,150,13775,9,1,0.630957344480193,0.5
52,160,21133,9,1,0.630957344480193,0.5
52,170,20597,9,1,0.630957344480193,0.5
52,180,26183,9,1,0.630957344480193,0.5
53,0,1000,9,1,0.630957344480193,0.5
53,10,995,9,1,0.630957344480193,0.5
53,20,988,9,1,0.630957344480193,0.5
53,30,1861,9,1,0.630957344480193,0.5
53,40,1772,9,1,0.630957344480193,0.5
53,50,3244,9,1,0.630957344480193,0.5
53,60,2963,9,1,0.630957344480193,0.5
53,70,4998,9,1,0.630957344480193,0.5
53,80,4639,9,1,0.630957344480193,0.5
53,90,6069,9,1,0.630957344480193,0.5
53,100,7045,9,1,0.630957344480193,0.5
53,110,7174,9,1,0.630957344480193,0.5
53,120,10745,9,1,0.630957344480193,0.5
53,130,9759,9,1,0.630957344480193,0.5
53,140,16139,9,1,0.630957344480193,0.5
53,150,14449,9,1,0.630957344480193,0.5
53,160,22424,9,1,0.630957344480193,0.5
53,170,21586,9,1,0.630957344480193,0.5
53,180,28063,9,1,0.630957344480193,0.5
54,0,1000,9,1,0.630957344480193,0.5
54,10,1000,9,1,0.630957344480193,0.5
54,20,990,9,1,0.630957344480193,0.5
54,30,1872,9,1,0.630957344480193,0.5
54,40,1770,9,1,0.630957344480193,0.5
54,50,3227,9,1,0.630957344480193,0.5
54,60,2889,9,1,0.630957344480193,0.5
54,70,4870,9,1,0.630957344480193,0.5
54,80,4574,9,1,0.630957344480193,0.5
54,90,5944,9,1,0.630957344480193,0.5
54,100,7097,9,1,0.630957344480193,0.5
54,110,7126,9,1,0.630957344480193,0.5
54,120,10782,9,1,0.630957344480193,0.5
54,130,9660,9,1,0.630957344480193,0.5
54,140,15877,9,1,0.630957344480193,0.5
54,150,14171,9,1,0.630957344480193,0.5
54,160,21677,9,1,0.630957344480193,0.5
54,170,21032,9,1,0.630957344480193,0.5
54,180,26816,9,1,0.630957344480193,0.5
55,0,1000,9,1,0.630957344480193,0.5
55,10,998,9,1,0.630957344480193,0.5
55,20,978,9,1,0.630957344480193,0.5
55,30,1824,9,1,0.630957344480193,0.5
55,40,1697,9,1,0.630957344480193,0.5
55,50,3111,9,1,0.630957344480193,0.5
55,60,2812,9,1,0.630957344480193,0.5
55,70,4721,9,1,0.630957344480193,0.5
55,80,4386,9,1,0.630957344480193,0.5
55,90,5694,9,1,0.630957344480193,0.5
55,100,6662,9,1,0.630957344480193,0.5
55,110,6714,9,1,0.630957344480193,0.5
55,120,9971,9,1,0.630957344480193,0.5
55,130,8987,9,1,0.630957344480193,0.5
55,140,14782,9,1,0.630957344480193,0.5
55,150,13283,9,1,0.630957344480193,0.5
55,160,20518,9,1,0.630957344480193,0.5
55,170,19841,9,1,0.630957344480193,0.5
55,180,25575,9,1,0.630957344480193,0.5
56,0,1000,9,1,0.630957344480193,0.5
56,10,997,9,1,0.630957344480193,0.5
56,20,985,9,1,0.630957344480193,0.5
56,30,1868,9,1,0.630957344480193,0.5
56,40,1765,9,1,0.630957344480193,0.5
56,50,3227,9,1,0.630957344480193,0.5
56,60,2908,9,1,0.630957344480193,0.5
56,70,4908,9,1,0.630957344480193,0.5
56,80,4578,9,1,0.630957344480193,0.5
56,90,6010,9,1,0.630957344480193,0.5
56,100,7040,9,1,0.630957344480193,0.5
56,110,7108,9,1,0.630957344480193,0.5
56,120,10568,9,1,0.630957344480193,0.5
56,130,9511,9,1,0.630957344480193,0.5
56,140,15667,9,1,0.630957344480193,0.5
56,150,14022,9,1,0.630957344480193,0.5
56,160,21783,9,1,0.630957344480193,0.5
56,170,21037,9,1,0.630957344480193,0.5
56,180,27197,9,1,0.630957344480193,0.5
57,0,1000,9,1,0.630957344480193,0.5
57,10,994,9,1,0.630957344480193,0.5
57,20,995,9,1,0.630957344480193,0.5
57,30,1871,9,1,0.630957344480193,0.5
57,40,1769,9,1,0.630957344480193,0.5
57,50,3219,9,1,0.630957344480193,0.5
57,60,2914,9,1,0.630957344480193,0.5
57,70,4896,9,1,0.630957344480193,0.5
57,80,4529,9,1,0.630957344480193,0.5
57,90,5946,9,1,0.630957344480193,0.5
57,100,6968,9,1,0.630957344480193,0.5
57,110,7202,9,1,0.630957344480193,0.5
57,120,10684,9,1,0.630957344480193,0.5
57,130,9697,9,1,0.630957344480193,0.5
57,140,15856,9,1,0.630957344480193,0.5
57,150,14225,9,1,0.630957344480193,0.5
57,160,21933,9,1,0.630957344480193,0.5
57,170,21187,9,1,0.630957344480193,0.5
57,180,27695,9,1,0.630957344480193,0.5
58,0,1000,9,1,0.630957344480193,0.5
58,10,998,9,1,0.630957344480193,0.5
58,20,986,9,1,0.630957344480193,0.5
58,30,1870,9,1,0.630957344480193,0.5
58,40,1744,9,1,0.630957344480193,0.5
58,50,3185,9,1,0.630957344480193,0.5
58,60,2861,9,1,0.630957344480193,0.5
58,70,4791,9,1,0.630957344480193,0.5
58,80,4492,9,1,0.630957344480193,0.5
58,90,5843,9,1,0.630957344480193,0.5
58,100,6904,9,1,0.630957344480193,0.5
58,110,6894,9,1,0.630957344480193,0.5
58,120,10412,9,1,0.630957344480193,0.5
58,130,9424,9,1,0.630957344480193,0.5
58,140,15521,9,1,0.630957344480193,0.5
58,150,13874,9,1,0.630957344480193,0.5
58,160,21378,9,1,0.630957344480193,0.5
58,170,20717,9,1,0.630957344480193,0.5
58,180,26709,9,1,0.630957344480193,0.5
59,0,1000,9,1,0.630957344480193,0.5
59,10,997,9,1,0.630957344480193,0.5
59,20,994,9,1,0.630957344480193,0.5
59,30,1877,9,1,0.630957344480193,0.5
59,40,1748,9,1,0.630957344480193,0.5
59,50,3207,9,1,0.630957344480193,0.5
59,60,2899,9,1,0.630957344480193,0.5
59,70,4869,9,1,0.630957344480193,0.5
59,80,4534,9,1,0.630957344480193,0.5
59,90,5957,9,1,0.630957344480193,0.5
59,100,6966,9,1,0.630957344480193,0.5
59,110,7042,9,1,0.630957344480193,0.5
59,120,10590,9,1,0.630957344480193,0.5
59,130,9536,9,1,0.630957344480193,0.5
59,140,15682,9,1,0.630957344480193,0.5
59,150,13991,9,1,0.630957344480193,0.5
59,160,21649,9,1,0.630957344480193,0.5
59,170,20764,9,1,0.630957344480193,0.5
59,180,26875,9,1,0.630957344480193,0.5
60,0,1000,9,1,0.630957344480193,0.5
60,10,997,9,1,0.630957344480193,0.5
60,20,1000,9,1,0.630957344480193,0.5
60,30,1875,9,1,0.630957344480193,0.5
60,40,1775,9,1,0.630957344480193,0.5
60,50,3242,9,1,0.630957344480193,0.5
60,60,2965,9,1,0.630957344480193,0.5
60,70,4986,9,1,0.630957344480193,0.5
60,80,4679,9,1,0.630957344480193,0.5
60,90,6113,9,1,0.630957344480193,0.5
60,100,7223,9,1,0.630957344480193,0.5
60,110,7302,9,1,0.630957344480193,0.5
60,120,10928,9,1,0.630957344480193,0.5
60,130,9876,9,1,0.630957344480193,0.5
60,140,16145,9,1,0.630957344480193,0.5
60,150,14419,9,1,0.630957344480193,0.5
60,160,22109,9,1,0.630957344480193,0.5
60,170,21429,9,1,0.630957344480193,0.5
60,180,27623,9,1,0.630957344480193,0.5
61,0,1000,9,1,0.630957344480193,0.5
61,10,998,9,1,0.630957344480193,0.5
61,20,1004,9,1,0.630957344480193,0.5
61,30,1898,9,1,0.630957344480193,0.5
61,40,1772,9,1,0.630957344480193,0.5
61,50,3224,9,1,0.630957344480193,0.5
61,60,2949,9,1,0.630957344480193,0.5
61,70,4983,9,1,0.630957344480193,0.5
61,80,4671,9,1,0.630957344480193,0.5
61,90,6172,9,1,0.630957344480193,0.5
61,100,7241,9,1,0.630957344480193,0.5
61,110,7422,9,1,0.630957344480193,0.5
61,120,10946,9,1,0.630957344480193,0.5
61,130,9984,9,1,0.630957344480193,0.5
61,140,16402,9,1,0.630957344480193,0.5
61,150,14597,9,1,0.630957344480193,0.5
61,160,22738,9,1,0.630957344480193,0.5
61,170,21910,9,1,0.630957344480193,0.5
61,180,28533,9,1,0.630957344480193,0.5
62,0,1000,9,1,0.630957344480193,0.5
62,10,999,9,1,0.630957344480193,0.5
62,20,990,9,1,0.630957344480193,0.5
62,30,1870,9,1,0.630957344480193,0.5
62,40,1773,9,1,0.630957344480193,0.5
62,50,3248,9,1,0.630957344480193,0.5
62,60,2933,9,1,0.630957344480193,0.5
62,70,4977,9,1,0.630957344480193,0.5
62,80,4643,9,1,0.630957344480193,0.5
62,90,6136,9,1,0.630957344480193,0.5
62,100,7169,9,1,0.630957344480193,0.5
62,110,7348,9,1,0.630957344480193,0.5
62,120,10910,9,1,0.630957344480193,0.5
62,130,9850,9,1,0.630957344480193,0.5
62,140,16151,9,1,0.630957344480193,0.5
62,150,14458,9,1,0.630957344480193,0.5
62,160,22484,9,1,0.630957344480193,0.5
62,170,21652,9,1,0.630957344480193,0.5
62,180,28174,9,1,0.630957344480193,0.5
63,0,1000,9,1,0.630957344480193,0.5
63,10,996,9,1,0.630957344480193,0.5
63,20,978,9,1,0.630957344480193,0.5
63,30,1860,9,1,0.630957344480193,0.5
63,40,1744,9,1,0.630957344480193,0.5
63,50,3159,9,1,0.630957344480193,0.5
63,60,2900,9,1,0.630957344480193,0.5
63,70,4903,9,1,0.630957344480193,0.5
63,80,4594,9,1,0.630957344480193,0.5
63,90,6034,9,1,0.630957344480193,0.5
63,100,7081,9,1,0.630957344480193,0.5
63,110,7149,9,1,0.630957344480193,0.5
63,120,10825,9,1,0.630957344480193,0.5
63,130,9772,9,1,0.630957344480193,0.5
63,140,16225,9,1,0.630957344480193,0.5
63,150,14433,9,1,0.630957344480193,0.5
63,160,22347,9,1,0.630957344480193,0.5
63,170,21512,9,1,0.630957344480193,0.5
63,180,27775,9,1,0.630957344480193,0.5
64,0,1000,9,1,0.630957344480193,0.5
64,10,999,9,1,0.630957344480193,0.5
64,20,989,9,1,0.630957344480193,0.5
64,30,1867,9,1,0.630957344480193,0.5
64,40,1755,9,1,0.630957344480193,0.5
64,50,3180,9,1,0.630957344480193,0.5
64,60,2872,9,1,0.630957344480193,0.5
64,70,4825,9,1,0.630957344480193,0.5
64,80,4542,9,1,0.630957344480193,0.5
64,90,5916,9,1,0.630957344480193,0.5
64,100,7007,9,1,0.630957344480193,0.5
64,110,7067,9,1,0.630957344480193,0.5
64,120,10690,9,1,0.630957344480193,0.5
64,130,9608,9,1,0.630957344480193,0.5
64,140,15937,9,1,0.630957344480193,0.5
64,150,14131,9,1,0.630957344480193,0.5
64,160,21784,9,1,0.630957344480193,0.5
64,170,21104,9,1,0.630957344480193,0.5
64,180,27185,9,1,0.630957344480193,0.5
65,0,1000,9,1,0.630957344480193,0.5
65,10,995,9,1,0.630957344480193,0.5
65,20,996,9,1,0.630957344480193,0.5
65,30,1876,9,1,0.630957344480193,0.5
65,40,1760,9,1,0.630957344480193,0.5
65,50,3235,9,1,0.630957344480193,0.5
65,60,2913,9,1,0.630957344480193,0.5
65,70,4976,9,1,0.630957344480193,0.5
65,80,4662,9,1,0.630957344480193,0.5
65,90,6208,9,1,0.630957344480193,0.5
65,100,7207,9,1,0.630957344480193,0.5
65,110,7449,9,1,0.630957344480193,0.5
65,120,11005,9,1,0.630957344480193,0.5
65,130,10089,9,1,0.630957344480193,0.5
65,140,16430,9,1,0.630957344480193,0.5
65,150,14618,9,1,0.630957344480193,0.5
65,160,22648,9,1,0.630957344480193,0.5
65,170,21869,9,1,0.630957344480193,0.5
65,180,28533,9,1,0.630957344480193,0.5
66,0,1000,9,1,0.630957344480193,0.5
66,10,997,9,1,0.630957344480193,0.5
66,20,988,9,1,0.630957344480193,0.5
66,30,1858,9,1,0.630957344480193,0.5
66,40,1724,9,1,0.630957344480193,0.5
66,50,3140,9,1,0.630957344480193,0.5
66,60,2856,9,1,0.630957344480193,0.5
66,70,4799,9,1,0.630957344480193,0.5
66,80,4533,9,1,0.630957344480193,0.5
66,90,6005,9,1,0.630957344480193,0.5
66,100,7060,9,1,0.630957344480193,0.5
66,110,7117,9,1,0.630957344480193,0.5
66,120,10802,9,1,0.630957344480193,0.5
66,130,9799,9,1,0.630957344480193,0.5
66,140,16122,9,1,0.630957344480193,0.5
66,150,14418,9,1,0.630957344480193,0.5
66,160,22347,9,1,0.630957344480193,0.5
66,170,21615,9,1,0.630957344480193,0.5
66,180,27921,9,1,0.630957344480193,0.5
67,0,1000,9,1,0.630957344480193,0.5
67,10,999,9,1,0.630957344480193,0.5
67,20,987,9,1,0.630957344480193,0.5
67,30,1858,9,1,0.630957344480193,0.5
67,40,1728,9,1,0.630957344480193,0.5
67,50,3149,9,1,0.630957344480193,0.5
67,60,2851,9,1,0.630957344480193,0.5
67,70,4787,9,1,0.630957344480193,0.5
67,80,4515,9,1,0.630957344480193,0.5
67,90,5879,9,1,0.630957344480193,0.5
67,100,6862,9,1,0.630957344480193,0.5
67,110,6980,9,1,0.630957344480193,0.5
67,120,10315,9,1,0.630957344480193,0.5
67,130,9311,9,1,0.630957344480193,0.5
67,140,15157,9,1,0.630957344480193,0.5
67,150,13519,9,1,0.630957344480193,0.5
67,160,20914,9,1,0.630957344480193,0.5
67,170,20317,9,1,0.630957344480193,0.5
67,180,26400,9,1,0.630957344480193,0.5
68,0,1000,9,1,0.630957344480193,0.5
68,10,999,9,1,0.630957344480193,0.5
68,20,1003,9,1,0.630957344480193,0.5
68,30,1898,9,1,0.630957344480193,0.5
68,40,1791,9,1,0.630957344480193,0.5
68,50,3305,9,1,0.630957344480193,0.5
68,60,2977,9,1,0.630957344480193,0.5
68,70,5041,9,1,0.630957344480193,0.5
68,80,4680,9,1,0.630957344480193,0.5
68,90,6171,9,1,0.630957344480193,0.5
68,100,7137,9,1,0.630957344480193,0.5
68,110,7160,9,1,0.630957344480193,0.5
68,120,10771,9,1,0.630957344480193,0.5
68,130,9714,9,1,0.630957344480193,0.5
68,140,16062,9,1,0.630957344480193,0.5
68,150,14267,9,1,0.630957344480193,0.5
68,160,22161,9,1,0.630957344480193,0.5
68,170,21341,9,1,0.630957344480193,0.5
68,180,27796,9,1,0.630957344480193,0.5
69,0,1000,9,1,0.630957344480193,0.5
69,10,996,9,1,0.630957344480193,0.5
69,20,986,9,1,0.630957344480193,0.5
69,30,1880,9,1,0.630957344480193,0.5
69,40,1763,9,1,0.630957344480193,0.5
69,50,3220,9,1,0.630957344480193,0.5
69,60,2948,9,1,0.630957344480193,0.5
69,70,4976,9,1,0.630957344480193,0.5
69,80,4669,9,1,0.630957344480193,0.5
69,90,6187,9,1,0.630957344480193,0.5
69,100,7201,9,1,0.630957344480193,0.5
69,110,7317,9,1,0.630957344480193,0.5
69,120,10914,9,1,0.630957344480193,0.5
69,130,9869,9,1,0.630957344480193,0.5
69,140,16260,9,1,0.630957344480193,0.5
69,150,14552,9,1,0.630957344480193,0.5
69,160,22574,9,1,0.630957344480193,0.5
69,170,21818,9,1,0.630957344480193,0.5
69,180,28491,9,1,0.630957344480193,0.5
70,0,1000,9,1,0.630957344480193,0.5
70,10,999,9,1,0.630957344480193,0.5
70,20,992,9,1,0.630957344480193,0.5
70,30,1863,9,1,0.630957344480193,0.5
70,40,1766,9,1,0.630957344480193,0.5
70,50,3234,9,1,0.630957344480193,0.5
70,60,2933,9,1,0.630957344480193,0.5
70,70,4960,9,1,0.630957344480193,0.5
70,80,4611,9,1,0.630957344480193,0.5
70,90,6102,9,1,0.630957344480193,0.5
70,100,7046,9,1,0.630957344480193,0.5
70,110,7153,9,1,0.630957344480193,0.5
70,120,10710,9,1,0.630957344480193,0.5
70,130,9595,9,1,0.630957344480193,0.5
70,140,15807,9,1,0.630957344480193,0.5
70,150,14097,9,1,0.630957344480193,0.5
70,160,21853,9,1,0.630957344480193,0.5
70,170,21042,9,1,0.630957344480193,0.5
70,180,27448,9,1,0.630957344480193,0.5
71,0,1000,9,1,0.630957344480193,0.5
71,10,997,9,1,0.630957344480193,0.5
71,20,989,9,1,0.630957344480193,0.5
71,30,1890,9,1,0.630957344480193,0.5
71,40,1775,9,1,0.630957344480193,0.5
71,50,3232,9,1,0.630957344480193,0.5
71,60,2904,9,1,0.630957344480193,0.5
71,70,4920,9,1,0.630957344480193,0.5
71,80,4628,9,1,0.630957344480193,0.5
71,90,6045,9,1,0.630957344480193,0.5
71,100,7134,9,1,0.630957344480193,0.5
71,110,7242,9,1,0.630957344480193,0.5
71,120,10929,9,1,0.630957344480193,0.5
71,130,9864,9,1,0.630957344480193,0.5
71,140,16231,9,1,0.630957344480193,0.5
71,150,14484,9,1,0.630957344480193,0.5
71,160,22331,9,1,0.630957344480193,0.5
71,170,21693,9,1,0.630957344480193,0.5
71,180,28065,9,1,0.630957344480193,0.5
72,0,1000,9,1,0.630957344480193,0.5
72,10,998,9,1,0.630957344480193,0.5
72,20,990,9,1,0.630957344480193,0.5
72,30,1879,9,1,0.630957344480193,0.5
72,40,1767,9,1,0.630957344480193,0.5
72,50,3232,9,1,0.630957344480193,0.5
72,60,2919,9,1,0.630957344480193,0.5
72,70,4934,9,1,0.630957344480193,0.5
72,80,4589,9,1,0.630957344480193,0.5
72,90,6074,9,1,0.630957344480193,0.5
72,100,7042,9,1,0.630957344480193,0.5
72,110,7171,9,1,0.630957344480193,0.5
72,120,10722,9,1,0.630957344480193,0.5
72,130,9665,9,1,0.630957344480193,0.5
72,140,15950,9,1,0.630957344480193,0.5
72,150,14226,9,1,0.630957344480193,0.5
72,160,22155,9,1,0.630957344480193,0.5
72,170,21244,9,1,0.630957344480193,0.5
72,180,27827,9,1,0.630957344480193,0.5
73,0,1000,9,1,0.630957344480193,0.5
73,10,999,9,1,0.630957344480193,0.5
