"sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT","efflux.binom.param","cell.type"
180,2386935,"273",2,0.316227766016838,0.8,"REG-ON"
0,27000,"274",10,0.316227766016838,0.8,"REG-ON"
10,26984,"274",10,0.316227766016838,0.8,"REG-ON"
20,26923,"274",10,0.316227766016838,0.8,"REG-ON"
30,53352,"274",10,0.316227766016838,0.8,"REG-ON"
40,52732,"274",10,0.316227766016838,0.8,"REG-ON"
50,100589,"274",10,0.316227766016838,0.8,"REG-ON"
60,101660,"274",10,0.316227766016838,0.8,"REG-ON"
70,129047,"274",10,0.316227766016838,0.8,"REG-ON"
80,193456,"274",10,0.316227766016838,0.8,"REG-ON"
90,192719,"274",10,0.316227766016838,0.8,"REG-ON"
100,363110,"274",10,0.316227766016838,0.8,"REG-ON"
110,355229,"274",10,0.316227766016838,0.8,"REG-ON"
120,592152,"274",10,0.316227766016838,0.8,"REG-ON"
130,666454,"274",10,0.316227766016838,0.8,"REG-ON"
140,795113,"274",10,0.316227766016838,0.8,"REG-ON"
150,1245155,"274",10,0.316227766016838,0.8,"REG-ON"
160,1246348,"274",10,0.316227766016838,0.8,"REG-ON"
170,2224666,"274",10,0.316227766016838,0.8,"REG-ON"
180,2258060,"274",10,0.316227766016838,0.8,"REG-ON"
0,19000,"275",50,0.316227766016838,0.8,"REG-ON"
10,18989,"275",50,0.316227766016838,0.8,"REG-ON"
20,18968,"275",50,0.316227766016838,0.8,"REG-ON"
30,37738,"275",50,0.316227766016838,0.8,"REG-ON"
40,37501,"275",50,0.316227766016838,0.8,"REG-ON"
50,72148,"275",50,0.316227766016838,0.8,"REG-ON"
60,73505,"275",50,0.316227766016838,0.8,"REG-ON"
70,94401,"275",50,0.316227766016838,0.8,"REG-ON"
80,142986,"275",50,0.316227766016838,0.8,"REG-ON"
90,143952,"275",50,0.316227766016838,0.8,"REG-ON"
100,274632,"275",50,0.316227766016838,0.8,"REG-ON"
110,271747,"275",50,0.316227766016838,0.8,"REG-ON"
120,458448,"275",50,0.316227766016838,0.8,"REG-ON"
130,522158,"275",50,0.316227766016838,0.8,"REG-ON"
140,630923,"275",50,0.316227766016838,0.8,"REG-ON"
150,1000427,"275",50,0.316227766016838,0.8,"REG-ON"
160,1013574,"275",50,0.316227766016838,0.8,"REG-ON"
170,1833767,"275",50,0.316227766016838,0.8,"REG-ON"
180,1885068,"275",50,0.316227766016838,0.8,"REG-ON"
0,15000,"276",200,0.316227766016838,0.8,"REG-ON"
10,14994,"276",200,0.316227766016838,0.8,"REG-ON"
20,14991,"276",200,0.316227766016838,0.8,"REG-ON"
30,29871,"276",200,0.316227766016838,0.8,"REG-ON"
40,29758,"276",200,0.316227766016838,0.8,"REG-ON"
50,57299,"276",200,0.316227766016838,0.8,"REG-ON"
60,58678,"276",200,0.316227766016838,0.8,"REG-ON"
70,75651,"276",200,0.316227766016838,0.8,"REG-ON"
80,114999,"276",200,0.316227766016838,0.8,"REG-ON"
90,116136,"276",200,0.316227766016838,0.8,"REG-ON"
100,222817,"276",200,0.316227766016838,0.8,"REG-ON"
110,221501,"276",200,0.316227766016838,0.8,"REG-ON"
120,375365,"276",200,0.316227766016838,0.8,"REG-ON"
130,429615,"276",200,0.316227766016838,0.8,"REG-ON"
140,520763,"276",200,0.316227766016838,0.8,"REG-ON"
150,831368,"276",200,0.316227766016838,0.8,"REG-ON"
160,846020,"276",200,0.316227766016838,0.8,"REG-ON"
170,1539356,"276",200,0.316227766016838,0.8,"REG-ON"
180,1590559,"276",200,0.316227766016838,0.8,"REG-ON"
0,44000,"277",2,0.398107170553497,0.8,"REG-ON"
10,43940,"277",2,0.398107170553497,0.8,"REG-ON"
20,43646,"277",2,0.398107170553497,0.8,"REG-ON"
30,85644,"277",2,0.398107170553497,0.8,"REG-ON"
40,83418,"277",2,0.398107170553497,0.8,"REG-ON"
50,156024,"277",2,0.398107170553497,0.8,"REG-ON"
60,154074,"277",2,0.398107170553497,0.8,"REG-ON"
70,191510,"277",2,0.398107170553497,0.8,"REG-ON"
80,278450,"277",2,0.398107170553497,0.8,"REG-ON"
90,269614,"277",2,0.398107170553497,0.8,"REG-ON"
100,492889,"277",2,0.398107170553497,0.8,"REG-ON"
110,468160,"277",2,0.398107170553497,0.8,"REG-ON"
120,755479,"277",2,0.398107170553497,0.8,"REG-ON"
130,823637,"277",2,0.398107170553497,0.8,"REG-ON"
140,952685,"277",2,0.398107170553497,0.8,"REG-ON"
150,1443578,"277",2,0.398107170553497,0.8,"REG-ON"
160,1400082,"277",2,0.398107170553497,0.8,"REG-ON"
170,2417833,"277",2,0.398107170553497,0.8,"REG-ON"
180,2376513,"277",2,0.398107170553497,0.8,"REG-ON"
0,30000,"278",10,0.398107170553497,0.8,"REG-ON"
10,29983,"278",10,0.398107170553497,0.8,"REG-ON"
20,29860,"278",10,0.398107170553497,0.8,"REG-ON"
30,58974,"278",10,0.398107170553497,0.8,"REG-ON"
40,57938,"278",10,0.398107170553497,0.8,"REG-ON"
50,109607,"278",10,0.398107170553497,0.8,"REG-ON"
60,109648,"278",10,0.398107170553497,0.8,"REG-ON"
70,137691,"278",10,0.398107170553497,0.8,"REG-ON"
80,203750,"278",10,0.398107170553497,0.8,"REG-ON"
90,200047,"278",10,0.398107170553497,0.8,"REG-ON"
100,371833,"278",10,0.398107170553497,0.8,"REG-ON"
110,358277,"278",10,0.398107170553497,0.8,"REG-ON"
120,587228,"278",10,0.398107170553497,0.8,"REG-ON"
130,650297,"278",10,0.398107170553497,0.8,"REG-ON"
140,762636,"278",10,0.398107170553497,0.8,"REG-ON"
150,1175107,"278",10,0.398107170553497,0.8,"REG-ON"
160,1156463,"278",10,0.398107170553497,0.8,"REG-ON"
170,2028215,"278",10,0.398107170553497,0.8,"REG-ON"
180,2024638,"278",10,0.398107170553497,0.8,"REG-ON"
0,24000,"279",50,0.398107170553497,0.8,"REG-ON"
10,23988,"279",50,0.398107170553497,0.8,"REG-ON"
20,23969,"279",50,0.398107170553497,0.8,"REG-ON"
30,47596,"279",50,0.398107170553497,0.8,"REG-ON"
40,47140,"279",50,0.398107170553497,0.8,"REG-ON"
50,90187,"279",50,0.398107170553497,0.8,"REG-ON"
60,91475,"279",50,0.398107170553497,0.8,"REG-ON"
70,116857,"279",50,0.398107170553497,0.8,"REG-ON"
80,175470,"279",50,0.398107170553497,0.8,"REG-ON"
90,175331,"279",50,0.398107170553497,0.8,"REG-ON"
100,331361,"279",50,0.398107170553497,0.8,"REG-ON"
110,325034,"279",50,0.398107170553497,0.8,"REG-ON"
120,542767,"279",50,0.398107170553497,0.8,"REG-ON"
130,612176,"279",50,0.398107170553497,0.8,"REG-ON"
140,732932,"279",50,0.398107170553497,0.8,"REG-ON"
150,1149185,"279",50,0.398107170553497,0.8,"REG-ON"
160,1152303,"279",50,0.398107170553497,0.8,"REG-ON"
170,2060826,"279",50,0.398107170553497,0.8,"REG-ON"
180,2096302,"279",50,0.398107170553497,0.8,"REG-ON"
0,15000,"280",200,0.398107170553497,0.8,"REG-ON"
10,14992,"280",200,0.398107170553497,0.8,"REG-ON"
20,14976,"280",200,0.398107170553497,0.8,"REG-ON"
30,29806,"280",200,0.398107170553497,0.8,"REG-ON"
40,29623,"280",200,0.398107170553497,0.8,"REG-ON"
50,56962,"280",200,0.398107170553497,0.8,"REG-ON"
60,58027,"280",200,0.398107170553497,0.8,"REG-ON"
70,74664,"280",200,0.398107170553497,0.8,"REG-ON"
80,112591,"280",200,0.398107170553497,0.8,"REG-ON"
90,113145,"280",200,0.398107170553497,0.8,"REG-ON"
100,215579,"280",200,0.398107170553497,0.8,"REG-ON"
110,212789,"280",200,0.398107170553497,0.8,"REG-ON"
120,358829,"280",200,0.398107170553497,0.8,"REG-ON"
130,407002,"280",200,0.398107170553497,0.8,"REG-ON"
140,491004,"280",200,0.398107170553497,0.8,"REG-ON"
150,775852,"280",200,0.398107170553497,0.8,"REG-ON"
160,783211,"280",200,0.398107170553497,0.8,"REG-ON"
170,1414735,"280",200,0.398107170553497,0.8,"REG-ON"
180,1449051,"280",200,0.398107170553497,0.8,"REG-ON"
0,70000,"281",2,0.501187233627272,0.8,"REG-ON"
10,69873,"281",2,0.501187233627272,0.8,"REG-ON"
20,69064,"281",2,0.501187233627272,0.8,"REG-ON"
30,134283,"281",2,0.501187233627272,0.8,"REG-ON"
40,128919,"281",2,0.501187233627272,0.8,"REG-ON"
50,236537,"281",2,0.501187233627272,0.8,"REG-ON"
60,228566,"281",2,0.501187233627272,0.8,"REG-ON"
70,276674,"281",2,0.501187233627272,0.8,"REG-ON"
80,391798,"281",2,0.501187233627272,0.8,"REG-ON"
90,368629,"281",2,0.501187233627272,0.8,"REG-ON"
100,653527,"281",2,0.501187233627272,0.8,"REG-ON"
110,602757,"281",2,0.501187233627272,0.8,"REG-ON"
120,942780,"281",2,0.501187233627272,0.8,"REG-ON"
130,995380,"281",2,0.501187233627272,0.8,"REG-ON"
140,1115818,"281",2,0.501187233627272,0.8,"REG-ON"
150,1633397,"281",2,0.501187233627272,0.8,"REG-ON"
160,1534473,"281",2,0.501187233627272,0.8,"REG-ON"
170,2558711,"281",2,0.501187233627272,0.8,"REG-ON"
180,2432400,"281",2,0.501187233627272,0.8,"REG-ON"
0,46000,"282",10,0.501187233627272,0.8,"REG-ON"
10,45947,"282",10,0.501187233627272,0.8,"REG-ON"
20,45645,"282",10,0.501187233627272,0.8,"REG-ON"
30,89575,"282",10,0.501187233627272,0.8,"REG-ON"
40,87144,"282",10,0.501187233627272,0.8,"REG-ON"
50,162772,"282",10,0.501187233627272,0.8,"REG-ON"
60,160537,"282",10,0.501187233627272,0.8,"REG-ON"
70,198785,"282",10,0.501187233627272,0.8,"REG-ON"
80,287410,"282",10,0.501187233627272,0.8,"REG-ON"
90,276519,"282",10,0.501187233627272,0.8,"REG-ON"
100,501627,"282",10,0.501187233627272,0.8,"REG-ON"
110,472738,"282",10,0.501187233627272,0.8,"REG-ON"
120,756733,"282",10,0.501187233627272,0.8,"REG-ON"
130,817948,"282",10,0.501187233627272,0.8,"REG-ON"
140,936020,"282",10,0.501187233627272,0.8,"REG-ON"
150,1405857,"282",10,0.501187233627272,0.8,"REG-ON"
160,1350305,"282",10,0.501187233627272,0.8,"REG-ON"
170,2306408,"282",10,0.501187233627272,0.8,"REG-ON"
180,2244755,"282",10,0.501187233627272,0.8,"REG-ON"
0,30000,"283",50,0.501187233627272,0.8,"REG-ON"
10,29975,"283",50,0.501187233627272,0.8,"REG-ON"
20,29877,"283",50,0.501187233627272,0.8,"REG-ON"
30,59109,"283",50,0.501187233627272,0.8,"REG-ON"
40,58301,"283",50,0.501187233627272,0.8,"REG-ON"
50,110995,"283",50,0.501187233627272,0.8,"REG-ON"
60,111427,"283",50,0.501187233627272,0.8,"REG-ON"
70,140962,"283",50,0.501187233627272,0.8,"REG-ON"
80,209217,"283",50,0.501187233627272,0.8,"REG-ON"
90,206541,"283",50,0.501187233627272,0.8,"REG-ON"
100,385530,"283",50,0.501187233627272,0.8,"REG-ON"
110,373105,"283",50,0.501187233627272,0.8,"REG-ON"
120,614912,"283",50,0.501187233627272,0.8,"REG-ON"
130,683055,"283",50,0.501187233627272,0.8,"REG-ON"
140,805002,"283",50,0.501187233627272,0.8,"REG-ON"
150,1243393,"283",50,0.501187233627272,0.8,"REG-ON"
160,1227782,"283",50,0.501187233627272,0.8,"REG-ON"
170,2161861,"283",50,0.501187233627272,0.8,"REG-ON"
180,2163417,"283",50,0.501187233627272,0.8,"REG-ON"
0,22000,"284",200,0.501187233627272,0.8,"REG-ON"
10,21992,"284",200,0.501187233627272,0.8,"REG-ON"
20,21947,"284",200,0.501187233627272,0.8,"REG-ON"
30,43613,"284",200,0.501187233627272,0.8,"REG-ON"
40,43179,"284",200,0.501187233627272,0.8,"REG-ON"
50,82752,"284",200,0.501187233627272,0.8,"REG-ON"
60,83744,"284",200,0.501187233627272,0.8,"REG-ON"
70,106593,"284",200,0.501187233627272,0.8,"REG-ON"
80,160043,"284",200,0.501187233627272,0.8,"REG-ON"
90,159554,"284",200,0.501187233627272,0.8,"REG-ON"
100,300675,"284",200,0.501187233627272,0.8,"REG-ON"
110,293926,"284",200,0.501187233627272,0.8,"REG-ON"
120,488579,"284",200,0.501187233627272,0.8,"REG-ON"
130,550087,"284",200,0.501187233627272,0.8,"REG-ON"
140,654480,"284",200,0.501187233627272,0.8,"REG-ON"
150,1024715,"284",200,0.501187233627272,0.8,"REG-ON"
160,1022937,"284",200,0.501187233627272,0.8,"REG-ON"
170,1822468,"284",200,0.501187233627272,0.8,"REG-ON"
180,1846881,"284",200,0.501187233627272,0.8,"REG-ON"
0,100000,"285",2,0.630957344480193,0.8,"REG-ON"
10,99752,"285",2,0.630957344480193,0.8,"REG-ON"
20,98076,"285",2,0.630957344480193,0.8,"REG-ON"
30,187889,"285",2,0.630957344480193,0.8,"REG-ON"
40,176475,"285",2,0.630957344480193,0.8,"REG-ON"
50,314122,"285",2,0.630957344480193,0.8,"REG-ON"
60,294173,"285",2,0.630957344480193,0.8,"REG-ON"
70,342717,"285",2,0.630957344480193,0.8,"REG-ON"
80,466251,"285",2,0.630957344480193,0.8,"REG-ON"
90,420661,"285",2,0.630957344480193,0.8,"REG-ON"
100,709823,"285",2,0.630957344480193,0.8,"REG-ON"
110,626998,"285",2,0.630957344480193,0.8,"REG-ON"
120,931572,"285",2,0.630957344480193,0.8,"REG-ON"
130,940670,"285",2,0.630957344480193,0.8,"REG-ON"
140,1003863,"285",2,0.630957344480193,0.8,"REG-ON"
150,1400107,"285",2,0.630957344480193,0.8,"REG-ON"
160,1253739,"285",2,0.630957344480193,0.8,"REG-ON"
170,1984111,"285",2,0.630957344480193,0.8,"REG-ON"
180,1800573,"285",2,0.630957344480193,0.8,"REG-ON"
0,79000,"286",10,0.630957344480193,0.8,"REG-ON"
10,78864,"286",10,0.630957344480193,0.8,"REG-ON"
20,78022,"286",10,0.630957344480193,0.8,"REG-ON"
30,151609,"286",10,0.630957344480193,0.8,"REG-ON"
40,145497,"286",10,0.630957344480193,0.8,"REG-ON"
50,266062,"286",10,0.630957344480193,0.8,"REG-ON"
60,256769,"286",10,0.630957344480193,0.8,"REG-ON"
70,308910,"286",10,0.630957344480193,0.8,"REG-ON"
80,434973,"286",10,0.630957344480193,0.8,"REG-ON"
90,406017,"286",10,0.630957344480193,0.8,"REG-ON"
100,711745,"286",10,0.630957344480193,0.8,"REG-ON"
110,649390,"286",10,0.630957344480193,0.8,"REG-ON"
120,1001279,"286",10,0.630957344480193,0.8,"REG-ON"
130,1046762,"286",10,0.630957344480193,0.8,"REG-ON"
140,1155475,"286",10,0.630957344480193,0.8,"REG-ON"
150,1672573,"286",10,0.630957344480193,0.8,"REG-ON"
160,1550938,"286",10,0.630957344480193,0.8,"REG-ON"
170,2546631,"286",10,0.630957344480193,0.8,"REG-ON"
180,2390050,"286",10,0.630957344480193,0.8,"REG-ON"
0,36000,"287",50,0.630957344480193,0.8,"REG-ON"
10,35956,"287",50,0.630957344480193,0.8,"REG-ON"
20,35763,"287",50,0.630957344480193,0.8,"REG-ON"
30,70549,"287",50,0.630957344480193,0.8,"REG-ON"
40,69067,"287",50,0.630957344480193,0.8,"REG-ON"
50,129937,"287",50,0.630957344480193,0.8,"REG-ON"
60,129145,"287",50,0.630957344480193,0.8,"REG-ON"
70,160713,"287",50,0.630957344480193,0.8,"REG-ON"
80,235242,"287",50,0.630957344480193,0.8,"REG-ON"
90,228053,"287",50,0.630957344480193,0.8,"REG-ON"
100,416536,"287",50,0.630957344480193,0.8,"REG-ON"
110,395439,"287",50,0.630957344480193,0.8,"REG-ON"
120,636468,"287",50,0.630957344480193,0.8,"REG-ON"
130,693388,"287",50,0.630957344480193,0.8,"REG-ON"
140,796901,"287",50,0.630957344480193,0.8,"REG-ON"
150,1205206,"287",50,0.630957344480193,0.8,"REG-ON"
160,1163284,"287",50,0.630957344480193,0.8,"REG-ON"
170,1996792,"287",50,0.630957344480193,0.8,"REG-ON"
180,1954820,"287",50,0.630957344480193,0.8,"REG-ON"
0,25000,"288",200,0.630957344480193,0.8,"REG-ON"
10,24982,"288",200,0.630957344480193,0.8,"REG-ON"
20,24910,"288",200,0.630957344480193,0.8,"REG-ON"
30,49334,"288",200,0.630957344480193,0.8,"REG-ON"
40,48630,"288",200,0.630957344480193,0.8,"REG-ON"
50,92380,"288",200,0.630957344480193,0.8,"REG-ON"
60,92802,"288",200,0.630957344480193,0.8,"REG-ON"
70,116958,"288",200,0.630957344480193,0.8,"REG-ON"
80,173097,"288",200,0.630957344480193,0.8,"REG-ON"
90,170082,"288",200,0.630957344480193,0.8,"REG-ON"
100,315794,"288",200,0.630957344480193,0.8,"REG-ON"
110,304372,"288",200,0.630957344480193,0.8,"REG-ON"
120,498252,"288",200,0.630957344480193,0.8,"REG-ON"
130,550940,"288",200,0.630957344480193,0.8,"REG-ON"
140,644829,"288",200,0.630957344480193,0.8,"REG-ON"
150,990710,"288",200,0.630957344480193,0.8,"REG-ON"
160,972605,"288",200,0.630957344480193,0.8,"REG-ON"
170,1701395,"288",200,0.630957344480193,0.8,"REG-ON"
180,1693943,"288",200,0.630957344480193,0.8,"REG-ON"
0,100000,"289",2,0.794328234724281,0.8,"REG-ON"
10,99615,"289",2,0.794328234724281,0.8,"REG-ON"
20,97107,"289",2,0.794328234724281,0.8,"REG-ON"
30,182215,"289",2,0.794328234724281,0.8,"REG-ON"
40,166005,"289",2,0.794328234724281,0.8,"REG-ON"
50,283148,"289",2,0.794328234724281,0.8,"REG-ON"
60,253105,"289",2,0.794328234724281,0.8,"REG-ON"
70,278542,"289",2,0.794328234724281,0.8,"REG-ON"
80,357567,"289",2,0.794328234724281,0.8,"REG-ON"
90,303513,"289",2,0.794328234724281,0.8,"REG-ON"
100,479485,"289",2,0.794328234724281,0.8,"REG-ON"
110,396770,"289",2,0.794328234724281,0.8,"REG-ON"
120,549748,"289",2,0.794328234724281,0.8,"REG-ON"
130,519761,"289",2,0.794328234724281,0.8,"REG-ON"
140,516495,"289",2,0.794328234724281,0.8,"REG-ON"
150,671580,"289",2,0.794328234724281,0.8,"REG-ON"
160,562412,"289",2,0.794328234724281,0.8,"REG-ON"
170,825454,"289",2,0.794328234724281,0.8,"REG-ON"
180,698867,"289",2,0.794328234724281,0.8,"REG-ON"
0,100000,"290",10,0.794328234724281,0.8,"REG-ON"
10,99710,"290",10,0.794328234724281,0.8,"REG-ON"
20,97981,"290",10,0.794328234724281,0.8,"REG-ON"
30,187769,"290",10,0.794328234724281,0.8,"REG-ON"
40,176371,"290",10,0.794328234724281,0.8,"REG-ON"
50,312927,"290",10,0.794328234724281,0.8,"REG-ON"
60,291895,"290",10,0.794328234724281,0.8,"REG-ON"
70,337704,"290",10,0.794328234724281,0.8,"REG-ON"
80,455572,"290",10,0.794328234724281,0.8,"REG-ON"
90,406866,"290",10,0.794328234724281,0.8,"REG-ON"
100,678909,"290",10,0.794328234724281,0.8,"REG-ON"
110,591644,"290",10,0.794328234724281,0.8,"REG-ON"
120,866172,"290",10,0.794328234724281,0.8,"REG-ON"
130,862623,"290",10,0.794328234724281,0.8,"REG-ON"
140,904153,"290",10,0.794328234724281,0.8,"REG-ON"
150,1241822,"290",10,0.794328234724281,0.8,"REG-ON"
160,1094392,"290",10,0.794328234724281,0.8,"REG-ON"
170,1700176,"290",10,0.794328234724281,0.8,"REG-ON"
180,1515024,"290",10,0.794328234724281,0.8,"REG-ON"
0,57000,"291",50,0.794328234724281,0.8,"REG-ON"
10,56911,"291",50,0.794328234724281,0.8,"REG-ON"
20,56450,"291",50,0.794328234724281,0.8,"REG-ON"
30,110460,"291",50,0.794328234724281,0.8,"REG-ON"
40,107106,"291",50,0.794328234724281,0.8,"REG-ON"
50,198553,"291",50,0.794328234724281,0.8,"REG-ON"
60,193572,"291",50,0.794328234724281,0.8,"REG-ON"
70,235405,"291",50,0.794328234724281,0.8,"REG-ON"
80,335747,"291",50,0.794328234724281,0.8,"REG-ON"
90,317019,"291",50,0.794328234724281,0.8,"REG-ON"
100,562667,"291",50,0.794328234724281,0.8,"REG-ON"
110,519059,"291",50,0.794328234724281,0.8,"REG-ON"
120,808267,"291",50,0.794328234724281,0.8,"REG-ON"
130,854100,"291",50,0.794328234724281,0.8,"REG-ON"
140,950953,"291",50,0.794328234724281,0.8,"REG-ON"
150,1392138,"291",50,0.794328234724281,0.8,"REG-ON"
160,1301776,"291",50,0.794328234724281,0.8,"REG-ON"
170,2157120,"291",50,0.794328234724281,0.8,"REG-ON"
180,2044112,"291",50,0.794328234724281,0.8,"REG-ON"
0,37000,"292",200,0.794328234724281,0.8,"REG-ON"
10,36955,"292",200,0.794328234724281,0.8,"REG-ON"
20,36782,"292",200,0.794328234724281,0.8,"REG-ON"
30,72586,"292",200,0.794328234724281,0.8,"REG-ON"
40,71043,"292",200,0.794328234724281,0.8,"REG-ON"
50,133488,"292",200,0.794328234724281,0.8,"REG-ON"
60,132290,"292",200,0.794328234724281,0.8,"REG-ON"
70,163738,"292",200,0.794328234724281,0.8,"REG-ON"
80,238558,"292",200,0.794328234724281,0.8,"REG-ON"
90,229611,"292",200,0.794328234724281,0.8,"REG-ON"
100,417182,"292",200,0.794328234724281,0.8,"REG-ON"
110,393327,"292",200,0.794328234724281,0.8,"REG-ON"
120,627252,"292",200,0.794328234724281,0.8,"REG-ON"
130,679100,"292",200,0.794328234724281,0.8,"REG-ON"
140,774628,"292",200,0.794328234724281,0.8,"REG-ON"
150,1162729,"292",200,0.794328234724281,0.8,"REG-ON"
160,1113190,"292",200,0.794328234724281,0.8,"REG-ON"
170,1896314,"292",200,0.794328234724281,0.8,"REG-ON"
180,1842457,"292",200,0.794328234724281,0.8,"REG-ON"
0,100000,"293",2,1,0.8,"REG-ON"
10,99412,"293",2,1,0.8,"REG-ON"
20,95479,"293",2,1,0.8,"REG-ON"
30,173658,"293",2,1,0.8,"REG-ON"
40,151083,"293",2,1,0.8,"REG-ON"
50,240804,"293",2,1,0.8,"REG-ON"
60,200832,"293",2,1,0.8,"REG-ON"
70,203738,"293",2,1,0.8,"REG-ON"
80,239947,"293",2,1,0.8,"REG-ON"
90,186508,"293",2,1,0.8,"REG-ON"
100,267189,"293",2,1,0.8,"REG-ON"
110,202439,"293",2,1,0.8,"REG-ON"
120,253715,"293",2,1,0.8,"REG-ON"
130,218302,"293",2,1,0.8,"REG-ON"
140,197822,"293",2,1,0.8,"REG-ON"
150,232237,"293",2,1,0.8,"REG-ON"
160,176718,"293",2,1,0.8,"REG-ON"
170,233397,"293",2,1,0.8,"REG-ON"
180,179375,"293",2,1,0.8,"REG-ON"
0,100000,"294",10,1,0.8,"REG-ON"
10,99590,"294",10,1,0.8,"REG-ON"
20,96961,"294",10,1,0.8,"REG-ON"
30,181855,"294",10,1,0.8,"REG-ON"
40,165272,"294",10,1,0.8,"REG-ON"
50,280450,"294",10,1,0.8,"REG-ON"
60,249071,"294",10,1,0.8,"REG-ON"
70,271401,"294",10,1,0.8,"REG-ON"
80,345024,"294",10,1,0.8,"REG-ON"
90,288967,"294",10,1,0.8,"REG-ON"
100,449880,"294",10,1,0.8,"REG-ON"
110,367056,"294",10,1,0.8,"REG-ON"
120,498978,"294",10,1,0.8,"REG-ON"
130,464148,"294",10,1,0.8,"REG-ON"
140,452001,"294",10,1,0.8,"REG-ON"
150,577273,"294",10,1,0.8,"REG-ON"
160,473683,"294",10,1,0.8,"REG-ON"
170,681643,"294",10,1,0.8,"REG-ON"
180,565340,"294",10,1,0.8,"REG-ON"
0,100000,"295",50,1,0.8,"REG-ON"
10,99744,"295",50,1,0.8,"REG-ON"
20,98501,"295",50,1,0.8,"REG-ON"
30,190760,"295",50,1,0.8,"REG-ON"
40,181860,"295",50,1,0.8,"REG-ON"
50,329318,"295",50,1,0.8,"REG-ON"
60,312655,"295",50,1,0.8,"REG-ON"
70,368003,"295",50,1,0.8,"REG-ON"
80,506317,"295",50,1,0.8,"REG-ON"
90,460035,"295",50,1,0.8,"REG-ON"
100,782463,"295",50,1,0.8,"REG-ON"
110,692604,"295",50,1,0.8,"REG-ON"
120,1030506,"295",50,1,0.8,"REG-ON"
130,1042737,"295",50,1,0.8,"REG-ON"
140,1109152,"295",50,1,0.8,"REG-ON"
150,1550494,"295",50,1,0.8,"REG-ON"
160,1386503,"295",50,1,0.8,"REG-ON"
170,2189967,"295",50,1,0.8,"REG-ON"
180,1979658,"295",50,1,0.8,"REG-ON"
0,70000,"296",200,1,0.8,"REG-ON"
10,69861,"296",200,1,0.8,"REG-ON"
20,69326,"296",200,1,0.8,"REG-ON"
30,135822,"296",200,1,0.8,"REG-ON"
40,131500,"296",200,1,0.8,"REG-ON"
50,242982,"296",200,1,0.8,"REG-ON"
60,236052,"296",200,1,0.8,"REG-ON"
70,285869,"296",200,1,0.8,"REG-ON"
80,404807,"296",200,1,0.8,"REG-ON"
90,378566,"296",200,1,0.8,"REG-ON"
100,665647,"296",200,1,0.8,"REG-ON"
110,608563,"296",200,1,0.8,"REG-ON"
120,939363,"296",200,1,0.8,"REG-ON"
130,982285,"296",200,1,0.8,"REG-ON"
140,1081089,"296",200,1,0.8,"REG-ON"
150,1567633,"296",200,1,0.8,"REG-ON"
160,1449970,"296",200,1,0.8,"REG-ON"
170,2377151,"296",200,1,0.8,"REG-ON"
180,2227782,"296",200,1,0.8,"REG-ON"
0,100000,"297",2,1.25892541179417,0.8,"REG-ON"
10,99178,"297",2,1.25892541179417,0.8,"REG-ON"
20,93327,"297",2,1.25892541179417,0.8,"REG-ON"
30,161731,"297",2,1.25892541179417,0.8,"REG-ON"
40,130925,"297",2,1.25892541179417,0.8,"REG-ON"
50,189689,"297",2,1.25892541179417,0.8,"REG-ON"
60,143558,"297",2,1.25892541179417,0.8,"REG-ON"
70,129930,"297",2,1.25892541179417,0.8,"REG-ON"
80,136272,"297",2,1.25892541179417,0.8,"REG-ON"
90,94421,"297",2,1.25892541179417,0.8,"REG-ON"
100,118120,"297",2,1.25892541179417,0.8,"REG-ON"
110,79302,"297",2,1.25892541179417,0.8,"REG-ON"
120,86668,"297",2,1.25892541179417,0.8,"REG-ON"
130,65833,"297",2,1.25892541179417,0.8,"REG-ON"
140,51979,"297",2,1.25892541179417,0.8,"REG-ON"
150,53476,"297",2,1.25892541179417,0.8,"REG-ON"
160,36149,"297",2,1.25892541179417,0.8,"REG-ON"
170,41372,"297",2,1.25892541179417,0.8,"REG-ON"
180,28071,"297",2,1.25892541179417,0.8,"REG-ON"
0,100000,"298",10,1.25892541179417,0.8,"REG-ON"
10,99331,"298",10,1.25892541179417,0.8,"REG-ON"
20,95327,"298",10,1.25892541179417,0.8,"REG-ON"
30,172969,"298",10,1.25892541179417,0.8,"REG-ON"
40,150186,"298",10,1.25892541179417,0.8,"REG-ON"
50,238515,"298",10,1.25892541179417,0.8,"REG-ON"
60,197450,"298",10,1.25892541179417,0.8,"REG-ON"
70,198792,"298",10,1.25892541179417,0.8,"REG-ON"
80,231648,"298",10,1.25892541179417,0.8,"REG-ON"
90,178404,"298",10,1.25892541179417,0.8,"REG-ON"
100,252274,"298",10,1.25892541179417,0.8,"REG-ON"
110,188484,"298",10,1.25892541179417,0.8,"REG-ON"
120,231808,"298",10,1.25892541179417,0.8,"REG-ON"
130,197267,"298",10,1.25892541179417,0.8,"REG-ON"
140,174975,"298",10,1.25892541179417,0.8,"REG-ON"
150,202868,"298",10,1.25892541179417,0.8,"REG-ON"
160,151921,"298",10,1.25892541179417,0.8,"REG-ON"
170,197312,"298",10,1.25892541179417,0.8,"REG-ON"
180,148994,"298",10,1.25892541179417,0.8,"REG-ON"
0,100000,"299",50,1.25892541179417,0.8,"REG-ON"
