"param.index","mutant.effect","drug.outsideConcentration.MULT","rate","t.end","cell.type"
"39",50,0.794328234724281,0.0076193480309708,"120","REG-BURST"
"39",50,0.794328234724281,0.00765126327511354,"180","REG-BURST"
"40",200,0.794328234724281,0.00775646996214441,"60","REG-BURST"
"40",200,0.794328234724281,0.00828431350681132,"120","REG-BURST"
"40",200,0.794328234724281,0.00855319886127923,"180","REG-BURST"
"41",2,1,0.0053182850986252,"60","REG-BURST"
"41",2,1,0.00349448463778945,"120","REG-BURST"
"41",2,1,0.00222363087621346,"180","REG-BURST"
"42",10,1,0.00581857728789383,"60","REG-BURST"
"42",10,1,0.00472523084527067,"120","REG-BURST"
"42",10,1,0.00413266332641455,"180","REG-BURST"
"43",50,1,0.00644559989226177,"60","REG-BURST"
"43",50,1,0.00626881368896927,"120","REG-BURST"
"43",50,1,0.00633983671097466,"180","REG-BURST"
"44",200,1,0.00696524426366436,"60","REG-BURST"
"44",200,1,0.00733805072147484,"120","REG-BURST"
"44",200,1,0.00771544611211251,"180","REG-BURST"
"45",2,1.25892541179417,0.00322776878753423,"60","REG-BURST"
"45",2,1.25892541179417,-1.12823532942373e-05,"120","REG-BURST"
"45",2,1.25892541179417,-0.00193103570232733,"180","REG-BURST"
"46",10,1.25892541179417,0.00400044196062938,"60","REG-BURST"
"46",10,1.25892541179417,0.00214735223627351,"120","REG-BURST"
"46",10,1.25892541179417,0.00147771655244604,"180","REG-BURST"
"47",50,1.25892541179417,0.00506884688983871,"60","REG-BURST"
"47",50,1.25892541179417,0.00472281288786437,"120","REG-BURST"
"47",50,1.25892541179417,0.0049559211337784,"180","REG-BURST"
"48",200,1.25892541179417,0.0058518938880126,"60","REG-BURST"
"48",200,1.25892541179417,0.00625804484996206,"120","REG-BURST"
"48",200,1.25892541179417,0.00682464072079047,"180","REG-BURST"
"49",2,1.58489319246111,0.000215250975703724,"60","REG-BURST"
"49",2,1.58489319246111,-0.00480698768188922,"120","REG-BURST"
"49",2,1.58489319246111,-0.00738512538000439,"180","REG-BURST"
"50",10,1.58489319246111,0.00154776801426144,"60","REG-BURST"
"50",10,1.58489319246111,-0.000972495367714297,"120","REG-BURST"
"50",10,1.58489319246111,-0.00157018758943284,"180","REG-BURST"
"51",50,1.58489319246111,0.00319845983907647,"60","REG-BURST"
"51",50,1.58489319246111,0.00292817213559538,"120","REG-BURST"
"51",50,1.58489319246111,0.00337859524015422,"180","REG-BURST"
"52",200,1.58489319246111,0.00445525071302258,"60","REG-BURST"
"52",200,1.58489319246111,0.005194327940116,"120","REG-BURST"
"52",200,1.58489319246111,0.00596860211437701,"180","REG-BURST"
"53",2,1.99526231496888,-0.00379027511934038,"60","REG-BURST"
"53",2,1.99526231496888,-0.0107608113814606,"120","REG-BURST"
"53",2,1.99526231496888,-0.0139607943147,"180","REG-BURST"
"54",10,1.99526231496888,-0.00184301475215229,"60","REG-BURST"
"54",10,1.99526231496888,-0.00462394615623099,"120","REG-BURST"
"54",10,1.99526231496888,-0.00507234358367995,"180","REG-BURST"
"55",50,1.99526231496888,0.000938940063313294,"60","REG-BURST"
"55",50,1.99526231496888,0.00113140154934925,"120","REG-BURST"
"55",50,1.99526231496888,0.00177434780531227,"180","REG-BURST"
"56",200,1.99526231496888,0.00282111841970466,"60","REG-BURST"
"56",200,1.99526231496888,0.00412739983041083,"120","REG-BURST"
"56",200,1.99526231496888,0.00507367094134885,"180","REG-BURST"
"57",2,2.51188643150958,-0.00920370249564975,"60","REG-BURST"
"57",2,2.51188643150958,-0.018271821343736,"120","REG-BURST"
"57",2,2.51188643150958,-0.0228341110872318,"180","REG-BURST"
"58",10,2.51188643150958,-0.00591787340325902,"60","REG-BURST"
"58",10,2.51188643150958,-0.00845767076188621,"120","REG-BURST"
"58",10,2.51188643150958,-0.0087710508751979,"180","REG-BURST"
"59",50,2.51188643150958,-0.00169836609146302,"60","REG-BURST"
"59",50,2.51188643150958,-0.000749862451060178,"120","REG-BURST"
"59",50,2.51188643150958,4.54510665748456e-05,"180","REG-BURST"
"60",200,2.51188643150958,0.00106444250589926,"60","REG-BURST"
"60",200,2.51188643150958,0.00304585507843362,"120","REG-BURST"
"60",200,2.51188643150958,0.00412646989396878,"180","REG-BURST"
"61",2,3.16227766016838,-0.0161233558822005,"60","REG-BURST"
"61",2,3.16227766016838,-0.0268212586360215,"120","REG-BURST"
"61",2,3.16227766016838,-0.0303638226811997,"180","REG-BURST"
"62",10,3.16227766016838,-0.0107535812306996,"60","REG-BURST"
"62",10,3.16227766016838,-0.0127631689875214,"120","REG-BURST"
"62",10,3.16227766016838,-0.0128646167016154,"180","REG-BURST"
"63",50,3.16227766016838,-0.00439321165385319,"60","REG-BURST"
"63",50,3.16227766016838,-0.00263980413884462,"120","REG-BURST"
"63",50,3.16227766016838,-0.00173452579520804,"180","REG-BURST"
"64",200,3.16227766016838,-0.000715560321090701,"60","REG-BURST"
"64",200,3.16227766016838,0.00196681899946977,"120","REG-BURST"
"64",200,3.16227766016838,0.00313576788613961,"180","REG-BURST"
"65",2,3.98107170553497,-0.0241072414739212,"60","REG-BURST"
"65",2,3.98107170553497,-0.0364740259121201,"120","REG-BURST"
"65",2,3.98107170553497,-0.0364740259121201,"180","REG-BURST"
"66",10,3.98107170553497,-0.0160707160339137,"60","REG-BURST"
"66",10,3.98107170553497,-0.0172695467293945,"120","REG-BURST"
"66",10,3.98107170553497,-0.0175202383574526,"180","REG-BURST"
"67",50,3.98107170553497,-0.00724093370802793,"60","REG-BURST"
"67",50,3.98107170553497,-0.00478636212401904,"120","REG-BURST"
"67",50,3.98107170553497,-0.00383781049932113,"180","REG-BURST"
"68",200,3.98107170553497,-0.0024033500306629,"60","REG-BURST"
"68",200,3.98107170553497,0.000854988753115312,"120","REG-BURST"
"68",200,3.98107170553497,0.00209643716077797,"180","REG-BURST"
"69",2,5.01187233627272,-0.0329494916424721,"60","REG-BURST"
"69",2,5.01187233627272,-0.0431337815453247,"120","REG-BURST"
"69",2,5.01187233627272,-0.0431337815453247,"180","REG-BURST"
"70",10,5.01187233627272,-0.0218808042626277,"60","REG-BURST"
"70",10,5.01187233627272,-0.022463313579054,"120","REG-BURST"
"70",10,5.01187233627272,-0.0229746731598964,"180","REG-BURST"
"71",50,5.01187233627272,-0.00999427766621379,"60","REG-BURST"
"71",50,5.01187233627272,-0.00690179573776971,"120","REG-BURST"
"71",50,5.01187233627272,-0.00589922028818846,"180","REG-BURST"
"72",200,5.01187233627272,-0.00407263071039379,"60","REG-BURST"
"72",200,5.01187233627272,-0.00026348172479812,"120","REG-BURST"
"72",200,5.01187233627272,0.00105016394962091,"180","REG-BURST"
"73",2,6.30957344480193,-0.0420302476866517,"60","REG-BURST"
"73",2,6.30957344480193,-0.0513358563429537,"120","REG-BURST"
"73",2,6.30957344480193,-0.0513358563429537,"180","REG-BURST"
"74",10,6.30957344480193,-0.0279826350238038,"60","REG-BURST"
"74",10,6.30957344480193,-0.0276600184122389,"120","REG-BURST"
"74",10,6.30957344480193,-0.0279062995926166,"180","REG-BURST"
"75",50,6.30957344480193,-0.0130759881265466,"60","REG-BURST"
"75",50,6.30957344480193,-0.00944473787926548,"120","REG-BURST"
"75",50,6.30957344480193,-0.00834349636036755,"180","REG-BURST"
"76",200,6.30957344480193,-0.00580297712294948,"60","REG-BURST"
"76",200,6.30957344480193,-0.00161508926614757,"120","REG-BURST"
"76",200,6.30957344480193,-0.000262301061473801,"180","REG-BURST"
"77",2,7.94328234724282,-0.051642557047233,"60","REG-BURST"
"77",2,7.94328234724282,-0.0537964495335048,"120","REG-BURST"
"77",2,7.94328234724282,-0.0537964495335048,"180","REG-BURST"
"78",10,7.94328234724282,-0.0347111152367612,"60","REG-BURST"
"78",10,7.94328234724282,-0.0339090330095058,"120","REG-BURST"
"78",10,7.94328234724282,-0.0329073549420574,"180","REG-BURST"
"79",50,7.94328234724282,-0.0161726926925593,"60","REG-BURST"
"79",50,7.94328234724282,-0.0121278528741665,"120","REG-BURST"
"79",50,7.94328234724282,-0.0110389174895087,"180","REG-BURST"
"80",200,7.94328234724282,-0.00747178635046237,"60","REG-BURST"
"80",200,7.94328234724282,-0.0028646765555409,"120","REG-BURST"
"80",200,7.94328234724282,-0.00146788817671372,"180","REG-BURST"
"81",2,10,-0.0588368957840126,"60","REG-BURST"
"81",2,10,-0.0602336823029684,"120","REG-BURST"
"81",2,10,-0.0602336823029684,"180","REG-BURST"
"82",10,10,-0.0418021541944571,"60","REG-BURST"
"82",10,10,-0.0413545926518662,"120","REG-BURST"
"82",10,10,-0.0413545926518662,"180","REG-BURST"
"83",50,10,-0.0195668917427061,"60","REG-BURST"
"83",50,10,-0.0152732651779129,"120","REG-BURST"
"83",50,10,-0.0144594244071954,"180","REG-BURST"
"84",200,10,-0.00920896148756093,"60","REG-BURST"
"84",200,10,-0.00429192011207338,"120","REG-BURST"
"84",200,10,-0.00286503393133456,"180","REG-BURST"
"85",2,12.5892541179417,-0.0671812484421422,"60","REG-BURST"
"85",2,12.5892541179417,-0.0686678114873924,"120","REG-BURST"
"85",2,12.5892541179417,-0.0686678114873924,"180","REG-BURST"
"86",10,12.5892541179417,-0.0495391890535862,"60","REG-BURST"
"86",10,12.5892541179417,-0.0526164235620885,"120","REG-BURST"
"86",10,12.5892541179417,-0.0526164235620885,"180","REG-BURST"
"87",50,12.5892541179417,-0.0230758837261035,"60","REG-BURST"
"87",50,12.5892541179417,-0.0183765216835835,"120","REG-BURST"
"87",50,12.5892541179417,-0.0172818152154946,"180","REG-BURST"
"88",200,12.5892541179417,-0.0110047772555193,"60","REG-BURST"
"88",200,12.5892541179417,-0.00587071582398467,"120","REG-BURST"
"88",200,12.5892541179417,-0.00443128708669908,"180","REG-BURST"
"89",2,15.8489319246111,-0.0737281487348392,"60","REG-BURST"
"89",2,15.8489319246111,-0.0737281487348392,"120","REG-BURST"
"89",2,15.8489319246111,-0.0737281487348392,"180","REG-BURST"
"90",10,15.8489319246111,-0.0578933383824113,"60","REG-BURST"
"90",10,15.8489319246111,-0.0572893677062043,"120","REG-BURST"
"90",10,15.8489319246111,-0.0572893677062043,"180","REG-BURST"
"91",50,15.8489319246111,-0.027231068772569,"60","REG-BURST"
"91",50,15.8489319246111,-0.0222020333962773,"120","REG-BURST"
"91",50,15.8489319246111,-0.0210470139333922,"180","REG-BURST"
"92",200,15.8489319246111,-0.0130502132485429,"60","REG-BURST"
"92",200,15.8489319246111,-0.00763403490175196,"120","REG-BURST"
"92",200,15.8489319246111,-0.00613847055471474,"180","REG-BURST"
"93",2,19.9526231496888,-0.0747269716824854,"60","REG-BURST"
"93",2,19.9526231496888,-0.0747269716824854,"120","REG-BURST"
"93",2,19.9526231496888,-0.0747269716824854,"180","REG-BURST"
"94",10,19.9526231496888,-0.0636189276252311,"60","REG-BURST"
"94",10,19.9526231496888,-0.062745310837553,"120","REG-BURST"
"94",10,19.9526231496888,-0.062745310837553,"180","REG-BURST"
"95",50,19.9526231496888,-0.0315771827570005,"60","REG-BURST"
"95",50,19.9526231496888,-0.0264677888831222,"120","REG-BURST"
"95",50,19.9526231496888,-0.0269248681324388,"180","REG-BURST"
"96",200,19.9526231496888,-0.0153693507677748,"60","REG-BURST"
"96",200,19.9526231496888,-0.00975693122744228,"120","REG-BURST"
"96",200,19.9526231496888,-0.00812648612635925,"180","REG-BURST"
"97",2,25.1188643150958,-0.0777216557977848,"60","REG-BURST"
"97",2,25.1188643150958,-0.0777216557977848,"120","REG-BURST"
"97",2,25.1188643150958,-0.0777216557977848,"180","REG-BURST"
"98",10,25.1188643150958,-0.0710402308652306,"60","REG-BURST"
"98",10,25.1188643150958,-0.0710402308652306,"120","REG-BURST"
"98",10,25.1188643150958,-0.0710402308652306,"180","REG-BURST"
"99",50,25.1188643150958,-0.0361448902576018,"60","REG-BURST"
"99",50,25.1188643150958,-0.0311423346046877,"120","REG-BURST"
"99",50,25.1188643150958,-0.031746254233595,"180","REG-BURST"
"100",200,25.1188643150958,-0.017665709019598,"60","REG-BURST"
"100",200,25.1188643150958,-0.0119498713386258,"120","REG-BURST"
"100",200,25.1188643150958,-0.0103085482969744,"180","REG-BURST"
"101",2,31.6227766016838,-0.0775459282532549,"60","REG-BURST"
"101",2,31.6227766016838,-0.0775459282532549,"120","REG-BURST"
"101",2,31.6227766016838,-0.0775459282532549,"180","REG-BURST"
"102",10,31.6227766016838,-0.0758025458636105,"60","REG-BURST"
"102",10,31.6227766016838,-0.0742716548113468,"120","REG-BURST"
"102",10,31.6227766016838,-0.0742716548113468,"180","REG-BURST"
"103",50,31.6227766016838,-0.0414591230374029,"60","REG-BURST"
"103",50,31.6227766016838,-0.035533109348526,"120","REG-BURST"
"103",50,31.6227766016838,-0.0336561029376892,"180","REG-BURST"
"104",200,31.6227766016838,-0.0203368276292801,"60","REG-BURST"
"104",200,31.6227766016838,-0.0144438400061394,"120","REG-BURST"
"104",200,31.6227766016838,-0.0128983272390572,"180","REG-BURST"
"105",2,39.8107170553497,-0.0853552916748359,"60","REG-BURST"
"105",2,39.8107170553497,-0.0853552916748359,"120","REG-BURST"
"105",2,39.8107170553497,-0.0853552916748359,"180","REG-BURST"
"106",10,39.8107170553497,-0.0806192766030387,"60","REG-BURST"
"106",10,39.8107170553497,-0.0806192766030387,"120","REG-BURST"
"106",10,39.8107170553497,-0.0806192766030387,"180","REG-BURST"
"107",50,39.8107170553497,-0.0473359975735392,"60","REG-BURST"
"107",50,39.8107170553497,-0.0426297402099741,"120","REG-BURST"
"107",50,39.8107170553497,-0.0426297402099741,"180","REG-BURST"
"108",200,39.8107170553497,-0.0233847449534343,"60","REG-BURST"
"108",200,39.8107170553497,-0.0174806379391984,"120","REG-BURST"
"108",200,39.8107170553497,-0.0160000852414398,"180","REG-BURST"
"109",2,50.1187233627273,-0.0883202518492761,"60","REG-BURST"
"109",2,50.1187233627273,-0.0883202518492761,"120","REG-BURST"
"109",2,50.1187233627273,-0.0883202518492761,"180","REG-BURST"
"110",10,50.1187233627273,-0.0841505675580067,"60","REG-BURST"
"110",10,50.1187233627273,-0.0841505675580067,"120","REG-BURST"
"110",10,50.1187233627273,-0.0841505675580067,"180","REG-BURST"
"111",50,50.1187233627273,-0.0537766586823728,"60","REG-BURST"
"111",50,50.1187233627273,-0.0500558136610182,"120","REG-BURST"
"111",50,50.1187233627273,-0.0500558136610182,"180","REG-BURST"
"112",200,50.1187233627273,-0.0266026377826519,"60","REG-BURST"
"112",200,50.1187233627273,-0.0207718943887613,"120","REG-BURST"
"112",200,50.1187233627273,-0.0190195487051043,"180","REG-BURST"
"113",2,63.0957344480194,-0.086777710420838,"60","REG-BURST"
"113",2,63.0957344480194,-0.086777710420838,"120","REG-BURST"
"113",2,63.0957344480194,-0.086777710420838,"180","REG-BURST"
"114",10,63.0957344480194,-0.0918844833363657,"60","REG-BURST"
"114",10,63.0957344480194,-0.0918844833363657,"120","REG-BURST"
"114",10,63.0957344480194,-0.0918844833363657,"180","REG-BURST"
"115",50,63.0957344480194,-0.0610668445169193,"60","REG-BURST"
"115",50,63.0957344480194,-0.0583699269674988,"120","REG-BURST"
"115",50,63.0957344480194,-0.0583699269674988,"180","REG-BURST"
"116",200,63.0957344480194,-0.0298569599172668,"60","REG-BURST"
"116",200,63.0957344480194,-0.0233200383999018,"120","REG-BURST"
"116",200,63.0957344480194,-0.0217485809321846,"180","REG-BURST"
"117",2,79.4328234724282,-0.0863038313135341,"60","REG-BURST"
"117",2,79.4328234724282,-0.0863038313135341,"120","REG-BURST"
"117",2,79.4328234724282,-0.0863038313135341,"180","REG-BURST"
"118",10,79.4328234724282,-0.0949672032633755,"60","REG-BURST"
"118",10,79.4328234724282,-0.0949672032633755,"120","REG-BURST"
"118",10,79.4328234724282,-0.0949672032633755,"180","REG-BURST"
"119",50,79.4328234724282,-0.0720978843920628,"60","REG-BURST"
"119",50,79.4328234724282,-0.0678930709936908,"120","REG-BURST"
"119",50,79.4328234724282,-0.0678930709936908,"180","REG-BURST"
"120",200,79.4328234724282,-0.0343868104314567,"60","REG-BURST"
"120",200,79.4328234724282,-0.0287282043448483,"120","REG-BURST"
"120",200,79.4328234724282,-0.0265319024942385,"180","REG-BURST"
"121",2,100,-0.0891250201589075,"60","REG-BURST"
"121",2,100,-0.0891250201589075,"120","REG-BURST"
"121",2,100,-0.0891250201589075,"180","REG-BURST"
"122",10,100,-0.0892289344755686,"60","REG-BURST"
"122",10,100,-0.0892289344755686,"120","REG-BURST"
"122",10,100,-0.0892289344755686,"180","REG-BURST"
"123",50,100,-0.0765271613079564,"60","REG-BURST"
"123",50,100,-0.0680841313930837,"120","REG-BURST"
"123",50,100,-0.0680841313930837,"180","REG-BURST"
"124",200,100,-0.0390864200538946,"60","REG-BURST"
"124",200,100,-0.0335765094471291,"120","REG-BURST"
"124",200,100,-0.0321027072248825,"180","REG-BURST"
"1",2,0.1,0.00944988141599338,"60","STRUCT-BIND"
"1",2,0.1,0.0108943248961162,"120","STRUCT-BIND"
"1",2,0.1,0.0113667578603911,"180","STRUCT-BIND"
"2",10,0.1,0.00946083314892557,"60","STRUCT-BIND"
"2",10,0.1,0.0109082654079402,"120","STRUCT-BIND"
"2",10,0.1,0.0113856474711751,"180","STRUCT-BIND"
"3",50,0.1,0.00945912373618075,"60","STRUCT-BIND"
"3",50,0.1,0.0109216139441866,"120","STRUCT-BIND"
"3",50,0.1,0.0114037457019168,"180","STRUCT-BIND"
"4",200,0.1,0.00947886282510169,"60","STRUCT-BIND"
"4",200,0.1,0.0109386237625047,"120","STRUCT-BIND"
"4",200,0.1,0.011422248102062,"180","STRUCT-BIND"
"5",2,0.125892541179417,0.00940600784941454,"60","STRUCT-BIND"
"5",2,0.125892541179417,0.0108246838043421,"120","STRUCT-BIND"
"5",2,0.125892541179417,0.0112837429227282,"180","STRUCT-BIND"
"6",10,0.125892541179417,0.00942569516982427,"60","STRUCT-BIND"
"6",10,0.125892541179417,0.0108484387546945,"120","STRUCT-BIND"
"6",10,0.125892541179417,0.0113118666376026,"180","STRUCT-BIND"
"7",50,0.125892541179417,0.009449980445537,"60","STRUCT-BIND"
"7",50,0.125892541179417,0.0108880391521405,"120","STRUCT-BIND"
"7",50,0.125892541179417,0.0113540132843764,"180","STRUCT-BIND"
"8",200,0.125892541179417,0.00944938132842726,"60","STRUCT-BIND"
"8",200,0.125892541179417,0.0108931595091153,"120","STRUCT-BIND"
"8",200,0.125892541179417,0.0113666678712895,"180","STRUCT-BIND"
"9",2,0.158489319246111,0.00936252075203336,"60","STRUCT-BIND"
"9",2,0.158489319246111,0.0107327717594781,"120","STRUCT-BIND"
"9",2,0.158489319246111,0.0111655320092915,"180","STRUCT-BIND"
"10",10,0.158489319246111,0.00937620293952584,"60","STRUCT-BIND"
"10",10,0.158489319246111,0.0107641960489095,"120","STRUCT-BIND"
"10",10,0.158489319246111,0.0112050776623448,"180","STRUCT-BIND"
"11",50,0.158489319246111,0.00940543718002698,"60","STRUCT-BIND"
"11",50,0.158489319246111,0.0108108862328825,"120","STRUCT-BIND"
"11",50,0.158489319246111,0.011261202469375,"180","STRUCT-BIND"
"12",200,0.158489319246111,0.00939395143731223,"60","STRUCT-BIND"
"12",200,0.158489319246111,0.0108208614131503,"120","STRUCT-BIND"
"12",200,0.158489319246111,0.011282108884514,"180","STRUCT-BIND"
"13",2,0.199526231496888,0.0093051347633927,"60","STRUCT-BIND"
"13",2,0.199526231496888,0.0106076114778314,"120","STRUCT-BIND"
"13",2,0.199526231496888,0.0109971973933847,"180","STRUCT-BIND"
"14",10,0.199526231496888,0.00931312655289033,"60","STRUCT-BIND"
"14",10,0.199526231496888,0.0106426209948401,"120","STRUCT-BIND"
"14",10,0.199526231496888,0.0110500717956698,"180","STRUCT-BIND"
"15",50,0.199526231496888,0.00934448134752927,"60","STRUCT-BIND"
"15",50,0.199526231496888,0.0106985861635686,"120","STRUCT-BIND"
"15",50,0.199526231496888,0.0111241627324833,"180","STRUCT-BIND"
"16",200,0.199526231496888,0.00936749256181042,"60","STRUCT-BIND"
"16",200,0.199526231496888,0.0107471994850796,"120","STRUCT-BIND"
"16",200,0.199526231496888,0.0111820250897967,"180","STRUCT-BIND"
"17",2,0.251188643150958,0.00917400663960821,"60","STRUCT-BIND"
"17",2,0.251188643150958,0.0103769073573872,"120","STRUCT-BIND"
"17",2,0.251188643150958,0.0107118225618626,"180","STRUCT-BIND"
"18",10,0.251188643150958,0.00921232913862665,"60","STRUCT-BIND"
"18",10,0.251188643150958,0.0104531960759418,"120","STRUCT-BIND"
"18",10,0.251188643150958,0.0108128994116349,"180","STRUCT-BIND"
"19",50,0.251188643150958,0.00923280562591734,"60","STRUCT-BIND"
"19",50,0.251188643150958,0.0105183657186114,"120","STRUCT-BIND"
"19",50,0.251188643150958,0.0109095679888333,"180","STRUCT-BIND"
"20",200,0.251188643150958,0.00927078671870197,"60","STRUCT-BIND"
"20",200,0.251188643150958,0.0105917943694642,"120","STRUCT-BIND"
"20",200,0.251188643150958,0.0109984052577049,"180","STRUCT-BIND"
"21",2,0.316227766016838,0.00898787991837718,"60","STRUCT-BIND"
"21",2,0.316227766016838,0.0100427757208851,"120","STRUCT-BIND"
"21",2,0.316227766016838,0.0102908399760832,"180","STRUCT-BIND"
"22",10,0.316227766016838,0.00905044929144329,"60","STRUCT-BIND"
"22",10,0.316227766016838,0.0101606094521875,"120","STRUCT-BIND"
"22",10,0.316227766016838,0.0104479617544791,"180","STRUCT-BIND"
"23",50,0.316227766016838,0.00912715072992217,"60","STRUCT-BIND"
"23",50,0.316227766016838,0.0103008077931981,"120","STRUCT-BIND"
"23",50,0.316227766016838,0.0106295965692826,"180","STRUCT-BIND"
"24",200,0.316227766016838,0.0091553681815011,"60","STRUCT-BIND"
"24",200,0.316227766016838,0.0103749933831883,"120","STRUCT-BIND"
"24",200,0.316227766016838,0.0107409712301165,"180","STRUCT-BIND"
"25",2,0.398107170553497,0.00872999370379109,"60","STRUCT-BIND"
"25",2,0.398107170553497,0.00954756742424992,"120","STRUCT-BIND"
"25",2,0.398107170553497,0.00966332216255856,"180","STRUCT-BIND"
"26",10,0.398107170553497,0.00879801854915939,"60","STRUCT-BIND"
"26",10,0.398107170553497,0.00971612031720405,"120","STRUCT-BIND"
"26",10,0.398107170553497,0.00989957683523284,"180","STRUCT-BIND"
"27",50,0.398107170553497,0.00888381252074791,"60","STRUCT-BIND"
"27",50,0.398107170553497,0.00990467167586353,"120","STRUCT-BIND"
"27",50,0.398107170553497,0.0101643533005643,"180","STRUCT-BIND"
"28",200,0.398107170553497,0.00897910667782319,"60","STRUCT-BIND"
"28",200,0.398107170553497,0.0100581347783776,"120","STRUCT-BIND"
"28",200,0.398107170553497,0.0103643660631585,"180","STRUCT-BIND"
"29",2,0.501187233627272,0.00831124909066592,"60","STRUCT-BIND"
"29",2,0.501187233627272,0.00878386521598011,"120","STRUCT-BIND"
"29",2,0.501187233627272,0.00870450393516525,"180","STRUCT-BIND"
"30",10,0.501187233627272,0.00842132932812016,"60","STRUCT-BIND"
"30",10,0.501187233627272,0.00904472137153141,"120","STRUCT-BIND"
"30",10,0.501187233627272,0.00908075604619065,"180","STRUCT-BIND"
"31",50,0.501187233627272,0.00858664463244319,"60","STRUCT-BIND"
"31",50,0.501187233627272,0.00938350730810061,"120","STRUCT-BIND"
"31",50,0.501187233627272,0.00954825989683034,"180","STRUCT-BIND"
"32",200,0.501187233627272,0.00869884984495267,"60","STRUCT-BIND"
"32",200,0.501187233627272,0.00960504123019811,"120","STRUCT-BIND"
"32",200,0.501187233627272,0.00985446283807913,"180","STRUCT-BIND"
"33",2,0.630957344480193,0.00767111947016476,"60","STRUCT-BIND"
"33",2,0.630957344480193,0.00762480552016626,"120","STRUCT-BIND"
"33",2,0.630957344480193,0.00727206644879496,"180","STRUCT-BIND"
"34",10,0.630957344480193,0.00786997537500028,"60","STRUCT-BIND"
"34",10,0.630957344480193,0.00806954085059232,"120","STRUCT-BIND"
"34",10,0.630957344480193,0.00790984543528491,"180","STRUCT-BIND"
"35",50,0.630957344480193,0.00811027498676621,"60","STRUCT-BIND"
"35",50,0.630957344480193,0.00861606385666391,"120","STRUCT-BIND"
"35",50,0.630957344480193,0.00869508078598509,"180","STRUCT-BIND"
"36",200,0.630957344480193,0.00828155667236173,"60","STRUCT-BIND"
"36",200,0.630957344480193,0.008978740267152,"120","STRUCT-BIND"
"36",200,0.630957344480193,0.00918875411040879,"180","STRUCT-BIND"
"37",2,0.794328234724281,0.00673604856056544,"60","STRUCT-BIND"
"37",2,0.794328234724281,0.00594894014200003,"120","STRUCT-BIND"
"37",2,0.794328234724281,0.00520087253676428,"180","STRUCT-BIND"
"38",10,0.794328234724281,0.00702395836392423,"60","STRUCT-BIND"
"38",10,0.794328234724281,0.00665811040683566,"120","STRUCT-BIND"
"38",10,0.794328234724281,0.00627772526629696,"180","STRUCT-BIND"
"39",50,0.794328234724281,0.00743718900526337,"60","STRUCT-BIND"
"39",50,0.794328234724281,0.00758668830378003,"120","STRUCT-BIND"
"39",50,0.794328234724281,0.00760673042479312,"180","STRUCT-BIND"
"40",200,0.794328234724281,0.00769890410499776,"60","STRUCT-BIND"
"40",200,0.794328234724281,0.00816616851987438,"120","STRUCT-BIND"
"40",200,0.794328234724281,0.00839973181770302,"180","STRUCT-BIND"
"41",2,1,0.00528646727947397,"60","STRUCT-BIND"
"41",2,1,0.00348013260162425,"120","STRUCT-BIND"
"41",2,1,0.00222420044586482,"180","STRUCT-BIND"
"42",10,1,0.00581064304809497,"60","STRUCT-BIND"
"42",10,1,0.00473764223677381,"120","STRUCT-BIND"
"42",10,1,0.00414722347956775,"180","STRUCT-BIND"
"43",50,1,0.00640548032526248,"60","STRUCT-BIND"
"43",50,1,0.00619941307428564,"120","STRUCT-BIND"
"43",50,1,0.00626873197788267,"180","STRUCT-BIND"
"44",200,1,0.0068435009153127,"60","STRUCT-BIND"
"44",200,1,0.0071451105495395,"120","STRUCT-BIND"
"44",200,1,0.0075042203822261,"180","STRUCT-BIND"
"45",2,1.25892541179417,0.003220052359134,"60","STRUCT-BIND"
"45",2,1.25892541179417,-2.0708885301992e-05,"120","STRUCT-BIND"
"45",2,1.25892541179417,-0.0019458828754948,"180","STRUCT-BIND"
"46",10,1.25892541179417,0.00399621006208109,"60","STRUCT-BIND"
"46",10,1.25892541179417,0.00211831017649318,"120","STRUCT-BIND"
"46",10,1.25892541179417,0.00144812244012002,"180","STRUCT-BIND"
"47",50,1.25892541179417,0.00503111791776178,"60","STRUCT-BIND"
"47",50,1.25892541179417,0.00463387204748784,"120","STRUCT-BIND"
"47",50,1.25892541179417,0.00485744179321593,"180","STRUCT-BIND"
"48",200,1.25892541179417,0.00569166824408773,"60","STRUCT-BIND"
"48",200,1.25892541179417,0.00606221039175918,"120","STRUCT-BIND"
"48",200,1.25892541179417,0.00662921323808349,"180","STRUCT-BIND"
"49",2,1.58489319246111,0.000241853628465322,"60","STRUCT-BIND"
"49",2,1.58489319246111,-0.00472896252451905,"120","STRUCT-BIND"
"49",2,1.58489319246111,-0.0073556221973406,"180","STRUCT-BIND"
"50",10,1.58489319246111,0.00149201772953388,"60","STRUCT-BIND"
"50",10,1.58489319246111,-0.00103307275148735,"120","STRUCT-BIND"
"50",10,1.58489319246111,-0.00163953172669581,"180","STRUCT-BIND"
"51",50,1.58489319246111,0.00318229242314261,"60","STRUCT-BIND"
"51",50,1.58489319246111,0.00287969794945311,"120","STRUCT-BIND"
"51",50,1.58489319246111,0.00332890708943509,"180","STRUCT-BIND"
"52",200,1.58489319246111,0.00421584176927397,"60","STRUCT-BIND"
"52",200,1.58489319246111,0.00495034534993038,"120","STRUCT-BIND"
"52",200,1.58489319246111,0.00574117066566515,"180","STRUCT-BIND"
