"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
81,20,998,3,50,0.1
81,30,1994,3,50,0.1
81,40,1989,3,50,0.1
81,50,3862,3,50,0.1
81,60,3948,3,50,0.1
81,70,5124,3,50,0.1
81,80,7807,3,50,0.1
81,90,7906,3,50,0.1
81,100,15343,3,50,0.1
81,110,15374,3,50,0.1
81,120,26292,3,50,0.1
81,130,30361,3,50,0.1
81,140,37173,3,50,0.1
81,150,59901,3,50,0.1
81,160,61509,3,50,0.1
81,170,113044,3,50,0.1
81,180,118212,3,50,0.1
82,0,1000,3,50,0.1
82,10,1000,3,50,0.1
82,20,999,3,50,0.1
82,30,1995,3,50,0.1
82,40,1992,3,50,0.1
82,50,3854,3,50,0.1
82,60,3951,3,50,0.1
82,70,5099,3,50,0.1
82,80,7836,3,50,0.1
82,90,7951,3,50,0.1
82,100,15417,3,50,0.1
82,110,15436,3,50,0.1
82,120,26317,3,50,0.1
82,130,30464,3,50,0.1
82,140,37153,3,50,0.1
82,150,60104,3,50,0.1
82,160,61736,3,50,0.1
82,170,113481,3,50,0.1
82,180,118589,3,50,0.1
1,0,1000,4,200,0.1
1,10,1000,4,200,0.1
1,20,999,4,200,0.1
1,30,1995,4,200,0.1
1,40,1987,4,200,0.1
1,50,3844,4,200,0.1
1,60,3920,4,200,0.1
1,70,5115,4,200,0.1
1,80,7771,4,200,0.1
1,90,7898,4,200,0.1
1,100,15252,4,200,0.1
1,110,15274,4,200,0.1
1,120,26250,4,200,0.1
1,130,30173,4,200,0.1
1,140,37166,4,200,0.1
1,150,59499,4,200,0.1
1,160,61106,4,200,0.1
1,170,112523,4,200,0.1
1,180,117148,4,200,0.1
2,0,1000,4,200,0.1
2,10,1000,4,200,0.1
2,20,999,4,200,0.1
2,30,1992,4,200,0.1
2,40,1987,4,200,0.1
2,50,3837,4,200,0.1
2,60,3941,4,200,0.1
2,70,5099,4,200,0.1
2,80,7810,4,200,0.1
2,90,7934,4,200,0.1
2,100,15302,4,200,0.1
2,110,15362,4,200,0.1
2,120,26272,4,200,0.1
2,130,30373,4,200,0.1
2,140,37248,4,200,0.1
2,150,59856,4,200,0.1
2,160,61527,4,200,0.1
2,170,112935,4,200,0.1
2,180,118021,4,200,0.1
21,0,1000,4,200,0.1
21,10,1000,4,200,0.1
21,20,1000,4,200,0.1
21,30,1998,4,200,0.1
21,40,1992,4,200,0.1
21,50,3869,4,200,0.1
21,60,3949,4,200,0.1
21,70,5138,4,200,0.1
21,80,7816,4,200,0.1
21,90,7937,4,200,0.1
21,100,15353,4,200,0.1
21,110,15408,4,200,0.1
21,120,26289,4,200,0.1
21,130,30433,4,200,0.1
21,140,37331,4,200,0.1
21,150,60049,4,200,0.1
