"sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT","cell.type"
100,663668,"33",2,0.630957344480193,"STRUCT-CAT"
110,580906,"33",2,0.630957344480193,"STRUCT-CAT"
120,856377,"33",2,0.630957344480193,"STRUCT-CAT"
130,857121,"33",2,0.630957344480193,"STRUCT-CAT"
140,908167,"33",2,0.630957344480193,"STRUCT-CAT"
150,1255103,"33",2,0.630957344480193,"STRUCT-CAT"
160,1116243,"33",2,0.630957344480193,"STRUCT-CAT"
170,1752549,"33",2,0.630957344480193,"STRUCT-CAT"
180,1576402,"33",2,0.630957344480193,"STRUCT-CAT"
0,100000,"34",10,0.630957344480193,"STRUCT-CAT"
10,99719,"34",10,0.630957344480193,"STRUCT-CAT"
20,97858,"34",10,0.630957344480193,"STRUCT-CAT"
30,186733,"34",10,0.630957344480193,"STRUCT-CAT"
40,174612,"34",10,0.630957344480193,"STRUCT-CAT"
50,308330,"34",10,0.630957344480193,"STRUCT-CAT"
60,286319,"34",10,0.630957344480193,"STRUCT-CAT"
70,329890,"34",10,0.630957344480193,"STRUCT-CAT"
80,443670,"34",10,0.630957344480193,"STRUCT-CAT"
90,396784,"34",10,0.630957344480193,"STRUCT-CAT"
100,663548,"34",10,0.630957344480193,"STRUCT-CAT"
110,580240,"34",10,0.630957344480193,"STRUCT-CAT"
120,856281,"34",10,0.630957344480193,"STRUCT-CAT"
130,855934,"34",10,0.630957344480193,"STRUCT-CAT"
140,906301,"34",10,0.630957344480193,"STRUCT-CAT"
150,1252354,"34",10,0.630957344480193,"STRUCT-CAT"
160,1114617,"34",10,0.630957344480193,"STRUCT-CAT"
170,1751434,"34",10,0.630957344480193,"STRUCT-CAT"
180,1574662,"34",10,0.630957344480193,"STRUCT-CAT"
0,100000,"35",50,0.630957344480193,"STRUCT-CAT"
10,99696,"35",50,0.630957344480193,"STRUCT-CAT"
20,97903,"35",50,0.630957344480193,"STRUCT-CAT"
30,186839,"35",50,0.630957344480193,"STRUCT-CAT"
40,174631,"35",50,0.630957344480193,"STRUCT-CAT"
50,308482,"35",50,0.630957344480193,"STRUCT-CAT"
60,286532,"35",50,0.630957344480193,"STRUCT-CAT"
70,330184,"35",50,0.630957344480193,"STRUCT-CAT"
80,444643,"35",50,0.630957344480193,"STRUCT-CAT"
90,397400,"35",50,0.630957344480193,"STRUCT-CAT"
100,665291,"35",50,0.630957344480193,"STRUCT-CAT"
110,581795,"35",50,0.630957344480193,"STRUCT-CAT"
120,858038,"35",50,0.630957344480193,"STRUCT-CAT"
130,858657,"35",50,0.630957344480193,"STRUCT-CAT"
140,908285,"35",50,0.630957344480193,"STRUCT-CAT"
150,1256636,"35",50,0.630957344480193,"STRUCT-CAT"
160,1117919,"35",50,0.630957344480193,"STRUCT-CAT"
170,1754843,"35",50,0.630957344480193,"STRUCT-CAT"
180,1578832,"35",50,0.630957344480193,"STRUCT-CAT"
0,100000,"36",200,0.630957344480193,"STRUCT-CAT"
10,99707,"36",200,0.630957344480193,"STRUCT-CAT"
20,97877,"36",200,0.630957344480193,"STRUCT-CAT"
30,186667,"36",200,0.630957344480193,"STRUCT-CAT"
40,174395,"36",200,0.630957344480193,"STRUCT-CAT"
50,307890,"36",200,0.630957344480193,"STRUCT-CAT"
60,286027,"36",200,0.630957344480193,"STRUCT-CAT"
70,329664,"36",200,0.630957344480193,"STRUCT-CAT"
80,443773,"36",200,0.630957344480193,"STRUCT-CAT"
90,396412,"36",200,0.630957344480193,"STRUCT-CAT"
100,663088,"36",200,0.630957344480193,"STRUCT-CAT"
110,580290,"36",200,0.630957344480193,"STRUCT-CAT"
120,855202,"36",200,0.630957344480193,"STRUCT-CAT"
130,855390,"36",200,0.630957344480193,"STRUCT-CAT"
140,905054,"36",200,0.630957344480193,"STRUCT-CAT"
150,1251293,"36",200,0.630957344480193,"STRUCT-CAT"
160,1112967,"36",200,0.630957344480193,"STRUCT-CAT"
170,1748829,"36",200,0.630957344480193,"STRUCT-CAT"
180,1573185,"36",200,0.630957344480193,"STRUCT-CAT"
0,100000,"37",2,0.794328234724281,"STRUCT-CAT"
10,99579,"37",2,0.794328234724281,"STRUCT-CAT"
20,96655,"37",2,0.794328234724281,"STRUCT-CAT"
30,180070,"37",2,0.794328234724281,"STRUCT-CAT"
40,162576,"37",2,0.794328234724281,"STRUCT-CAT"
50,273437,"37",2,0.794328234724281,"STRUCT-CAT"
60,240936,"37",2,0.794328234724281,"STRUCT-CAT"
70,260766,"37",2,0.794328234724281,"STRUCT-CAT"
80,329008,"37",2,0.794328234724281,"STRUCT-CAT"
90,274662,"37",2,0.794328234724281,"STRUCT-CAT"
100,427179,"37",2,0.794328234724281,"STRUCT-CAT"
110,349284,"37",2,0.794328234724281,"STRUCT-CAT"
120,477952,"37",2,0.794328234724281,"STRUCT-CAT"
130,444712,"37",2,0.794328234724281,"STRUCT-CAT"
140,436737,"37",2,0.794328234724281,"STRUCT-CAT"
150,559299,"37",2,0.794328234724281,"STRUCT-CAT"
160,462545,"37",2,0.794328234724281,"STRUCT-CAT"
170,669934,"37",2,0.794328234724281,"STRUCT-CAT"
180,558991,"37",2,0.794328234724281,"STRUCT-CAT"
0,100000,"38",10,0.794328234724281,"STRUCT-CAT"
10,99624,"38",10,0.794328234724281,"STRUCT-CAT"
20,96708,"38",10,0.794328234724281,"STRUCT-CAT"
30,180186,"38",10,0.794328234724281,"STRUCT-CAT"
40,162569,"38",10,0.794328234724281,"STRUCT-CAT"
50,273513,"38",10,0.794328234724281,"STRUCT-CAT"
60,241058,"38",10,0.794328234724281,"STRUCT-CAT"
70,261179,"38",10,0.794328234724281,"STRUCT-CAT"
80,329897,"38",10,0.794328234724281,"STRUCT-CAT"
90,276304,"38",10,0.794328234724281,"STRUCT-CAT"
100,429315,"38",10,0.794328234724281,"STRUCT-CAT"
110,350928,"38",10,0.794328234724281,"STRUCT-CAT"
120,478707,"38",10,0.794328234724281,"STRUCT-CAT"
130,446579,"38",10,0.794328234724281,"STRUCT-CAT"
140,438739,"38",10,0.794328234724281,"STRUCT-CAT"
150,563973,"38",10,0.794328234724281,"STRUCT-CAT"
160,466345,"38",10,0.794328234724281,"STRUCT-CAT"
170,675918,"38",10,0.794328234724281,"STRUCT-CAT"
180,564433,"38",10,0.794328234724281,"STRUCT-CAT"
0,100000,"39",50,0.794328234724281,"STRUCT-CAT"
10,99638,"39",50,0.794328234724281,"STRUCT-CAT"
20,96820,"39",50,0.794328234724281,"STRUCT-CAT"
30,180560,"39",50,0.794328234724281,"STRUCT-CAT"
40,162833,"39",50,0.794328234724281,"STRUCT-CAT"
50,273413,"39",50,0.794328234724281,"STRUCT-CAT"
60,241188,"39",50,0.794328234724281,"STRUCT-CAT"
70,261789,"39",50,0.794328234724281,"STRUCT-CAT"
80,329703,"39",50,0.794328234724281,"STRUCT-CAT"
90,275442,"39",50,0.794328234724281,"STRUCT-CAT"
100,427806,"39",50,0.794328234724281,"STRUCT-CAT"
110,349366,"39",50,0.794328234724281,"STRUCT-CAT"
120,476943,"39",50,0.794328234724281,"STRUCT-CAT"
130,444646,"39",50,0.794328234724281,"STRUCT-CAT"
140,437650,"39",50,0.794328234724281,"STRUCT-CAT"
150,560373,"39",50,0.794328234724281,"STRUCT-CAT"
160,463714,"39",50,0.794328234724281,"STRUCT-CAT"
170,672397,"39",50,0.794328234724281,"STRUCT-CAT"
180,561745,"39",50,0.794328234724281,"STRUCT-CAT"
0,100000,"40",200,0.794328234724281,"STRUCT-CAT"
10,99608,"40",200,0.794328234724281,"STRUCT-CAT"
20,96724,"40",200,0.794328234724281,"STRUCT-CAT"
30,180326,"40",200,0.794328234724281,"STRUCT-CAT"
40,162705,"40",200,0.794328234724281,"STRUCT-CAT"
50,273809,"40",200,0.794328234724281,"STRUCT-CAT"
60,241155,"40",200,0.794328234724281,"STRUCT-CAT"
70,261978,"40",200,0.794328234724281,"STRUCT-CAT"
80,329549,"40",200,0.794328234724281,"STRUCT-CAT"
90,275451,"40",200,0.794328234724281,"STRUCT-CAT"
100,428108,"40",200,0.794328234724281,"STRUCT-CAT"
110,349823,"40",200,0.794328234724281,"STRUCT-CAT"
120,477694,"40",200,0.794328234724281,"STRUCT-CAT"
130,444948,"40",200,0.794328234724281,"STRUCT-CAT"
140,438311,"40",200,0.794328234724281,"STRUCT-CAT"
150,560701,"40",200,0.794328234724281,"STRUCT-CAT"
160,464513,"40",200,0.794328234724281,"STRUCT-CAT"
170,673135,"40",200,0.794328234724281,"STRUCT-CAT"
180,562075,"40",200,0.794328234724281,"STRUCT-CAT"
0,100000,"41",2,1,"STRUCT-CAT"
10,99369,"41",2,1,"STRUCT-CAT"
20,94985,"41",2,1,"STRUCT-CAT"
30,170597,"41",2,1,"STRUCT-CAT"
40,146063,"41",2,1,"STRUCT-CAT"
50,228313,"41",2,1,"STRUCT-CAT"
60,186319,"41",2,1,"STRUCT-CAT"
70,184454,"41",2,1,"STRUCT-CAT"
80,211861,"41",2,1,"STRUCT-CAT"
90,160883,"41",2,1,"STRUCT-CAT"
100,224613,"41",2,1,"STRUCT-CAT"
110,166768,"41",2,1,"STRUCT-CAT"
120,204424,"41",2,1,"STRUCT-CAT"
130,172583,"41",2,1,"STRUCT-CAT"
140,152977,"41",2,1,"STRUCT-CAT"
150,176026,"41",2,1,"STRUCT-CAT"
160,131647,"41",2,1,"STRUCT-CAT"
170,170208,"41",2,1,"STRUCT-CAT"
180,127926,"41",2,1,"STRUCT-CAT"
0,100000,"42",10,1,"STRUCT-CAT"
10,99381,"42",10,1,"STRUCT-CAT"
20,94943,"42",10,1,"STRUCT-CAT"
30,170515,"42",10,1,"STRUCT-CAT"
40,145827,"42",10,1,"STRUCT-CAT"
50,228099,"42",10,1,"STRUCT-CAT"
60,186429,"42",10,1,"STRUCT-CAT"
70,185033,"42",10,1,"STRUCT-CAT"
80,212586,"42",10,1,"STRUCT-CAT"
90,162003,"42",10,1,"STRUCT-CAT"
100,225738,"42",10,1,"STRUCT-CAT"
110,167183,"42",10,1,"STRUCT-CAT"
120,204788,"42",10,1,"STRUCT-CAT"
130,172544,"42",10,1,"STRUCT-CAT"
140,152159,"42",10,1,"STRUCT-CAT"
150,175251,"42",10,1,"STRUCT-CAT"
160,131012,"42",10,1,"STRUCT-CAT"
170,169313,"42",10,1,"STRUCT-CAT"
180,127493,"42",10,1,"STRUCT-CAT"
0,100000,"43",50,1,"STRUCT-CAT"
10,99344,"43",50,1,"STRUCT-CAT"
20,94924,"43",50,1,"STRUCT-CAT"
30,170700,"43",50,1,"STRUCT-CAT"
40,145844,"43",50,1,"STRUCT-CAT"
50,228042,"43",50,1,"STRUCT-CAT"
60,186328,"43",50,1,"STRUCT-CAT"
70,184521,"43",50,1,"STRUCT-CAT"
80,211520,"43",50,1,"STRUCT-CAT"
90,161154,"43",50,1,"STRUCT-CAT"
100,224827,"43",50,1,"STRUCT-CAT"
110,166874,"43",50,1,"STRUCT-CAT"
120,203566,"43",50,1,"STRUCT-CAT"
130,171459,"43",50,1,"STRUCT-CAT"
140,151627,"43",50,1,"STRUCT-CAT"
150,174424,"43",50,1,"STRUCT-CAT"
160,130541,"43",50,1,"STRUCT-CAT"
170,168123,"43",50,1,"STRUCT-CAT"
180,126423,"43",50,1,"STRUCT-CAT"
0,100000,"44",200,1,"STRUCT-CAT"
10,99440,"44",200,1,"STRUCT-CAT"
20,95134,"44",200,1,"STRUCT-CAT"
30,170803,"44",200,1,"STRUCT-CAT"
40,146165,"44",200,1,"STRUCT-CAT"
50,228648,"44",200,1,"STRUCT-CAT"
60,186983,"44",200,1,"STRUCT-CAT"
70,185339,"44",200,1,"STRUCT-CAT"
80,213182,"44",200,1,"STRUCT-CAT"
90,162566,"44",200,1,"STRUCT-CAT"
100,227164,"44",200,1,"STRUCT-CAT"
110,168499,"44",200,1,"STRUCT-CAT"
120,206219,"44",200,1,"STRUCT-CAT"
130,173230,"44",200,1,"STRUCT-CAT"
140,153120,"44",200,1,"STRUCT-CAT"
150,176008,"44",200,1,"STRUCT-CAT"
160,131863,"44",200,1,"STRUCT-CAT"
170,170534,"44",200,1,"STRUCT-CAT"
180,128322,"44",200,1,"STRUCT-CAT"
0,100000,"45",2,1.25892541179417,"STRUCT-CAT"
10,99086,"45",2,1.25892541179417,"STRUCT-CAT"
20,92510,"45",2,1.25892541179417,"STRUCT-CAT"
30,157705,"45",2,1.25892541179417,"STRUCT-CAT"
40,124846,"45",2,1.25892541179417,"STRUCT-CAT"
50,175694,"45",2,1.25892541179417,"STRUCT-CAT"
60,129049,"45",2,1.25892541179417,"STRUCT-CAT"
70,112822,"45",2,1.25892541179417,"STRUCT-CAT"
80,112911,"45",2,1.25892541179417,"STRUCT-CAT"
90,75427,"45",2,1.25892541179417,"STRUCT-CAT"
100,90008,"45",2,1.25892541179417,"STRUCT-CAT"
110,58151,"45",2,1.25892541179417,"STRUCT-CAT"
120,61272,"45",2,1.25892541179417,"STRUCT-CAT"
130,44841,"45",2,1.25892541179417,"STRUCT-CAT"
140,34679,"45",2,1.25892541179417,"STRUCT-CAT"
150,34170,"45",2,1.25892541179417,"STRUCT-CAT"
160,22436,"45",2,1.25892541179417,"STRUCT-CAT"
170,24378,"45",2,1.25892541179417,"STRUCT-CAT"
180,15884,"45",2,1.25892541179417,"STRUCT-CAT"
0,100000,"46",10,1.25892541179417,"STRUCT-CAT"
10,99126,"46",10,1.25892541179417,"STRUCT-CAT"
20,92559,"46",10,1.25892541179417,"STRUCT-CAT"
30,157499,"46",10,1.25892541179417,"STRUCT-CAT"
40,124865,"46",10,1.25892541179417,"STRUCT-CAT"
50,175399,"46",10,1.25892541179417,"STRUCT-CAT"
60,128789,"46",10,1.25892541179417,"STRUCT-CAT"
70,112548,"46",10,1.25892541179417,"STRUCT-CAT"
80,113236,"46",10,1.25892541179417,"STRUCT-CAT"
90,75577,"46",10,1.25892541179417,"STRUCT-CAT"
100,90858,"46",10,1.25892541179417,"STRUCT-CAT"
110,58892,"46",10,1.25892541179417,"STRUCT-CAT"
120,61990,"46",10,1.25892541179417,"STRUCT-CAT"
130,45403,"46",10,1.25892541179417,"STRUCT-CAT"
140,34704,"46",10,1.25892541179417,"STRUCT-CAT"
150,34285,"46",10,1.25892541179417,"STRUCT-CAT"
160,22320,"46",10,1.25892541179417,"STRUCT-CAT"
170,24826,"46",10,1.25892541179417,"STRUCT-CAT"
180,16111,"46",10,1.25892541179417,"STRUCT-CAT"
0,100000,"47",50,1.25892541179417,"STRUCT-CAT"
10,99123,"47",50,1.25892541179417,"STRUCT-CAT"
20,92475,"47",50,1.25892541179417,"STRUCT-CAT"
30,157459,"47",50,1.25892541179417,"STRUCT-CAT"
40,124765,"47",50,1.25892541179417,"STRUCT-CAT"
50,175438,"47",50,1.25892541179417,"STRUCT-CAT"
60,128437,"47",50,1.25892541179417,"STRUCT-CAT"
70,112032,"47",50,1.25892541179417,"STRUCT-CAT"
80,113097,"47",50,1.25892541179417,"STRUCT-CAT"
90,75481,"47",50,1.25892541179417,"STRUCT-CAT"
100,90607,"47",50,1.25892541179417,"STRUCT-CAT"
110,58931,"47",50,1.25892541179417,"STRUCT-CAT"
120,62059,"47",50,1.25892541179417,"STRUCT-CAT"
130,45438,"47",50,1.25892541179417,"STRUCT-CAT"
140,34611,"47",50,1.25892541179417,"STRUCT-CAT"
150,34368,"47",50,1.25892541179417,"STRUCT-CAT"
160,22288,"47",50,1.25892541179417,"STRUCT-CAT"
170,24656,"47",50,1.25892541179417,"STRUCT-CAT"
180,16069,"47",50,1.25892541179417,"STRUCT-CAT"
0,100000,"48",200,1.25892541179417,"STRUCT-CAT"
10,99092,"48",200,1.25892541179417,"STRUCT-CAT"
20,92308,"48",200,1.25892541179417,"STRUCT-CAT"
30,156942,"48",200,1.25892541179417,"STRUCT-CAT"
40,124307,"48",200,1.25892541179417,"STRUCT-CAT"
50,175102,"48",200,1.25892541179417,"STRUCT-CAT"
60,128527,"48",200,1.25892541179417,"STRUCT-CAT"
70,112050,"48",200,1.25892541179417,"STRUCT-CAT"
80,112972,"48",200,1.25892541179417,"STRUCT-CAT"
90,75537,"48",200,1.25892541179417,"STRUCT-CAT"
100,90758,"48",200,1.25892541179417,"STRUCT-CAT"
110,58827,"48",200,1.25892541179417,"STRUCT-CAT"
120,61909,"48",200,1.25892541179417,"STRUCT-CAT"
130,45399,"48",200,1.25892541179417,"STRUCT-CAT"
140,34862,"48",200,1.25892541179417,"STRUCT-CAT"
150,34542,"48",200,1.25892541179417,"STRUCT-CAT"
160,22572,"48",200,1.25892541179417,"STRUCT-CAT"
170,25023,"48",200,1.25892541179417,"STRUCT-CAT"
180,16281,"48",200,1.25892541179417,"STRUCT-CAT"
0,100000,"49",2,1.58489319246111,"STRUCT-CAT"
10,98607,"49",2,1.58489319246111,"STRUCT-CAT"
20,88543,"49",2,1.58489319246111,"STRUCT-CAT"
30,139498,"49",2,1.58489319246111,"STRUCT-CAT"
40,99432,"49",2,1.58489319246111,"STRUCT-CAT"
50,120905,"49",2,1.58489319246111,"STRUCT-CAT"
60,76227,"49",2,1.58489319246111,"STRUCT-CAT"
70,56135,"49",2,1.58489319246111,"STRUCT-CAT"
80,47110,"49",2,1.58489319246111,"STRUCT-CAT"
90,26529,"49",2,1.58489319246111,"STRUCT-CAT"
100,26198,"49",2,1.58489319246111,"STRUCT-CAT"
110,14101,"49",2,1.58489319246111,"STRUCT-CAT"
120,12130,"49",2,1.58489319246111,"STRUCT-CAT"
130,7504,"49",2,1.58489319246111,"STRUCT-CAT"
140,4780,"49",2,1.58489319246111,"STRUCT-CAT"
150,3774,"49",2,1.58489319246111,"STRUCT-CAT"
160,2040,"49",2,1.58489319246111,"STRUCT-CAT"
170,1770,"49",2,1.58489319246111,"STRUCT-CAT"
180,920,"49",2,1.58489319246111,"STRUCT-CAT"
0,100000,"50",10,1.58489319246111,"STRUCT-CAT"
10,98631,"50",10,1.58489319246111,"STRUCT-CAT"
20,88640,"50",10,1.58489319246111,"STRUCT-CAT"
30,139227,"50",10,1.58489319246111,"STRUCT-CAT"
40,98744,"50",10,1.58489319246111,"STRUCT-CAT"
50,119827,"50",10,1.58489319246111,"STRUCT-CAT"
60,75384,"50",10,1.58489319246111,"STRUCT-CAT"
70,55530,"50",10,1.58489319246111,"STRUCT-CAT"
80,46729,"50",10,1.58489319246111,"STRUCT-CAT"
90,26280,"50",10,1.58489319246111,"STRUCT-CAT"
100,25952,"50",10,1.58489319246111,"STRUCT-CAT"
110,14110,"50",10,1.58489319246111,"STRUCT-CAT"
120,11920,"50",10,1.58489319246111,"STRUCT-CAT"
130,7207,"50",10,1.58489319246111,"STRUCT-CAT"
140,4666,"50",10,1.58489319246111,"STRUCT-CAT"
150,3803,"50",10,1.58489319246111,"STRUCT-CAT"
160,2068,"50",10,1.58489319246111,"STRUCT-CAT"
170,1863,"50",10,1.58489319246111,"STRUCT-CAT"
180,1031,"50",10,1.58489319246111,"STRUCT-CAT"
0,100000,"51",50,1.58489319246111,"STRUCT-CAT"
10,98616,"51",50,1.58489319246111,"STRUCT-CAT"
20,88527,"51",50,1.58489319246111,"STRUCT-CAT"
30,139510,"51",50,1.58489319246111,"STRUCT-CAT"
40,99077,"51",50,1.58489319246111,"STRUCT-CAT"
50,120504,"51",50,1.58489319246111,"STRUCT-CAT"
60,76126,"51",50,1.58489319246111,"STRUCT-CAT"
70,56066,"51",50,1.58489319246111,"STRUCT-CAT"
80,47045,"51",50,1.58489319246111,"STRUCT-CAT"
90,26510,"51",50,1.58489319246111,"STRUCT-CAT"
100,25793,"51",50,1.58489319246111,"STRUCT-CAT"
110,14083,"51",50,1.58489319246111,"STRUCT-CAT"
120,12030,"51",50,1.58489319246111,"STRUCT-CAT"
130,7381,"51",50,1.58489319246111,"STRUCT-CAT"
140,4587,"51",50,1.58489319246111,"STRUCT-CAT"
150,3670,"51",50,1.58489319246111,"STRUCT-CAT"
160,2003,"51",50,1.58489319246111,"STRUCT-CAT"
170,1780,"51",50,1.58489319246111,"STRUCT-CAT"
180,968,"51",50,1.58489319246111,"STRUCT-CAT"
0,100000,"52",200,1.58489319246111,"STRUCT-CAT"
10,98607,"52",200,1.58489319246111,"STRUCT-CAT"
20,88534,"52",200,1.58489319246111,"STRUCT-CAT"
30,139245,"52",200,1.58489319246111,"STRUCT-CAT"
40,98877,"52",200,1.58489319246111,"STRUCT-CAT"
50,119986,"52",200,1.58489319246111,"STRUCT-CAT"
60,75665,"52",200,1.58489319246111,"STRUCT-CAT"
70,55763,"52",200,1.58489319246111,"STRUCT-CAT"
80,46783,"52",200,1.58489319246111,"STRUCT-CAT"
90,26284,"52",200,1.58489319246111,"STRUCT-CAT"
100,25702,"52",200,1.58489319246111,"STRUCT-CAT"
110,14122,"52",200,1.58489319246111,"STRUCT-CAT"
120,12143,"52",200,1.58489319246111,"STRUCT-CAT"
130,7477,"52",200,1.58489319246111,"STRUCT-CAT"
140,4767,"52",200,1.58489319246111,"STRUCT-CAT"
150,3802,"52",200,1.58489319246111,"STRUCT-CAT"
160,2089,"52",200,1.58489319246111,"STRUCT-CAT"
170,1819,"52",200,1.58489319246111,"STRUCT-CAT"
180,949,"52",200,1.58489319246111,"STRUCT-CAT"
0,100000,"53",2,1.99526231496888,"STRUCT-CAT"
10,97870,"53",2,1.99526231496888,"STRUCT-CAT"
20,83354,"53",2,1.99526231496888,"STRUCT-CAT"
30,117190,"53",2,1.99526231496888,"STRUCT-CAT"
40,71449,"53",2,1.99526231496888,"STRUCT-CAT"
50,71161,"53",2,1.99526231496888,"STRUCT-CAT"
60,37150,"53",2,1.99526231496888,"STRUCT-CAT"
70,22011,"53",2,1.99526231496888,"STRUCT-CAT"
80,14659,"53",2,1.99526231496888,"STRUCT-CAT"
90,6732,"53",2,1.99526231496888,"STRUCT-CAT"
100,5113,"53",2,1.99526231496888,"STRUCT-CAT"
110,2301,"53",2,1.99526231496888,"STRUCT-CAT"
120,1531,"53",2,1.99526231496888,"STRUCT-CAT"
130,710,"53",2,1.99526231496888,"STRUCT-CAT"
140,381,"53",2,1.99526231496888,"STRUCT-CAT"
150,231,"53",2,1.99526231496888,"STRUCT-CAT"
160,97,"53",2,1.99526231496888,"STRUCT-CAT"
170,75,"53",2,1.99526231496888,"STRUCT-CAT"
180,37,"53",2,1.99526231496888,"STRUCT-CAT"
0,100000,"54",10,1.99526231496888,"STRUCT-CAT"
10,97808,"54",10,1.99526231496888,"STRUCT-CAT"
20,83015,"54",10,1.99526231496888,"STRUCT-CAT"
30,116437,"54",10,1.99526231496888,"STRUCT-CAT"
40,71502,"54",10,1.99526231496888,"STRUCT-CAT"
50,71167,"54",10,1.99526231496888,"STRUCT-CAT"
60,37257,"54",10,1.99526231496888,"STRUCT-CAT"
70,22407,"54",10,1.99526231496888,"STRUCT-CAT"
80,14807,"54",10,1.99526231496888,"STRUCT-CAT"
90,6679,"54",10,1.99526231496888,"STRUCT-CAT"
100,4942,"54",10,1.99526231496888,"STRUCT-CAT"
110,2161,"54",10,1.99526231496888,"STRUCT-CAT"
120,1421,"54",10,1.99526231496888,"STRUCT-CAT"
130,684,"54",10,1.99526231496888,"STRUCT-CAT"
140,362,"54",10,1.99526231496888,"STRUCT-CAT"
150,229,"54",10,1.99526231496888,"STRUCT-CAT"
160,109,"54",10,1.99526231496888,"STRUCT-CAT"
170,82,"54",10,1.99526231496888,"STRUCT-CAT"
180,39,"54",10,1.99526231496888,"STRUCT-CAT"
0,100000,"55",50,1.99526231496888,"STRUCT-CAT"
10,97857,"55",50,1.99526231496888,"STRUCT-CAT"
20,83356,"55",50,1.99526231496888,"STRUCT-CAT"
30,117275,"55",50,1.99526231496888,"STRUCT-CAT"
40,71854,"55",50,1.99526231496888,"STRUCT-CAT"
50,71115,"55",50,1.99526231496888,"STRUCT-CAT"
60,37083,"55",50,1.99526231496888,"STRUCT-CAT"
70,22131,"55",50,1.99526231496888,"STRUCT-CAT"
80,14567,"55",50,1.99526231496888,"STRUCT-CAT"
90,6621,"55",50,1.99526231496888,"STRUCT-CAT"
100,4989,"55",50,1.99526231496888,"STRUCT-CAT"
110,2186,"55",50,1.99526231496888,"STRUCT-CAT"
120,1435,"55",50,1.99526231496888,"STRUCT-CAT"
130,707,"55",50,1.99526231496888,"STRUCT-CAT"
140,344,"55",50,1.99526231496888,"STRUCT-CAT"
150,226,"55",50,1.99526231496888,"STRUCT-CAT"
160,103,"55",50,1.99526231496888,"STRUCT-CAT"
170,71,"55",50,1.99526231496888,"STRUCT-CAT"
180,27,"55",50,1.99526231496888,"STRUCT-CAT"
0,100000,"56",200,1.99526231496888,"STRUCT-CAT"
10,97947,"56",200,1.99526231496888,"STRUCT-CAT"
20,83148,"56",200,1.99526231496888,"STRUCT-CAT"
30,116864,"56",200,1.99526231496888,"STRUCT-CAT"
40,71599,"56",200,1.99526231496888,"STRUCT-CAT"
50,71035,"56",200,1.99526231496888,"STRUCT-CAT"
60,36943,"56",200,1.99526231496888,"STRUCT-CAT"
70,21965,"56",200,1.99526231496888,"STRUCT-CAT"
80,14587,"56",200,1.99526231496888,"STRUCT-CAT"
90,6728,"56",200,1.99526231496888,"STRUCT-CAT"
100,5020,"56",200,1.99526231496888,"STRUCT-CAT"
110,2198,"56",200,1.99526231496888,"STRUCT-CAT"
120,1383,"56",200,1.99526231496888,"STRUCT-CAT"
130,709,"56",200,1.99526231496888,"STRUCT-CAT"
140,349,"56",200,1.99526231496888,"STRUCT-CAT"
150,213,"56",200,1.99526231496888,"STRUCT-CAT"
160,98,"56",200,1.99526231496888,"STRUCT-CAT"
170,70,"56",200,1.99526231496888,"STRUCT-CAT"
180,28,"56",200,1.99526231496888,"STRUCT-CAT"
0,100000,"57",2,2.51188643150958,"STRUCT-CAT"
10,96875,"57",2,2.51188643150958,"STRUCT-CAT"
20,75776,"57",2,2.51188643150958,"STRUCT-CAT"
30,90947,"57",2,2.51188643150958,"STRUCT-CAT"
40,45727,"57",2,2.51188643150958,"STRUCT-CAT"
50,35032,"57",2,2.51188643150958,"STRUCT-CAT"
60,14383,"57",2,2.51188643150958,"STRUCT-CAT"
70,6920,"57",2,2.51188643150958,"STRUCT-CAT"
80,3269,"57",2,2.51188643150958,"STRUCT-CAT"
90,1215,"57",2,2.51188643150958,"STRUCT-CAT"
100,640,"57",2,2.51188643150958,"STRUCT-CAT"
110,236,"57",2,2.51188643150958,"STRUCT-CAT"
120,115,"57",2,2.51188643150958,"STRUCT-CAT"
130,38,"57",2,2.51188643150958,"STRUCT-CAT"
140,16,"57",2,2.51188643150958,"STRUCT-CAT"
150,7,"57",2,2.51188643150958,"STRUCT-CAT"
160,3,"57",2,2.51188643150958,"STRUCT-CAT"
0,100000,"58",10,2.51188643150958,"STRUCT-CAT"
10,96897,"58",10,2.51188643150958,"STRUCT-CAT"
20,76036,"58",10,2.51188643150958,"STRUCT-CAT"
30,91014,"58",10,2.51188643150958,"STRUCT-CAT"
40,45804,"58",10,2.51188643150958,"STRUCT-CAT"
50,34919,"58",10,2.51188643150958,"STRUCT-CAT"
60,14282,"58",10,2.51188643150958,"STRUCT-CAT"
70,6506,"58",10,2.51188643150958,"STRUCT-CAT"
80,3225,"58",10,2.51188643150958,"STRUCT-CAT"
90,1182,"58",10,2.51188643150958,"STRUCT-CAT"
100,633,"58",10,2.51188643150958,"STRUCT-CAT"
110,223,"58",10,2.51188643150958,"STRUCT-CAT"
120,120,"58",10,2.51188643150958,"STRUCT-CAT"
130,52,"58",10,2.51188643150958,"STRUCT-CAT"
140,32,"58",10,2.51188643150958,"STRUCT-CAT"
150,7,"58",10,2.51188643150958,"STRUCT-CAT"
160,2,"58",10,2.51188643150958,"STRUCT-CAT"
170,1,"58",10,2.51188643150958,"STRUCT-CAT"
