"sample.time","num.cells","parameter.index","kappa","MIC.fraction","drug.outsideConcentration.MULT","cell.type"
0,100000,"78",3,0.08567227,3.16227766016838,"WT"
10,97609,"78",3,0.08567227,3.16227766016838,"WT"
20,70323,"78",3,0.08567227,3.16227766016838,"WT"
30,60445,"78",3,0.08567227,3.16227766016838,"WT"
40,19013,"78",3,0.08567227,3.16227766016838,"WT"
50,7620,"78",3,0.08567227,3.16227766016838,"WT"
60,1603,"78",3,0.08567227,3.16227766016838,"WT"
0,100000,"79",4,0.08319832,3.16227766016838,"WT"
10,98256,"79",4,0.08319832,3.16227766016838,"WT"
20,66317,"79",4,0.08319832,3.16227766016838,"WT"
30,42968,"79",4,0.08319832,3.16227766016838,"WT"
40,9896,"79",4,0.08319832,3.16227766016838,"WT"
50,2194,"79",4,0.08319832,3.16227766016838,"WT"
60,288,"79",4,0.08319832,3.16227766016838,"WT"
0,100000,"80",5,0.0822,3.16227766016838,"WT"
10,98721,"80",5,0.0822,3.16227766016838,"WT"
20,62577,"80",5,0.0822,3.16227766016838,"WT"
30,31809,"80",5,0.0822,3.16227766016838,"WT"
40,6352,"80",5,0.0822,3.16227766016838,"WT"
50,938,"80",5,0.0822,3.16227766016838,"WT"
60,102,"80",5,0.0822,3.16227766016838,"WT"
0,100000,"81",1,0.1043,3.98107170553497,"WT"
10,91784,"81",1,0.1043,3.98107170553497,"WT"
20,67752,"81",1,0.1043,3.98107170553497,"WT"
30,82396,"81",1,0.1043,3.98107170553497,"WT"
40,45478,"81",1,0.1043,3.98107170553497,"WT"
50,43437,"81",1,0.1043,3.98107170553497,"WT"
60,20405,"81",1,0.1043,3.98107170553497,"WT"
0,100000,"82",2,0.08951271,3.98107170553497,"WT"
10,94200,"82",2,0.08951271,3.98107170553497,"WT"
20,61972,"82",2,0.08951271,3.98107170553497,"WT"
30,53963,"82",2,0.08951271,3.98107170553497,"WT"
40,18752,"82",2,0.08951271,3.98107170553497,"WT"
50,9093,"82",2,0.08951271,3.98107170553497,"WT"
60,2204,"82",2,0.08951271,3.98107170553497,"WT"
0,100000,"83",3,0.08567227,3.98107170553497,"WT"
10,95700,"83",3,0.08567227,3.98107170553497,"WT"
20,55337,"83",3,0.08567227,3.98107170553497,"WT"
30,32150,"83",3,0.08567227,3.98107170553497,"WT"
40,7376,"83",3,0.08567227,3.98107170553497,"WT"
50,1637,"83",3,0.08567227,3.98107170553497,"WT"
60,211,"83",3,0.08567227,3.98107170553497,"WT"
0,100000,"84",4,0.08319832,3.98107170553497,"WT"
10,96350,"84",4,0.08319832,3.98107170553497,"WT"
20,46601,"84",4,0.08319832,3.98107170553497,"WT"
30,17934,"84",4,0.08319832,3.98107170553497,"WT"
40,3206,"84",4,0.08319832,3.98107170553497,"WT"
50,375,"84",4,0.08319832,3.98107170553497,"WT"
60,44,"84",4,0.08319832,3.98107170553497,"WT"
0,100000,"85",5,0.0822,3.98107170553497,"WT"
10,96792,"85",5,0.0822,3.98107170553497,"WT"
20,39867,"85",5,0.0822,3.98107170553497,"WT"
30,11590,"85",5,0.0822,3.98107170553497,"WT"
40,2013,"85",5,0.0822,3.98107170553497,"WT"
50,135,"85",5,0.0822,3.98107170553497,"WT"
60,10,"85",5,0.0822,3.98107170553497,"WT"
0,100000,"86",1,0.1043,5.01187233627272,"WT"
10,89722,"86",1,0.1043,5.01187233627272,"WT"
20,61290,"86",1,0.1043,5.01187233627272,"WT"
30,66607,"86",1,0.1043,5.01187233627272,"WT"
40,32182,"86",1,0.1043,5.01187233627272,"WT"
50,26044,"86",1,0.1043,5.01187233627272,"WT"
60,10293,"86",1,0.1043,5.01187233627272,"WT"
0,100000,"87",2,0.08951271,5.01187233627272,"WT"
10,91344,"87",2,0.08951271,5.01187233627272,"WT"
20,50104,"87",2,0.08951271,5.01187233627272,"WT"
30,33246,"87",2,0.08951271,5.01187233627272,"WT"
40,9002,"87",2,0.08951271,5.01187233627272,"WT"
50,3028,"87",2,0.08951271,5.01187233627272,"WT"
60,548,"87",2,0.08951271,5.01187233627272,"WT"
0,100000,"88",3,0.08567227,5.01187233627272,"WT"
10,92299,"88",3,0.08567227,5.01187233627272,"WT"
20,38652,"88",3,0.08567227,5.01187233627272,"WT"
30,14741,"88",3,0.08567227,5.01187233627272,"WT"
40,2804,"88",3,0.08567227,5.01187233627272,"WT"
50,379,"88",3,0.08567227,5.01187233627272,"WT"
60,34,"88",3,0.08567227,5.01187233627272,"WT"
