"sample.time","num.cells","parameter.index","kappa","MIC.fraction","drug.outsideConcentration.MULT","cell.type"
40,16362,"68",3,0.9290991,3.98107170553497,"WT"
50,16636,"68",3,0.9290991,3.98107170553497,"WT"
60,8655,"68",3,0.9290991,3.98107170553497,"WT"
0,100000,"69",1e-06,0.9332099,5.01187233627272,"WT"
10,57409,"69",1e-06,0.9332099,5.01187233627272,"WT"
20,27345,"69",1e-06,0.9332099,5.01187233627272,"WT"
30,26729,"69",1e-06,0.9332099,5.01187233627272,"WT"
40,12831,"69",1e-06,0.9332099,5.01187233627272,"WT"
50,12226,"69",1e-06,0.9332099,5.01187233627272,"WT"
60,5987,"69",1e-06,0.9332099,5.01187233627272,"WT"
0,100000,"70",1,0.9323611,5.01187233627272,"WT"
10,56973,"70",1,0.9323611,5.01187233627272,"WT"
20,26931,"70",1,0.9323611,5.01187233627272,"WT"
30,26018,"70",1,0.9323611,5.01187233627272,"WT"
40,12391,"70",1,0.9323611,5.01187233627272,"WT"
50,11661,"70",1,0.9323611,5.01187233627272,"WT"
60,5605,"70",1,0.9323611,5.01187233627272,"WT"
0,100000,"71",2,0.9311702,5.01187233627272,"WT"
10,55984,"71",2,0.9311702,5.01187233627272,"WT"
20,26027,"71",2,0.9311702,5.01187233627272,"WT"
30,24699,"71",2,0.9311702,5.01187233627272,"WT"
40,11568,"71",2,0.9311702,5.01187233627272,"WT"
50,10865,"71",2,0.9311702,5.01187233627272,"WT"
60,5177,"71",2,0.9311702,5.01187233627272,"WT"
0,100000,"72",3,0.9290991,5.01187233627272,"WT"
10,55150,"72",3,0.9290991,5.01187233627272,"WT"
20,24892,"72",3,0.9290991,5.01187233627272,"WT"
30,23146,"72",3,0.9290991,5.01187233627272,"WT"
40,10510,"72",3,0.9290991,5.01187233627272,"WT"
50,9636,"72",3,0.9290991,5.01187233627272,"WT"
60,4350,"72",3,0.9290991,5.01187233627272,"WT"
0,100000,"73",1e-06,0.9332099,6.30957344480193,"WT"
10,51030,"73",1e-06,0.9332099,6.30957344480193,"WT"
20,21688,"73",1e-06,0.9332099,6.30957344480193,"WT"
30,19184,"73",1e-06,0.9332099,6.30957344480193,"WT"
40,8332,"73",1e-06,0.9332099,6.30957344480193,"WT"
50,7249,"73",1e-06,0.9332099,6.30957344480193,"WT"
60,3271,"73",1e-06,0.9332099,6.30957344480193,"WT"
0,100000,"74",1,0.9323611,6.30957344480193,"WT"
10,50782,"74",1,0.9323611,6.30957344480193,"WT"
20,21446,"74",1,0.9323611,6.30957344480193,"WT"
30,18532,"74",1,0.9323611,6.30957344480193,"WT"
40,7860,"74",1,0.9323611,6.30957344480193,"WT"
50,6741,"74",1,0.9323611,6.30957344480193,"WT"
60,2898,"74",1,0.9323611,6.30957344480193,"WT"
0,100000,"75",2,0.9311702,6.30957344480193,"WT"
10,50322,"75",2,0.9311702,6.30957344480193,"WT"
20,20853,"75",2,0.9311702,6.30957344480193,"WT"
30,17546,"75",2,0.9311702,6.30957344480193,"WT"
40,7242,"75",2,0.9311702,6.30957344480193,"WT"
50,5968,"75",2,0.9311702,6.30957344480193,"WT"
60,2522,"75",2,0.9311702,6.30957344480193,"WT"
0,100000,"76",3,0.9290991,6.30957344480193,"WT"
10,48874,"76",3,0.9290991,6.30957344480193,"WT"
20,19472,"76",3,0.9290991,6.30957344480193,"WT"
30,16070,"76",3,0.9290991,6.30957344480193,"WT"
40,6519,"76",3,0.9290991,6.30957344480193,"WT"
50,5355,"76",3,0.9290991,6.30957344480193,"WT"
60,2236,"76",3,0.9290991,6.30957344480193,"WT"
0,100000,"77",1e-06,0.9332099,7.94328234724282,"WT"
10,44998,"77",1e-06,0.9332099,7.94328234724282,"WT"
20,17120,"77",1e-06,0.9332099,7.94328234724282,"WT"
30,13369,"77",1e-06,0.9332099,7.94328234724282,"WT"
40,5039,"77",1e-06,0.9332099,7.94328234724282,"WT"
50,4006,"77",1e-06,0.9332099,7.94328234724282,"WT"
60,1564,"77",1e-06,0.9332099,7.94328234724282,"WT"
0,100000,"78",1,0.9323611,7.94328234724282,"WT"
10,45114,"78",1,0.9323611,7.94328234724282,"WT"
20,16994,"78",1,0.9323611,7.94328234724282,"WT"
30,13148,"78",1,0.9323611,7.94328234724282,"WT"
40,4912,"78",1,0.9323611,7.94328234724282,"WT"
50,3772,"78",1,0.9323611,7.94328234724282,"WT"
60,1425,"78",1,0.9323611,7.94328234724282,"WT"
0,100000,"79",2,0.9311702,7.94328234724282,"WT"
10,44433,"79",2,0.9311702,7.94328234724282,"WT"
20,16302,"79",2,0.9311702,7.94328234724282,"WT"
30,12209,"79",2,0.9311702,7.94328234724282,"WT"
40,4544,"79",2,0.9311702,7.94328234724282,"WT"
50,3443,"79",2,0.9311702,7.94328234724282,"WT"
60,1300,"79",2,0.9311702,7.94328234724282,"WT"
0,100000,"80",3,0.9290991,7.94328234724282,"WT"
10,43126,"80",3,0.9290991,7.94328234724282,"WT"
20,15480,"80",3,0.9290991,7.94328234724282,"WT"
30,11517,"80",3,0.9290991,7.94328234724282,"WT"
40,4113,"80",3,0.9290991,7.94328234724282,"WT"
50,2989,"80",3,0.9290991,7.94328234724282,"WT"
60,1118,"80",3,0.9290991,7.94328234724282,"WT"
0,100000,"81",1e-06,0.9332099,10,"WT"
10,40219,"81",1e-06,0.9332099,10,"WT"
20,13797,"81",1e-06,0.9332099,10,"WT"
30,9604,"81",1e-06,0.9332099,10,"WT"
40,3262,"81",1e-06,0.9332099,10,"WT"
50,2325,"81",1e-06,0.9332099,10,"WT"
60,796,"81",1e-06,0.9332099,10,"WT"
0,100000,"82",1,0.9323611,10,"WT"
10,39701,"82",1,0.9323611,10,"WT"
20,13151,"82",1,0.9323611,10,"WT"
30,9058,"82",1,0.9323611,10,"WT"
40,3066,"82",1,0.9323611,10,"WT"
50,2068,"82",1,0.9323611,10,"WT"
60,714,"82",1,0.9323611,10,"WT"
0,100000,"83",2,0.9311702,10,"WT"
10,38884,"83",2,0.9311702,10,"WT"
20,12856,"83",2,0.9311702,10,"WT"
30,8586,"83",2,0.9311702,10,"WT"
40,2912,"83",2,0.9311702,10,"WT"
50,1973,"83",2,0.9311702,10,"WT"
60,663,"83",2,0.9311702,10,"WT"
0,100000,"84",3,0.9290991,10,"WT"
10,38046,"84",3,0.9290991,10,"WT"
20,12050,"84",3,0.9290991,10,"WT"
30,7853,"84",3,0.9290991,10,"WT"
40,2580,"84",3,0.9290991,10,"WT"
50,1697,"84",3,0.9290991,10,"WT"
60,552,"84",3,0.9290991,10,"WT"
0,100000,"85",1e-06,0.9332099,12.5892541179417,"WT"
10,35513,"85",1e-06,0.9332099,12.5892541179417,"WT"
20,10918,"85",1e-06,0.9332099,12.5892541179417,"WT"
30,6929,"85",1e-06,0.9332099,12.5892541179417,"WT"
40,2063,"85",1e-06,0.9332099,12.5892541179417,"WT"
50,1326,"85",1e-06,0.9332099,12.5892541179417,"WT"
60,422,"85",1e-06,0.9332099,12.5892541179417,"WT"
0,100000,"86",1,0.9323611,12.5892541179417,"WT"
10,35285,"86",1,0.9323611,12.5892541179417,"WT"
20,10570,"86",1,0.9323611,12.5892541179417,"WT"
30,6364,"86",1,0.9323611,12.5892541179417,"WT"
40,1903,"86",1,0.9323611,12.5892541179417,"WT"
50,1172,"86",1,0.9323611,12.5892541179417,"WT"
60,333,"86",1,0.9323611,12.5892541179417,"WT"
0,100000,"87",2,0.9311702,12.5892541179417,"WT"
10,34485,"87",2,0.9311702,12.5892541179417,"WT"
20,10323,"87",2,0.9311702,12.5892541179417,"WT"
30,6206,"87",2,0.9311702,12.5892541179417,"WT"
40,1807,"87",2,0.9311702,12.5892541179417,"WT"
50,1096,"87",2,0.9311702,12.5892541179417,"WT"
60,328,"87",2,0.9311702,12.5892541179417,"WT"
0,100000,"88",3,0.9290991,12.5892541179417,"WT"
10,33850,"88",3,0.9290991,12.5892541179417,"WT"
20,9783,"88",3,0.9290991,12.5892541179417,"WT"
30,5788,"88",3,0.9290991,12.5892541179417,"WT"
40,1676,"88",3,0.9290991,12.5892541179417,"WT"
50,991,"88",3,0.9290991,12.5892541179417,"WT"
60,279,"88",3,0.9290991,12.5892541179417,"WT"
0,100000,"89",1e-06,0.9332099,15.8489319246111,"WT"
10,31905,"89",1e-06,0.9332099,15.8489319246111,"WT"
20,8964,"89",1e-06,0.9332099,15.8489319246111,"WT"
30,5069,"89",1e-06,0.9332099,15.8489319246111,"WT"
40,1381,"89",1e-06,0.9332099,15.8489319246111,"WT"
50,831,"89",1e-06,0.9332099,15.8489319246111,"WT"
60,252,"89",1e-06,0.9332099,15.8489319246111,"WT"
0,100000,"90",1,0.9323611,15.8489319246111,"WT"
10,31176,"90",1,0.9323611,15.8489319246111,"WT"
20,8402,"90",1,0.9323611,15.8489319246111,"WT"
30,4653,"90",1,0.9323611,15.8489319246111,"WT"
40,1288,"90",1,0.9323611,15.8489319246111,"WT"
50,707,"90",1,0.9323611,15.8489319246111,"WT"
60,212,"90",1,0.9323611,15.8489319246111,"WT"
0,100000,"91",2,0.9311702,15.8489319246111,"WT"
10,30909,"91",2,0.9311702,15.8489319246111,"WT"
20,8402,"91",2,0.9311702,15.8489319246111,"WT"
30,4637,"91",2,0.9311702,15.8489319246111,"WT"
40,1254,"91",2,0.9311702,15.8489319246111,"WT"
50,689,"91",2,0.9311702,15.8489319246111,"WT"
60,180,"91",2,0.9311702,15.8489319246111,"WT"
0,100000,"92",3,0.9290991,15.8489319246111,"WT"
10,30513,"92",3,0.9290991,15.8489319246111,"WT"
20,7935,"92",3,0.9290991,15.8489319246111,"WT"
30,4197,"92",3,0.9290991,15.8489319246111,"WT"
40,1119,"92",3,0.9290991,15.8489319246111,"WT"
50,633,"92",3,0.9290991,15.8489319246111,"WT"
60,166,"92",3,0.9290991,15.8489319246111,"WT"
0,100000,"93",1e-06,0.9332099,19.9526231496888,"WT"
10,28730,"93",1e-06,0.9332099,19.9526231496888,"WT"
20,7278,"93",1e-06,0.9332099,19.9526231496888,"WT"
30,3719,"93",1e-06,0.9332099,19.9526231496888,"WT"
40,948,"93",1e-06,0.9332099,19.9526231496888,"WT"
50,462,"93",1e-06,0.9332099,19.9526231496888,"WT"
60,118,"93",1e-06,0.9332099,19.9526231496888,"WT"
0,100000,"94",1,0.9323611,19.9526231496888,"WT"
10,28259,"94",1,0.9323611,19.9526231496888,"WT"
20,7145,"94",1,0.9323611,19.9526231496888,"WT"
30,3713,"94",1,0.9323611,19.9526231496888,"WT"
40,950,"94",1,0.9323611,19.9526231496888,"WT"
50,489,"94",1,0.9323611,19.9526231496888,"WT"
60,135,"94",1,0.9323611,19.9526231496888,"WT"
0,100000,"95",2,0.9311702,19.9526231496888,"WT"
10,28054,"95",2,0.9311702,19.9526231496888,"WT"
20,6950,"95",2,0.9311702,19.9526231496888,"WT"
30,3508,"95",2,0.9311702,19.9526231496888,"WT"
40,860,"95",2,0.9311702,19.9526231496888,"WT"
50,398,"95",2,0.9311702,19.9526231496888,"WT"
60,108,"95",2,0.9311702,19.9526231496888,"WT"
0,100000,"96",3,0.9290991,19.9526231496888,"WT"
10,27132,"96",3,0.9290991,19.9526231496888,"WT"
20,6463,"96",3,0.9290991,19.9526231496888,"WT"
30,3170,"96",3,0.9290991,19.9526231496888,"WT"
40,740,"96",3,0.9290991,19.9526231496888,"WT"
50,377,"96",3,0.9290991,19.9526231496888,"WT"
60,95,"96",3,0.9290991,19.9526231496888,"WT"
0,100000,"97",1e-06,0.9332099,25.1188643150958,"WT"
10,26019,"97",1e-06,0.9332099,25.1188643150958,"WT"
20,6104,"97",1e-06,0.9332099,25.1188643150958,"WT"
30,2896,"97",1e-06,0.9332099,25.1188643150958,"WT"
40,692,"97",1e-06,0.9332099,25.1188643150958,"WT"
50,335,"97",1e-06,0.9332099,25.1188643150958,"WT"
60,87,"97",1e-06,0.9332099,25.1188643150958,"WT"
0,100000,"98",1,0.9323611,25.1188643150958,"WT"
10,25605,"98",1,0.9323611,25.1188643150958,"WT"
20,5999,"98",1,0.9323611,25.1188643150958,"WT"
30,2818,"98",1,0.9323611,25.1188643150958,"WT"
40,648,"98",1,0.9323611,25.1188643150958,"WT"
50,324,"98",1,0.9323611,25.1188643150958,"WT"
60,67,"98",1,0.9323611,25.1188643150958,"WT"
0,100000,"99",2,0.9311702,25.1188643150958,"WT"
10,25329,"99",2,0.9311702,25.1188643150958,"WT"
20,5799,"99",2,0.9311702,25.1188643150958,"WT"
30,2728,"99",2,0.9311702,25.1188643150958,"WT"
40,630,"99",2,0.9311702,25.1188643150958,"WT"
50,285,"99",2,0.9311702,25.1188643150958,"WT"
60,59,"99",2,0.9311702,25.1188643150958,"WT"
0,100000,"100",3,0.9290991,25.1188643150958,"WT"
10,25053,"100",3,0.9290991,25.1188643150958,"WT"
20,5522,"100",3,0.9290991,25.1188643150958,"WT"
30,2561,"100",3,0.9290991,25.1188643150958,"WT"
40,582,"100",3,0.9290991,25.1188643150958,"WT"
50,278,"100",3,0.9290991,25.1188643150958,"WT"
60,79,"100",3,0.9290991,25.1188643150958,"WT"
0,100000,"101",1e-06,0.9332099,31.6227766016838,"WT"
10,24240,"101",1e-06,0.9332099,31.6227766016838,"WT"
20,5430,"101",1e-06,0.9332099,31.6227766016838,"WT"
30,2425,"101",1e-06,0.9332099,31.6227766016838,"WT"
40,555,"101",1e-06,0.9332099,31.6227766016838,"WT"
50,217,"101",1e-06,0.9332099,31.6227766016838,"WT"
60,42,"101",1e-06,0.9332099,31.6227766016838,"WT"
0,100000,"102",1,0.9323611,31.6227766016838,"WT"
10,23899,"102",1,0.9323611,31.6227766016838,"WT"
20,5161,"102",1,0.9323611,31.6227766016838,"WT"
30,2224,"102",1,0.9323611,31.6227766016838,"WT"
40,473,"102",1,0.9323611,31.6227766016838,"WT"
50,210,"102",1,0.9323611,31.6227766016838,"WT"
60,53,"102",1,0.9323611,31.6227766016838,"WT"
0,100000,"103",2,0.9311702,31.6227766016838,"WT"
10,23431,"103",2,0.9311702,31.6227766016838,"WT"
20,5055,"103",2,0.9311702,31.6227766016838,"WT"
30,2241,"103",2,0.9311702,31.6227766016838,"WT"
40,471,"103",2,0.9311702,31.6227766016838,"WT"
50,194,"103",2,0.9311702,31.6227766016838,"WT"
60,36,"103",2,0.9311702,31.6227766016838,"WT"
0,100000,"104",3,0.9290991,31.6227766016838,"WT"
10,23009,"104",3,0.9290991,31.6227766016838,"WT"
20,4839,"104",3,0.9290991,31.6227766016838,"WT"
30,2100,"104",3,0.9290991,31.6227766016838,"WT"
40,440,"104",3,0.9290991,31.6227766016838,"WT"
50,185,"104",3,0.9290991,31.6227766016838,"WT"
60,34,"104",3,0.9290991,31.6227766016838,"WT"
0,100000,"105",1e-06,0.9332099,39.8107170553497,"WT"
10,22103,"105",1e-06,0.9332099,39.8107170553497,"WT"
20,4592,"105",1e-06,0.9332099,39.8107170553497,"WT"
30,1774,"105",1e-06,0.9332099,39.8107170553497,"WT"
40,356,"105",1e-06,0.9332099,39.8107170553497,"WT"
50,150,"105",1e-06,0.9332099,39.8107170553497,"WT"
60,31,"105",1e-06,0.9332099,39.8107170553497,"WT"
0,100000,"106",1,0.9323611,39.8107170553497,"WT"
10,22052,"106",1,0.9323611,39.8107170553497,"WT"
20,4702,"106",1,0.9323611,39.8107170553497,"WT"
30,1977,"106",1,0.9323611,39.8107170553497,"WT"
40,368,"106",1,0.9323611,39.8107170553497,"WT"
50,136,"106",1,0.9323611,39.8107170553497,"WT"
60,35,"106",1,0.9323611,39.8107170553497,"WT"
0,100000,"107",2,0.9311702,39.8107170553497,"WT"
10,21729,"107",2,0.9311702,39.8107170553497,"WT"
20,4415,"107",2,0.9311702,39.8107170553497,"WT"
30,1807,"107",2,0.9311702,39.8107170553497,"WT"
40,361,"107",2,0.9311702,39.8107170553497,"WT"
50,143,"107",2,0.9311702,39.8107170553497,"WT"
60,33,"107",2,0.9311702,39.8107170553497,"WT"
0,100000,"108",3,0.9290991,39.8107170553497,"WT"
10,21784,"108",3,0.9290991,39.8107170553497,"WT"
20,4541,"108",3,0.9290991,39.8107170553497,"WT"
30,1763,"108",3,0.9290991,39.8107170553497,"WT"
40,378,"108",3,0.9290991,39.8107170553497,"WT"
50,169,"108",3,0.9290991,39.8107170553497,"WT"
60,40,"108",3,0.9290991,39.8107170553497,"WT"
0,100000,"109",1e-06,0.9332099,50.1187233627273,"WT"
10,20830,"109",1e-06,0.9332099,50.1187233627273,"WT"
20,4067,"109",1e-06,0.9332099,50.1187233627273,"WT"
30,1474,"109",1e-06,0.9332099,50.1187233627273,"WT"
40,281,"109",1e-06,0.9332099,50.1187233627273,"WT"
50,100,"109",1e-06,0.9332099,50.1187233627273,"WT"
60,21,"109",1e-06,0.9332099,50.1187233627273,"WT"
0,100000,"110",1,0.9323611,50.1187233627273,"WT"
10,21123,"110",1,0.9323611,50.1187233627273,"WT"
20,4106,"110",1,0.9323611,50.1187233627273,"WT"
30,1572,"110",1,0.9323611,50.1187233627273,"WT"
40,319,"110",1,0.9323611,50.1187233627273,"WT"
50,120,"110",1,0.9323611,50.1187233627273,"WT"
60,24,"110",1,0.9323611,50.1187233627273,"WT"
0,100000,"111",2,0.9311702,50.1187233627273,"WT"
10,20474,"111",2,0.9311702,50.1187233627273,"WT"
20,4041,"111",2,0.9311702,50.1187233627273,"WT"
30,1584,"111",2,0.9311702,50.1187233627273,"WT"
40,313,"111",2,0.9311702,50.1187233627273,"WT"
50,117,"111",2,0.9311702,50.1187233627273,"WT"
60,18,"111",2,0.9311702,50.1187233627273,"WT"
0,100000,"112",3,0.9290991,50.1187233627273,"WT"
10,20399,"112",3,0.9290991,50.1187233627273,"WT"
20,3868,"112",3,0.9290991,50.1187233627273,"WT"
30,1501,"112",3,0.9290991,50.1187233627273,"WT"
40,292,"112",3,0.9290991,50.1187233627273,"WT"
50,115,"112",3,0.9290991,50.1187233627273,"WT"
60,18,"112",3,0.9290991,50.1187233627273,"WT"
0,100000,"113",1e-06,0.9332099,63.0957344480194,"WT"
10,20253,"113",1e-06,0.9332099,63.0957344480194,"WT"
20,3781,"113",1e-06,0.9332099,63.0957344480194,"WT"
30,1474,"113",1e-06,0.9332099,63.0957344480194,"WT"
40,258,"113",1e-06,0.9332099,63.0957344480194,"WT"
50,115,"113",1e-06,0.9332099,63.0957344480194,"WT"
60,18,"113",1e-06,0.9332099,63.0957344480194,"WT"
0,100000,"114",1,0.9323611,63.0957344480194,"WT"
10,19727,"114",1,0.9323611,63.0957344480194,"WT"
20,3715,"114",1,0.9323611,63.0957344480194,"WT"
30,1390,"114",1,0.9323611,63.0957344480194,"WT"
40,257,"114",1,0.9323611,63.0957344480194,"WT"
50,100,"114",1,0.9323611,63.0957344480194,"WT"
60,19,"114",1,0.9323611,63.0957344480194,"WT"
0,100000,"115",2,0.9311702,63.0957344480194,"WT"
10,19806,"115",2,0.9311702,63.0957344480194,"WT"
20,3780,"115",2,0.9311702,63.0957344480194,"WT"
30,1448,"115",2,0.9311702,63.0957344480194,"WT"
40,273,"115",2,0.9311702,63.0957344480194,"WT"
50,83,"115",2,0.9311702,63.0957344480194,"WT"
60,15,"115",2,0.9311702,63.0957344480194,"WT"
0,100000,"116",3,0.9290991,63.0957344480194,"WT"
10,19495,"116",3,0.9290991,63.0957344480194,"WT"
20,3638,"116",3,0.9290991,63.0957344480194,"WT"
30,1378,"116",3,0.9290991,63.0957344480194,"WT"
40,266,"116",3,0.9290991,63.0957344480194,"WT"
50,104,"116",3,0.9290991,63.0957344480194,"WT"
60,19,"116",3,0.9290991,63.0957344480194,"WT"
0,100000,"117",1e-06,0.9332099,79.4328234724282,"WT"
10,19371,"117",1e-06,0.9332099,79.4328234724282,"WT"
20,3539,"117",1e-06,0.9332099,79.4328234724282,"WT"
30,1290,"117",1e-06,0.9332099,79.4328234724282,"WT"
40,206,"117",1e-06,0.9332099,79.4328234724282,"WT"
50,82,"117",1e-06,0.9332099,79.4328234724282,"WT"
60,16,"117",1e-06,0.9332099,79.4328234724282,"WT"
0,100000,"118",1,0.9323611,79.4328234724282,"WT"
10,19054,"118",1,0.9323611,79.4328234724282,"WT"
20,3486,"118",1,0.9323611,79.4328234724282,"WT"
30,1267,"118",1,0.9323611,79.4328234724282,"WT"
40,253,"118",1,0.9323611,79.4328234724282,"WT"
50,93,"118",1,0.9323611,79.4328234724282,"WT"
60,15,"118",1,0.9323611,79.4328234724282,"WT"
0,100000,"119",2,0.9311702,79.4328234724282,"WT"
10,19012,"119",2,0.9311702,79.4328234724282,"WT"
20,3434,"119",2,0.9311702,79.4328234724282,"WT"
30,1232,"119",2,0.9311702,79.4328234724282,"WT"
40,195,"119",2,0.9311702,79.4328234724282,"WT"
50,74,"119",2,0.9311702,79.4328234724282,"WT"
60,9,"119",2,0.9311702,79.4328234724282,"WT"
0,100000,"120",3,0.9290991,79.4328234724282,"WT"
10,18915,"120",3,0.9290991,79.4328234724282,"WT"
20,3391,"120",3,0.9290991,79.4328234724282,"WT"
30,1211,"120",3,0.9290991,79.4328234724282,"WT"
40,188,"120",3,0.9290991,79.4328234724282,"WT"
50,66,"120",3,0.9290991,79.4328234724282,"WT"
60,14,"120",3,0.9290991,79.4328234724282,"WT"
0,100000,"121",1e-06,0.9332099,100,"WT"
10,18532,"121",1e-06,0.9332099,100,"WT"
20,3253,"121",1e-06,0.9332099,100,"WT"
30,1084,"121",1e-06,0.9332099,100,"WT"
40,202,"121",1e-06,0.9332099,100,"WT"
50,56,"121",1e-06,0.9332099,100,"WT"
60,9,"121",1e-06,0.9332099,100,"WT"
0,100000,"122",1,0.9323611,100,"WT"
10,18553,"122",1,0.9323611,100,"WT"
20,3239,"122",1,0.9323611,100,"WT"
30,1151,"122",1,0.9323611,100,"WT"
40,199,"122",1,0.9323611,100,"WT"
50,51,"122",1,0.9323611,100,"WT"
60,11,"122",1,0.9323611,100,"WT"
0,100000,"123",2,0.9311702,100,"WT"
10,18286,"123",2,0.9311702,100,"WT"
20,3262,"123",2,0.9311702,100,"WT"
30,1128,"123",2,0.9311702,100,"WT"
40,214,"123",2,0.9311702,100,"WT"
50,84,"123",2,0.9311702,100,"WT"
60,16,"123",2,0.9311702,100,"WT"
0,100000,"124",3,0.9290991,100,"WT"
10,18309,"124",3,0.9290991,100,"WT"
20,3289,"124",3,0.9290991,100,"WT"
30,1075,"124",3,0.9290991,100,"WT"
40,215,"124",3,0.9290991,100,"WT"
50,50,"124",3,0.9290991,100,"WT"
60,4,"124",3,0.9290991,100,"WT"
