"sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT","cell.type"
0,100000,"1",200,1.73780082874938,"REG-ON"
10,99041,"1",200,1.73780082874938,"REG-ON"
20,93367,"1",200,1.73780082874938,"REG-ON"
30,165269,"1",200,1.73780082874938,"REG-ON"
40,140160,"1",200,1.73780082874938,"REG-ON"
50,218395,"1",200,1.73780082874938,"REG-ON"
60,180034,"1",200,1.73780082874938,"REG-ON"
70,181502,"1",200,1.73780082874938,"REG-ON"
80,214960,"1",200,1.73780082874938,"REG-ON"
90,169266,"1",200,1.73780082874938,"REG-ON"
100,247103,"1",200,1.73780082874938,"REG-ON"
110,191578,"1",200,1.73780082874938,"REG-ON"
120,246489,"1",200,1.73780082874938,"REG-ON"
130,218846,"1",200,1.73780082874938,"REG-ON"
140,203599,"1",200,1.73780082874938,"REG-ON"
150,249181,"1",200,1.73780082874938,"REG-ON"
160,196678,"1",200,1.73780082874938,"REG-ON"
170,271078,"1",200,1.73780082874938,"REG-ON"
180,218265,"1",200,1.73780082874938,"REG-ON"
190,253383,"1",200,1.73780082874938,"REG-ON"
200,248535,"1",200,1.73780082874938,"REG-ON"
210,222664,"1",200,1.73780082874938,"REG-ON"
220,279861,"1",200,1.73780082874938,"REG-ON"
230,223647,"1",200,1.73780082874938,"REG-ON"
240,290819,"1",200,1.73780082874938,"REG-ON"
250,248919,"1",200,1.73780082874938,"REG-ON"
260,267812,"1",200,1.73780082874938,"REG-ON"
270,282088,"1",200,1.73780082874938,"REG-ON"
280,246294,"1",200,1.73780082874938,"REG-ON"
290,307671,"1",200,1.73780082874938,"REG-ON"
300,251335,"1",200,1.73780082874938,"REG-ON"
0,100000,"2",200,1.81970085860998,"REG-ON"
10,98979,"2",200,1.81970085860998,"REG-ON"
20,92687,"2",200,1.81970085860998,"REG-ON"
30,162106,"2",200,1.81970085860998,"REG-ON"
40,135275,"2",200,1.81970085860998,"REG-ON"
50,207221,"2",200,1.81970085860998,"REG-ON"
60,167962,"2",200,1.81970085860998,"REG-ON"
70,166486,"2",200,1.81970085860998,"REG-ON"
80,192800,"2",200,1.81970085860998,"REG-ON"
90,148864,"2",200,1.81970085860998,"REG-ON"
100,212464,"2",200,1.81970085860998,"REG-ON"
110,161383,"2",200,1.81970085860998,"REG-ON"
120,203273,"2",200,1.81970085860998,"REG-ON"
130,177677,"2",200,1.81970085860998,"REG-ON"
140,161959,"2",200,1.81970085860998,"REG-ON"
150,194600,"2",200,1.81970085860998,"REG-ON"
160,150732,"2",200,1.81970085860998,"REG-ON"
170,203194,"2",200,1.81970085860998,"REG-ON"
180,160291,"2",200,1.81970085860998,"REG-ON"
190,182745,"2",200,1.81970085860998,"REG-ON"
200,175712,"2",200,1.81970085860998,"REG-ON"
210,154417,"2",200,1.81970085860998,"REG-ON"
220,189775,"2",200,1.81970085860998,"REG-ON"
230,148919,"2",200,1.81970085860998,"REG-ON"
240,189627,"2",200,1.81970085860998,"REG-ON"
250,159183,"2",200,1.81970085860998,"REG-ON"
260,167833,"2",200,1.81970085860998,"REG-ON"
270,173283,"2",200,1.81970085860998,"REG-ON"
280,148751,"2",200,1.81970085860998,"REG-ON"
290,181974,"2",200,1.81970085860998,"REG-ON"
300,145836,"2",200,1.81970085860998,"REG-ON"
0,100000,"3",200,1.90546071796325,"REG-ON"
10,98828,"3",200,1.90546071796325,"REG-ON"
20,92201,"3",200,1.90546071796325,"REG-ON"
30,159507,"3",200,1.90546071796325,"REG-ON"
40,131615,"3",200,1.90546071796325,"REG-ON"
50,198080,"3",200,1.90546071796325,"REG-ON"
60,157682,"3",200,1.90546071796325,"REG-ON"
70,152678,"3",200,1.90546071796325,"REG-ON"
80,173685,"3",200,1.90546071796325,"REG-ON"
90,131561,"3",200,1.90546071796325,"REG-ON"
100,184230,"3",200,1.90546071796325,"REG-ON"
110,137189,"3",200,1.90546071796325,"REG-ON"
120,168813,"3",200,1.90546071796325,"REG-ON"
130,144346,"3",200,1.90546071796325,"REG-ON"
140,128612,"3",200,1.90546071796325,"REG-ON"
150,150374,"3",200,1.90546071796325,"REG-ON"
160,113872,"3",200,1.90546071796325,"REG-ON"
170,150540,"3",200,1.90546071796325,"REG-ON"
180,116350,"3",200,1.90546071796325,"REG-ON"
190,129225,"3",200,1.90546071796325,"REG-ON"
200,121856,"3",200,1.90546071796325,"REG-ON"
210,104136,"3",200,1.90546071796325,"REG-ON"
220,125542,"3",200,1.90546071796325,"REG-ON"
230,96489,"3",200,1.90546071796325,"REG-ON"
240,119824,"3",200,1.90546071796325,"REG-ON"
250,98117,"3",200,1.90546071796325,"REG-ON"
260,100974,"3",200,1.90546071796325,"REG-ON"
270,102339,"3",200,1.90546071796325,"REG-ON"
280,85351,"3",200,1.90546071796325,"REG-ON"
290,102539,"3",200,1.90546071796325,"REG-ON"
300,80261,"3",200,1.90546071796325,"REG-ON"
0,100000,"4",200,1.99526231496888,"REG-ON"
10,98822,"4",200,1.99526231496888,"REG-ON"
20,91685,"4",200,1.99526231496888,"REG-ON"
30,156936,"4",200,1.99526231496888,"REG-ON"
40,127137,"4",200,1.99526231496888,"REG-ON"
50,187198,"4",200,1.99526231496888,"REG-ON"
60,146003,"4",200,1.99526231496888,"REG-ON"
70,137922,"4",200,1.99526231496888,"REG-ON"
80,153255,"4",200,1.99526231496888,"REG-ON"
90,112936,"4",200,1.99526231496888,"REG-ON"
100,153916,"4",200,1.99526231496888,"REG-ON"
110,112334,"4",200,1.99526231496888,"REG-ON"
120,134285,"4",200,1.99526231496888,"REG-ON"
130,112549,"4",200,1.99526231496888,"REG-ON"
140,97750,"4",200,1.99526231496888,"REG-ON"
150,112475,"4",200,1.99526231496888,"REG-ON"
160,83439,"4",200,1.99526231496888,"REG-ON"
170,107754,"4",200,1.99526231496888,"REG-ON"
180,81770,"4",200,1.99526231496888,"REG-ON"
190,88031,"4",200,1.99526231496888,"REG-ON"
200,81159,"4",200,1.99526231496888,"REG-ON"
210,67722,"4",200,1.99526231496888,"REG-ON"
220,79972,"4",200,1.99526231496888,"REG-ON"
230,60080,"4",200,1.99526231496888,"REG-ON"
240,72577,"4",200,1.99526231496888,"REG-ON"
250,58304,"4",200,1.99526231496888,"REG-ON"
260,58592,"4",200,1.99526231496888,"REG-ON"
270,58164,"4",200,1.99526231496888,"REG-ON"
280,47512,"4",200,1.99526231496888,"REG-ON"
290,55644,"4",200,1.99526231496888,"REG-ON"
300,42463,"4",200,1.99526231496888,"REG-ON"
0,100000,"5",200,2.08929613085404,"REG-ON"
10,98683,"5",200,2.08929613085404,"REG-ON"
20,90747,"5",200,2.08929613085404,"REG-ON"
30,153266,"5",200,2.08929613085404,"REG-ON"
40,121958,"5",200,2.08929613085404,"REG-ON"
50,176306,"5",200,2.08929613085404,"REG-ON"
60,134338,"5",200,2.08929613085404,"REG-ON"
70,123993,"5",200,2.08929613085404,"REG-ON"
80,134636,"5",200,2.08929613085404,"REG-ON"
90,97255,"5",200,2.08929613085404,"REG-ON"
100,129515,"5",200,2.08929613085404,"REG-ON"
110,92243,"5",200,2.08929613085404,"REG-ON"
120,107776,"5",200,2.08929613085404,"REG-ON"
130,88259,"5",200,2.08929613085404,"REG-ON"
140,74742,"5",200,2.08929613085404,"REG-ON"
150,83634,"5",200,2.08929613085404,"REG-ON"
160,60626,"5",200,2.08929613085404,"REG-ON"
170,76246,"5",200,2.08929613085404,"REG-ON"
180,56309,"5",200,2.08929613085404,"REG-ON"
190,59566,"5",200,2.08929613085404,"REG-ON"
200,53579,"5",200,2.08929613085404,"REG-ON"
210,43845,"5",200,2.08929613085404,"REG-ON"
220,50132,"5",200,2.08929613085404,"REG-ON"
230,36653,"5",200,2.08929613085404,"REG-ON"
240,43271,"5",200,2.08929613085404,"REG-ON"
250,34064,"5",200,2.08929613085404,"REG-ON"
260,33390,"5",200,2.08929613085404,"REG-ON"
270,32188,"5",200,2.08929613085404,"REG-ON"
280,25893,"5",200,2.08929613085404,"REG-ON"
290,29260,"5",200,2.08929613085404,"REG-ON"
300,22024,"5",200,2.08929613085404,"REG-ON"
0,100000,"6",200,2.18776162394955,"REG-ON"
10,98588,"6",200,2.18776162394955,"REG-ON"
20,90064,"6",200,2.18776162394955,"REG-ON"
30,150176,"6",200,2.18776162394955,"REG-ON"
40,117483,"6",200,2.18776162394955,"REG-ON"
50,165589,"6",200,2.18776162394955,"REG-ON"
60,123587,"6",200,2.18776162394955,"REG-ON"
70,111132,"6",200,2.18776162394955,"REG-ON"
80,117774,"6",200,2.18776162394955,"REG-ON"
90,83100,"6",200,2.18776162394955,"REG-ON"
100,107832,"6",200,2.18776162394955,"REG-ON"
110,74865,"6",200,2.18776162394955,"REG-ON"
120,85008,"6",200,2.18776162394955,"REG-ON"
130,67566,"6",200,2.18776162394955,"REG-ON"
140,55770,"6",200,2.18776162394955,"REG-ON"
150,60920,"6",200,2.18776162394955,"REG-ON"
160,42899,"6",200,2.18776162394955,"REG-ON"
170,52271,"6",200,2.18776162394955,"REG-ON"
180,37587,"6",200,2.18776162394955,"REG-ON"
190,38824,"6",200,2.18776162394955,"REG-ON"
200,33974,"6",200,2.18776162394955,"REG-ON"
210,27035,"6",200,2.18776162394955,"REG-ON"
220,30048,"6",200,2.18776162394955,"REG-ON"
230,21414,"6",200,2.18776162394955,"REG-ON"
240,24762,"6",200,2.18776162394955,"REG-ON"
250,18866,"6",200,2.18776162394955,"REG-ON"
260,17940,"6",200,2.18776162394955,"REG-ON"
270,16971,"6",200,2.18776162394955,"REG-ON"
280,13288,"6",200,2.18776162394955,"REG-ON"
290,14684,"6",200,2.18776162394955,"REG-ON"
300,10797,"6",200,2.18776162394955,"REG-ON"
0,100000,"7",200,2.29086765276777,"REG-ON"
10,98481,"7",200,2.29086765276777,"REG-ON"
20,89282,"7",200,2.29086765276777,"REG-ON"
30,146167,"7",200,2.29086765276777,"REG-ON"
40,112369,"7",200,2.29086765276777,"REG-ON"
50,154386,"7",200,2.29086765276777,"REG-ON"
60,112443,"7",200,2.29086765276777,"REG-ON"
70,98779,"7",200,2.29086765276777,"REG-ON"
80,101708,"7",200,2.29086765276777,"REG-ON"
90,69719,"7",200,2.29086765276777,"REG-ON"
100,87646,"7",200,2.29086765276777,"REG-ON"
110,59608,"7",200,2.29086765276777,"REG-ON"
120,65715,"7",200,2.29086765276777,"REG-ON"
130,51214,"7",200,2.29086765276777,"REG-ON"
140,41531,"7",200,2.29086765276777,"REG-ON"
150,44029,"7",200,2.29086765276777,"REG-ON"
160,30373,"7",200,2.29086765276777,"REG-ON"
170,35865,"7",200,2.29086765276777,"REG-ON"
180,25361,"7",200,2.29086765276777,"REG-ON"
190,25366,"7",200,2.29086765276777,"REG-ON"
200,21707,"7",200,2.29086765276777,"REG-ON"
210,16800,"7",200,2.29086765276777,"REG-ON"
220,18236,"7",200,2.29086765276777,"REG-ON"
230,12826,"7",200,2.29086765276777,"REG-ON"
240,14249,"7",200,2.29086765276777,"REG-ON"
250,10687,"7",200,2.29086765276777,"REG-ON"
260,9935,"7",200,2.29086765276777,"REG-ON"
270,9130,"7",200,2.29086765276777,"REG-ON"
280,6966,"7",200,2.29086765276777,"REG-ON"
290,7419,"7",200,2.29086765276777,"REG-ON"
300,5325,"7",200,2.29086765276777,"REG-ON"
0,100000,"8",200,2.39883291901949,"REG-ON"
10,98345,"8",200,2.39883291901949,"REG-ON"
20,88603,"8",200,2.39883291901949,"REG-ON"
30,142467,"8",200,2.39883291901949,"REG-ON"
40,107155,"8",200,2.39883291901949,"REG-ON"
50,143574,"8",200,2.39883291901949,"REG-ON"
60,102015,"8",200,2.39883291901949,"REG-ON"
70,86805,"8",200,2.39883291901949,"REG-ON"
80,86811,"8",200,2.39883291901949,"REG-ON"
90,58111,"8",200,2.39883291901949,"REG-ON"
100,70753,"8",200,2.39883291901949,"REG-ON"
110,46805,"8",200,2.39883291901949,"REG-ON"
120,50059,"8",200,2.39883291901949,"REG-ON"
130,37660,"8",200,2.39883291901949,"REG-ON"
140,29368,"8",200,2.39883291901949,"REG-ON"
150,30207,"8",200,2.39883291901949,"REG-ON"
160,20400,"8",200,2.39883291901949,"REG-ON"
170,23382,"8",200,2.39883291901949,"REG-ON"
180,15941,"8",200,2.39883291901949,"REG-ON"
190,15423,"8",200,2.39883291901949,"REG-ON"
200,12748,"8",200,2.39883291901949,"REG-ON"
210,9596,"8",200,2.39883291901949,"REG-ON"
220,10150,"8",200,2.39883291901949,"REG-ON"
230,6982,"8",200,2.39883291901949,"REG-ON"
240,7532,"8",200,2.39883291901949,"REG-ON"
250,5429,"8",200,2.39883291901949,"REG-ON"
260,4813,"8",200,2.39883291901949,"REG-ON"
270,4320,"8",200,2.39883291901949,"REG-ON"
280,3139,"8",200,2.39883291901949,"REG-ON"
290,3320,"8",200,2.39883291901949,"REG-ON"
300,2287,"8",200,2.39883291901949,"REG-ON"
0,100000,"9",200,2.51188643150958,"REG-ON"
10,98145,"9",200,2.51188643150958,"REG-ON"
20,87458,"9",200,2.51188643150958,"REG-ON"
30,138519,"9",200,2.51188643150958,"REG-ON"
40,101733,"9",200,2.51188643150958,"REG-ON"
50,132649,"9",200,2.51188643150958,"REG-ON"
60,91795,"9",200,2.51188643150958,"REG-ON"
70,75617,"9",200,2.51188643150958,"REG-ON"
80,73426,"9",200,2.51188643150958,"REG-ON"
90,47739,"9",200,2.51188643150958,"REG-ON"
100,56119,"9",200,2.51188643150958,"REG-ON"
110,36010,"9",200,2.51188643150958,"REG-ON"
120,37254,"9",200,2.51188643150958,"REG-ON"
130,27285,"9",200,2.51188643150958,"REG-ON"
140,20687,"9",200,2.51188643150958,"REG-ON"
150,20576,"9",200,2.51188643150958,"REG-ON"
160,13384,"9",200,2.51188643150958,"REG-ON"
170,14885,"9",200,2.51188643150958,"REG-ON"
180,9900,"9",200,2.51188643150958,"REG-ON"
190,9398,"9",200,2.51188643150958,"REG-ON"
200,7506,"9",200,2.51188643150958,"REG-ON"
210,5504,"9",200,2.51188643150958,"REG-ON"
220,5516,"9",200,2.51188643150958,"REG-ON"
230,3642,"9",200,2.51188643150958,"REG-ON"
240,3803,"9",200,2.51188643150958,"REG-ON"
250,2672,"9",200,2.51188643150958,"REG-ON"
260,2304,"9",200,2.51188643150958,"REG-ON"
270,1994,"9",200,2.51188643150958,"REG-ON"
280,1416,"9",200,2.51188643150958,"REG-ON"
290,1480,"9",200,2.51188643150958,"REG-ON"
300,998,"9",200,2.51188643150958,"REG-ON"
0,100000,"10",200,2.63026799189538,"REG-ON"
10,98047,"10",200,2.63026799189538,"REG-ON"
20,86429,"10",200,2.63026799189538,"REG-ON"
30,134911,"10",200,2.63026799189538,"REG-ON"
40,97153,"10",200,2.63026799189538,"REG-ON"
50,122408,"10",200,2.63026799189538,"REG-ON"
60,82164,"10",200,2.63026799189538,"REG-ON"
70,65789,"10",200,2.63026799189538,"REG-ON"
80,61828,"10",200,2.63026799189538,"REG-ON"
90,38912,"10",200,2.63026799189538,"REG-ON"
100,44244,"10",200,2.63026799189538,"REG-ON"
110,27607,"10",200,2.63026799189538,"REG-ON"
120,27602,"10",200,2.63026799189538,"REG-ON"
130,19500,"10",200,2.63026799189538,"REG-ON"
140,14362,"10",200,2.63026799189538,"REG-ON"
150,13903,"10",200,2.63026799189538,"REG-ON"
160,8776,"10",200,2.63026799189538,"REG-ON"
170,9378,"10",200,2.63026799189538,"REG-ON"
180,6052,"10",200,2.63026799189538,"REG-ON"
190,5521,"10",200,2.63026799189538,"REG-ON"
200,4408,"10",200,2.63026799189538,"REG-ON"
210,3095,"10",200,2.63026799189538,"REG-ON"
220,3037,"10",200,2.63026799189538,"REG-ON"
230,1934,"10",200,2.63026799189538,"REG-ON"
240,1919,"10",200,2.63026799189538,"REG-ON"
250,1384,"10",200,2.63026799189538,"REG-ON"
260,1113,"10",200,2.63026799189538,"REG-ON"
270,944,"10",200,2.63026799189538,"REG-ON"
280,658,"10",200,2.63026799189538,"REG-ON"
290,623,"10",200,2.63026799189538,"REG-ON"
300,393,"10",200,2.63026799189538,"REG-ON"
0,100000,"11",200,2.75422870333817,"REG-ON"
10,97906,"11",200,2.75422870333817,"REG-ON"
20,85481,"11",200,2.75422870333817,"REG-ON"
30,130839,"11",200,2.75422870333817,"REG-ON"
40,91844,"11",200,2.75422870333817,"REG-ON"
50,112435,"11",200,2.75422870333817,"REG-ON"
60,73191,"11",200,2.75422870333817,"REG-ON"
70,56858,"11",200,2.75422870333817,"REG-ON"
80,52141,"11",200,2.75422870333817,"REG-ON"
90,31854,"11",200,2.75422870333817,"REG-ON"
100,34854,"11",200,2.75422870333817,"REG-ON"
110,20952,"11",200,2.75422870333817,"REG-ON"
120,20238,"11",200,2.75422870333817,"REG-ON"
130,13820,"11",200,2.75422870333817,"REG-ON"
140,9944,"11",200,2.75422870333817,"REG-ON"
150,9211,"11",200,2.75422870333817,"REG-ON"
160,5529,"11",200,2.75422870333817,"REG-ON"
170,5736,"11",200,2.75422870333817,"REG-ON"
180,3578,"11",200,2.75422870333817,"REG-ON"
190,3164,"11",200,2.75422870333817,"REG-ON"
200,2383,"11",200,2.75422870333817,"REG-ON"
210,1628,"11",200,2.75422870333817,"REG-ON"
220,1571,"11",200,2.75422870333817,"REG-ON"
230,977,"11",200,2.75422870333817,"REG-ON"
240,939,"11",200,2.75422870333817,"REG-ON"
250,628,"11",200,2.75422870333817,"REG-ON"
260,498,"11",200,2.75422870333817,"REG-ON"
270,408,"11",200,2.75422870333817,"REG-ON"
280,288,"11",200,2.75422870333817,"REG-ON"
290,282,"11",200,2.75422870333817,"REG-ON"
300,170,"11",200,2.75422870333817,"REG-ON"
0,100000,"12",200,2.88403150312661,"REG-ON"
10,97744,"12",200,2.88403150312661,"REG-ON"
20,84305,"12",200,2.88403150312661,"REG-ON"
30,125703,"12",200,2.88403150312661,"REG-ON"
40,85764,"12",200,2.88403150312661,"REG-ON"
50,101525,"12",200,2.88403150312661,"REG-ON"
60,64391,"12",200,2.88403150312661,"REG-ON"
70,48292,"12",200,2.88403150312661,"REG-ON"
80,42537,"12",200,2.88403150312661,"REG-ON"
90,25214,"12",200,2.88403150312661,"REG-ON"
100,26485,"12",200,2.88403150312661,"REG-ON"
110,15500,"12",200,2.88403150312661,"REG-ON"
120,14497,"12",200,2.88403150312661,"REG-ON"
130,9717,"12",200,2.88403150312661,"REG-ON"
140,6723,"12",200,2.88403150312661,"REG-ON"
150,6068,"12",200,2.88403150312661,"REG-ON"
160,3584,"12",200,2.88403150312661,"REG-ON"
170,3573,"12",200,2.88403150312661,"REG-ON"
180,2110,"12",200,2.88403150312661,"REG-ON"
190,1796,"12",200,2.88403150312661,"REG-ON"
200,1321,"12",200,2.88403150312661,"REG-ON"
210,854,"12",200,2.88403150312661,"REG-ON"
220,803,"12",200,2.88403150312661,"REG-ON"
230,488,"12",200,2.88403150312661,"REG-ON"
240,469,"12",200,2.88403150312661,"REG-ON"
250,303,"12",200,2.88403150312661,"REG-ON"
260,258,"12",200,2.88403150312661,"REG-ON"
270,187,"12",200,2.88403150312661,"REG-ON"
280,125,"12",200,2.88403150312661,"REG-ON"
290,116,"12",200,2.88403150312661,"REG-ON"
300,87,"12",200,2.88403150312661,"REG-ON"
0,100000,"13",200,3.01995172040202,"REG-ON"
10,97477,"13",200,3.01995172040202,"REG-ON"
20,82882,"13",200,3.01995172040202,"REG-ON"
30,120648,"13",200,3.01995172040202,"REG-ON"
40,80114,"13",200,3.01995172040202,"REG-ON"
50,91496,"13",200,3.01995172040202,"REG-ON"
60,56217,"13",200,3.01995172040202,"REG-ON"
70,40728,"13",200,3.01995172040202,"REG-ON"
80,34499,"13",200,3.01995172040202,"REG-ON"
90,19878,"13",200,3.01995172040202,"REG-ON"
100,20061,"13",200,3.01995172040202,"REG-ON"
110,11268,"13",200,3.01995172040202,"REG-ON"
120,10037,"13",200,3.01995172040202,"REG-ON"
130,6480,"13",200,3.01995172040202,"REG-ON"
140,4302,"13",200,3.01995172040202,"REG-ON"
150,3629,"13",200,3.01995172040202,"REG-ON"
160,2153,"13",200,3.01995172040202,"REG-ON"
170,2005,"13",200,3.01995172040202,"REG-ON"
180,1128,"13",200,3.01995172040202,"REG-ON"
190,900,"13",200,3.01995172040202,"REG-ON"
200,627,"13",200,3.01995172040202,"REG-ON"
210,405,"13",200,3.01995172040202,"REG-ON"
220,384,"13",200,3.01995172040202,"REG-ON"
230,232,"13",200,3.01995172040202,"REG-ON"
240,222,"13",200,3.01995172040202,"REG-ON"
250,141,"13",200,3.01995172040202,"REG-ON"
260,93,"13",200,3.01995172040202,"REG-ON"
270,76,"13",200,3.01995172040202,"REG-ON"
280,49,"13",200,3.01995172040202,"REG-ON"
290,41,"13",200,3.01995172040202,"REG-ON"
300,30,"13",200,3.01995172040202,"REG-ON"
0,100000,"14",200,3.16227766016838,"REG-ON"
10,97272,"14",200,3.16227766016838,"REG-ON"
20,81710,"14",200,3.16227766016838,"REG-ON"
30,116315,"14",200,3.16227766016838,"REG-ON"
40,74790,"14",200,3.16227766016838,"REG-ON"
50,82344,"14",200,3.16227766016838,"REG-ON"
60,48882,"14",200,3.16227766016838,"REG-ON"
70,33996,"14",200,3.16227766016838,"REG-ON"
80,27535,"14",200,3.16227766016838,"REG-ON"
90,15245,"14",200,3.16227766016838,"REG-ON"
100,14770,"14",200,3.16227766016838,"REG-ON"
110,7995,"14",200,3.16227766016838,"REG-ON"
120,6885,"14",200,3.16227766016838,"REG-ON"
130,4179,"14",200,3.16227766016838,"REG-ON"
140,2703,"14",200,3.16227766016838,"REG-ON"
150,2232,"14",200,3.16227766016838,"REG-ON"
160,1219,"14",200,3.16227766016838,"REG-ON"
170,1145,"14",200,3.16227766016838,"REG-ON"
180,658,"14",200,3.16227766016838,"REG-ON"
190,488,"14",200,3.16227766016838,"REG-ON"
200,318,"14",200,3.16227766016838,"REG-ON"
210,187,"14",200,3.16227766016838,"REG-ON"
220,164,"14",200,3.16227766016838,"REG-ON"
230,78,"14",200,3.16227766016838,"REG-ON"
240,68,"14",200,3.16227766016838,"REG-ON"
250,45,"14",200,3.16227766016838,"REG-ON"
260,38,"14",200,3.16227766016838,"REG-ON"
270,27,"14",200,3.16227766016838,"REG-ON"
280,12,"14",200,3.16227766016838,"REG-ON"
290,12,"14",200,3.16227766016838,"REG-ON"
300,8,"14",200,3.16227766016838,"REG-ON"
0,100000,"1",200,1.73780082874938,"REG-OFF"
10,98849,"1",200,1.73780082874938,"REG-OFF"
20,90603,"1",200,1.73780082874938,"REG-OFF"
30,151254,"1",200,1.73780082874938,"REG-OFF"
40,119369,"1",200,1.73780082874938,"REG-OFF"
50,172502,"1",200,1.73780082874938,"REG-OFF"
60,134485,"1",200,1.73780082874938,"REG-OFF"
70,130289,"1",200,1.73780082874938,"REG-OFF"
80,151495,"1",200,1.73780082874938,"REG-OFF"
90,118882,"1",200,1.73780082874938,"REG-OFF"
100,175310,"1",200,1.73780082874938,"REG-OFF"
110,137715,"1",200,1.73780082874938,"REG-OFF"
120,181222,"1",200,1.73780082874938,"REG-OFF"
130,165109,"1",200,1.73780082874938,"REG-OFF"
140,156646,"1",200,1.73780082874938,"REG-OFF"
150,197543,"1",200,1.73780082874938,"REG-OFF"
160,160008,"1",200,1.73780082874938,"REG-OFF"
170,227711,"1",200,1.73780082874938,"REG-OFF"
180,188362,"1",200,1.73780082874938,"REG-OFF"
190,226191,"1",200,1.73780082874938,"REG-OFF"
200,227247,"1",200,1.73780082874938,"REG-OFF"
210,209532,"1",200,1.73780082874938,"REG-OFF"
220,271609,"1",200,1.73780082874938,"REG-OFF"
230,223285,"1",200,1.73780082874938,"REG-OFF"
240,299547,"1",200,1.73780082874938,"REG-OFF"
250,263131,"1",200,1.73780082874938,"REG-OFF"
260,291603,"1",200,1.73780082874938,"REG-OFF"
270,316519,"1",200,1.73780082874938,"REG-OFF"
280,284341,"1",200,1.73780082874938,"REG-OFF"
290,367293,"1",200,1.73780082874938,"REG-OFF"
300,308238,"1",200,1.73780082874938,"REG-OFF"
0,100000,"2",200,1.81970085860998,"REG-OFF"
10,98745,"2",200,1.81970085860998,"REG-OFF"
20,89774,"2",200,1.81970085860998,"REG-OFF"
30,147528,"2",200,1.81970085860998,"REG-OFF"
40,114295,"2",200,1.81970085860998,"REG-OFF"
50,162072,"2",200,1.81970085860998,"REG-OFF"
60,124333,"2",200,1.81970085860998,"REG-OFF"
70,118279,"2",200,1.81970085860998,"REG-OFF"
80,134752,"2",200,1.81970085860998,"REG-OFF"
90,104163,"2",200,1.81970085860998,"REG-OFF"
100,150709,"2",200,1.81970085860998,"REG-OFF"
110,116510,"2",200,1.81970085860998,"REG-OFF"
120,150150,"2",200,1.81970085860998,"REG-OFF"
130,134417,"2",200,1.81970085860998,"REG-OFF"
140,125581,"2",200,1.81970085860998,"REG-OFF"
150,155366,"2",200,1.81970085860998,"REG-OFF"
160,123541,"2",200,1.81970085860998,"REG-OFF"
170,172116,"2",200,1.81970085860998,"REG-OFF"
180,139993,"2",200,1.81970085860998,"REG-OFF"
190,164795,"2",200,1.81970085860998,"REG-OFF"
200,162712,"2",200,1.81970085860998,"REG-OFF"
210,147609,"2",200,1.81970085860998,"REG-OFF"
220,187690,"2",200,1.81970085860998,"REG-OFF"
230,151855,"2",200,1.81970085860998,"REG-OFF"
240,199331,"2",200,1.81970085860998,"REG-OFF"
250,172160,"2",200,1.81970085860998,"REG-OFF"
260,187749,"2",200,1.81970085860998,"REG-OFF"
270,199724,"2",200,1.81970085860998,"REG-OFF"
280,176329,"2",200,1.81970085860998,"REG-OFF"
290,223368,"2",200,1.81970085860998,"REG-OFF"
300,184617,"2",200,1.81970085860998,"REG-OFF"
0,100000,"3",200,1.90546071796325,"REG-OFF"
10,98641,"3",200,1.90546071796325,"REG-OFF"
20,89029,"3",200,1.90546071796325,"REG-OFF"
30,143771,"3",200,1.90546071796325,"REG-OFF"
40,109548,"3",200,1.90546071796325,"REG-OFF"
50,152153,"3",200,1.90546071796325,"REG-OFF"
60,114681,"3",200,1.90546071796325,"REG-OFF"
70,107344,"3",200,1.90546071796325,"REG-OFF"
80,120437,"3",200,1.90546071796325,"REG-OFF"
90,91404,"3",200,1.90546071796325,"REG-OFF"
100,129544,"3",200,1.90546071796325,"REG-OFF"
110,98623,"3",200,1.90546071796325,"REG-OFF"
120,124512,"3",200,1.90546071796325,"REG-OFF"
130,109275,"3",200,1.90546071796325,"REG-OFF"
140,100328,"3",200,1.90546071796325,"REG-OFF"
150,121637,"3",200,1.90546071796325,"REG-OFF"
160,95077,"3",200,1.90546071796325,"REG-OFF"
170,130041,"3",200,1.90546071796325,"REG-OFF"
180,103769,"3",200,1.90546071796325,"REG-OFF"
190,119365,"3",200,1.90546071796325,"REG-OFF"
200,115690,"3",200,1.90546071796325,"REG-OFF"
210,102903,"3",200,1.90546071796325,"REG-OFF"
220,128316,"3",200,1.90546071796325,"REG-OFF"
230,101811,"3",200,1.90546071796325,"REG-OFF"
240,130957,"3",200,1.90546071796325,"REG-OFF"
250,111454,"3",200,1.90546071796325,"REG-OFF"
260,119052,"3",200,1.90546071796325,"REG-OFF"
270,124594,"3",200,1.90546071796325,"REG-OFF"
280,108046,"3",200,1.90546071796325,"REG-OFF"
290,133890,"3",200,1.90546071796325,"REG-OFF"
300,108585,"3",200,1.90546071796325,"REG-OFF"
0,100000,"4",200,1.99526231496888,"REG-OFF"
10,98408,"4",200,1.99526231496888,"REG-OFF"
20,88043,"4",200,1.99526231496888,"REG-OFF"
30,140283,"4",200,1.99526231496888,"REG-OFF"
40,104897,"4",200,1.99526231496888,"REG-OFF"
50,142554,"4",200,1.99526231496888,"REG-OFF"
60,105711,"4",200,1.99526231496888,"REG-OFF"
