"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
19,0,1000,1,1,1
19,10,997,1,1,1
19,20,1005,1,1,1
19,30,1684,1,1,1
19,40,1509,1,1,1
19,50,2415,1,1,1
19,60,1959,1,1,1
19,70,3004,1,1,1
19,80,2330,1,1,1
19,90,3446,1,1,1
19,100,2672,1,1,1
19,110,3691,1,1,1
19,120,2957,1,1,1
19,130,3615,1,1,1
19,140,3152,1,1,1
19,150,3466,1,1,1
19,160,3451,1,1,1
19,170,3370,1,1,1
19,180,3716,1,1,1
19,190,3276,1,1,1
19,200,3953,1,1,1
19,210,3245,1,1,1
19,220,4140,1,1,1
19,230,3314,1,1,1
19,240,4334,1,1,1
19,250,3554,1,1,1
19,260,4531,1,1,1
19,270,3772,1,1,1
19,280,4540,1,1,1
19,290,4035,1,1,1
19,300,4500,1,1,1
20,0,1000,1,1,1
20,10,989,1,1,1
20,20,1022,1,1,1
20,30,1686,1,1,1
20,40,1511,1,1,1
20,50,2404,1,1,1
20,60,1931,1,1,1
20,70,2967,1,1,1
20,80,2294,1,1,1
20,90,3402,1,1,1
20,100,2605,1,1,1
20,110,3695,1,1,1
20,120,2933,1,1,1
20,130,3716,1,1,1
20,140,3266,1,1,1
20,150,3634,1,1,1
20,160,3576,1,1,1
20,170,3524,1,1,1
20,180,3850,1,1,1
20,190,3392,1,1,1
20,200,4111,1,1,1
20,210,3438,1,1,1
20,220,4447,1,1,1
20,230,3562,1,1,1
20,240,4708,1,1,1
20,250,3781,1,1,1
20,260,4797,1,1,1
20,270,4102,1,1,1
20,280,4845,1,1,1
20,290,4428,1,1,1
20,300,4905,1,1,1
21,0,1000,1,1,1
21,10,995,1,1,1
21,20,1047,1,1,1
21,30,1737,1,1,1
21,40,1545,1,1,1
21,50,2445,1,1,1
21,60,2012,1,1,1
21,70,3083,1,1,1
21,80,2421,1,1,1
21,90,3575,1,1,1
21,100,2755,1,1,1
21,110,3775,1,1,1
21,120,3020,1,1,1
21,130,3766,1,1,1
21,140,3347,1,1,1
21,150,3725,1,1,1
21,160,3763,1,1,1
21,170,3632,1,1,1
21,180,4134,1,1,1
21,190,3560,1,1,1
21,200,4400,1,1,1
21,210,3575,1,1,1
21,220,4637,1,1,1
21,230,3700,1,1,1
21,240,4807,1,1,1
21,250,3886,1,1,1
21,260,4950,1,1,1
21,270,4227,1,1,1
21,280,5060,1,1,1
21,290,4684,1,1,1
21,300,4985,1,1,1
22,0,1000,1,1,1
22,10,992,1,1,1
22,20,1042,1,1,1
22,30,1710,1,1,1
22,40,1500,1,1,1
22,50,2424,1,1,1
22,60,1952,1,1,1
22,70,2961,1,1,1
22,80,2302,1,1,1
22,90,3377,1,1,1
22,100,2555,1,1,1
22,110,3616,1,1,1
22,120,2887,1,1,1
22,130,3625,1,1,1
22,140,3156,1,1,1
22,150,3495,1,1,1
22,160,3443,1,1,1
22,170,3416,1,1,1
22,180,3790,1,1,1
22,190,3333,1,1,1
22,200,4151,1,1,1
22,210,3507,1,1,1
22,220,4508,1,1,1
22,230,3650,1,1,1
22,240,4787,1,1,1
22,250,3853,1,1,1
22,260,4840,1,1,1
22,270,4092,1,1,1
22,280,4903,1,1,1
22,290,4473,1,1,1
22,300,4907,1,1,1
23,0,1000,1,1,1
23,10,993,1,1,1
23,20,1043,1,1,1
23,30,1693,1,1,1
23,40,1508,1,1,1
23,50,2399,1,1,1
23,60,1955,1,1,1
23,70,3001,1,1,1
23,80,2340,1,1,1
23,90,3462,1,1,1
23,100,2690,1,1,1
23,110,3768,1,1,1
23,120,2919,1,1,1
23,130,3701,1,1,1
23,140,3211,1,1,1
23,150,3576,1,1,1
23,160,3487,1,1,1
23,170,3518,1,1,1
23,180,3853,1,1,1
23,190,3522,1,1,1
23,200,4296,1,1,1
23,210,3542,1,1,1
23,220,4605,1,1,1
23,230,3724,1,1,1
23,240,4911,1,1,1
23,250,3956,1,1,1
23,260,5114,1,1,1
23,270,4330,1,1,1
23,280,5236,1,1,1
23,290,4651,1,1,1
23,300,5260,1,1,1
24,0,1000,1,1,1
24,10,994,1,1,1
24,20,1020,1,1,1
24,30,1669,1,1,1
24,40,1465,1,1,1
24,50,2298,1,1,1
24,60,1863,1,1,1
24,70,2852,1,1,1
24,80,2244,1,1,1
24,90,3317,1,1,1
24,100,2526,1,1,1
24,110,3514,1,1,1
24,120,2834,1,1,1
24,130,3624,1,1,1
24,140,3231,1,1,1
24,150,3566,1,1,1
24,160,3559,1,1,1
24,170,3477,1,1,1
24,180,3959,1,1,1
24,190,3413,1,1,1
24,200,4301,1,1,1
24,210,3544,1,1,1
24,220,4678,1,1,1
24,230,3760,1,1,1
24,240,4877,1,1,1
24,250,3972,1,1,1
24,260,4973,1,1,1
24,270,4285,1,1,1
24,280,5052,1,1,1
24,290,4575,1,1,1
24,300,5027,1,1,1
25,0,1000,1,1,1
25,10,995,1,1,1
25,20,1052,1,1,1
25,30,1743,1,1,1
25,40,1542,1,1,1
25,50,2520,1,1,1
25,60,2042,1,1,1
25,70,3130,1,1,1
25,80,2457,1,1,1
25,90,3636,1,1,1
25,100,2797,1,1,1
25,110,3953,1,1,1
25,120,3102,1,1,1
25,130,3841,1,1,1
25,140,3362,1,1,1
25,150,3744,1,1,1
25,160,3690,1,1,1
25,170,3567,1,1,1
25,180,4013,1,1,1
25,190,3566,1,1,1
25,200,4316,1,1,1
25,210,3564,1,1,1
25,220,4625,1,1,1
25,230,3721,1,1,1
25,240,4873,1,1,1
25,250,3945,1,1,1
25,260,4994,1,1,1
25,270,4179,1,1,1
25,280,5053,1,1,1
25,290,4530,1,1,1
25,300,5063,1,1,1
26,0,1000,1,1,1
26,10,995,1,1,1
26,20,1034,1,1,1
26,30,1712,1,1,1
26,40,1521,1,1,1
26,50,2414,1,1,1
26,60,1912,1,1,1
26,70,2954,1,1,1
26,80,2313,1,1,1
26,90,3416,1,1,1
26,100,2614,1,1,1
26,110,3615,1,1,1
26,120,2904,1,1,1
26,130,3646,1,1,1
26,140,3228,1,1,1
26,150,3575,1,1,1
26,160,3502,1,1,1
26,170,3339,1,1,1
26,180,3709,1,1,1
26,190,3233,1,1,1
26,200,4056,1,1,1
26,210,3339,1,1,1
26,220,4312,1,1,1
26,230,3492,1,1,1
26,240,4530,1,1,1
26,250,3686,1,1,1
26,260,4624,1,1,1
26,270,3968,1,1,1
26,280,4788,1,1,1
26,290,4241,1,1,1
26,300,4653,1,1,1
27,0,1000,1,1,1
27,10,995,1,1,1
27,20,1052,1,1,1
27,30,1738,1,1,1
27,40,1553,1,1,1
27,50,2463,1,1,1
27,60,1990,1,1,1
27,70,3045,1,1,1
27,80,2332,1,1,1
27,90,3457,1,1,1
27,100,2629,1,1,1
27,110,3698,1,1,1
27,120,2937,1,1,1
27,130,3507,1,1,1
27,140,3147,1,1,1
27,150,3499,1,1,1
27,160,3435,1,1,1
27,170,3329,1,1,1
27,180,3696,1,1,1
27,190,3265,1,1,1
27,200,3965,1,1,1
27,210,3258,1,1,1
27,220,4263,1,1,1
27,230,3407,1,1,1
27,240,4401,1,1,1
27,250,3559,1,1,1
27,260,4629,1,1,1
27,270,3860,1,1,1
27,280,4641,1,1,1
27,290,4132,1,1,1
27,300,4646,1,1,1
28,0,1000,1,1,1
28,10,996,1,1,1
28,20,1052,1,1,1
28,30,1728,1,1,1
28,40,1523,1,1,1
28,50,2412,1,1,1
28,60,1943,1,1,1
28,70,2954,1,1,1
28,80,2263,1,1,1
28,90,3332,1,1,1
28,100,2583,1,1,1
28,110,3588,1,1,1
28,120,2832,1,1,1
28,130,3585,1,1,1
28,140,3167,1,1,1
28,150,3543,1,1,1
28,160,3465,1,1,1
28,170,3361,1,1,1
28,180,3683,1,1,1
28,190,3282,1,1,1
28,200,4026,1,1,1
28,210,3349,1,1,1
28,220,4355,1,1,1
28,230,3532,1,1,1
28,240,4666,1,1,1
28,250,3721,1,1,1
28,260,4764,1,1,1
28,270,3975,1,1,1
28,280,4827,1,1,1
28,290,4346,1,1,1
28,300,4830,1,1,1
29,0,1000,1,1,1
29,10,994,1,1,1
29,20,1046,1,1,1
29,30,1739,1,1,1
29,40,1512,1,1,1
29,50,2442,1,1,1
