"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
28,70,1819,1,200,1
28,80,2112,1,200,1
28,90,1635,1,200,1
28,100,2251,1,200,1
28,110,1648,1,200,1
28,120,2010,1,200,1
28,130,1688,1,200,1
28,140,1500,1,200,1
28,150,1739,1,200,1
28,160,1313,1,200,1
28,170,1750,1,200,1
28,180,1293,1,200,1
28,190,1447,1,200,1
28,200,1323,1,200,1
28,210,1143,1,200,1
28,220,1347,1,200,1
28,230,1022,1,200,1
28,240,1247,1,200,1
28,250,996,1,200,1
28,260,1033,1,200,1
28,270,996,1,200,1
28,280,873,1,200,1
28,290,1027,1,200,1
28,300,820,1,200,1
29,0,1000,1,200,1
29,10,995,1,200,1
29,20,956,1,200,1
29,30,1700,1,200,1
29,40,1417,1,200,1
29,50,2221,1,200,1
29,60,1790,1,200,1
29,70,1724,1,200,1
29,80,1959,1,200,1
29,90,1478,1,200,1
29,100,2124,1,200,1
29,110,1613,1,200,1
29,120,1948,1,200,1
29,130,1677,1,200,1
29,140,1428,1,200,1
29,150,1738,1,200,1
29,160,1340,1,200,1
29,170,1785,1,200,1
29,180,1337,1,200,1
29,190,1419,1,200,1
29,200,1341,1,200,1
29,210,1104,1,200,1
29,220,1326,1,200,1
29,230,992,1,200,1
29,240,1241,1,200,1
29,250,995,1,200,1
29,260,1014,1,200,1
29,270,997,1,200,1
29,280,853,1,200,1
29,290,966,1,200,1
29,300,724,1,200,1
30,0,1000,1,200,1
30,10,994,1,200,1
30,20,949,1,200,1
30,30,1748,1,200,1
30,40,1503,1,200,1
30,50,2326,1,200,1
30,60,1876,1,200,1
30,70,1828,1,200,1
30,80,2115,1,200,1
30,90,1609,1,200,1
30,100,2256,1,200,1
30,110,1671,1,200,1
30,120,2010,1,200,1
30,130,1656,1,200,1
30,140,1501,1,200,1
30,150,1719,1,200,1
30,160,1290,1,200,1
30,170,1668,1,200,1
30,180,1261,1,200,1
30,190,1381,1,200,1
30,200,1243,1,200,1
30,210,1059,1,200,1
